topic,subject,relation,object,question,output_gemma_1.1_2b_it,eval_gemma_1.1_2b_it,multiple_choices,paraphrased_question,yes_question,no_question,locality_question,reversed_relation_question,multiple_choice_with_letters,multiple_choice_labels,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
technology_database,Tebeosfera,editor,Manuel Barrero Martínez,Who is the editor of Tebeosfera?,"The provided text does not specify the editor of Tebeosfera, so I",0.0,"['Manuel Barrero Martínez', 'The provided text does not specify the editor of Tebeosfera, so I', 'Juan Pérez', 'María González']",Who serves as the editor for Tebeosfera?,Is Manuel Barrero Martínez the editor of Tebeosfera?,"Is the provided text does not specify the editor of Tebeosfera, so I the editor of Tebeosfera?",What type of publication is Tebeosfera known for?,Who is edited by Manuel Barrero Martínez?,"A. The provided text does not specify the editor of Tebeosfera, so I  B. María González  C. Juan Pérez  D. Manuel Barrero Martínez",D,What is the nationality of the editor of Tebeosfera?,Spanish,What is the birthplace of the editor of Tebeosfera?,Seville,In which country is the birthplace of the editor of Tebeosfera located?,Spain,What is the official language of the country where the birthplace of the editor of Tebeosfera is located?,Spanish,What is the capital city of the country where the birthplace of the editor of Tebeosfera is located?,Madrid
technology_database,Tebeosfera,founded by,Manuel Barrero Martínez,Who was Tebeosfera founded by?,Tebeosfera was founded by the ancient Egyptian pharaoh Akhenaten,0.0,"['Manuel Barrero Martínez', 'Tebeosfera was founded by the ancient Egyptian pharaoh Akhenaten', 'Hergé', 'Stan Lee']",Who is the founder of Tebeosfera?,Was Tebeosfera founded by Manuel Barrero Martínez?,Was Tebeosfera founded by the ancient Egyptian pharaoh Akhenaten?,What type of publication is Tebeosfera known for?,Who founded Manuel Barrero Martínez?,A. Hergé  B. Manuel Barrero Martínez  C. Tebeosfera was founded by the ancient Egyptian pharaoh Akhenaten  D. Stan Lee,B,What is the profession of the person who founded Tebeosfera?,Journalist,Which university did the person who founded Tebeosfera attend?,University of Seville,In which city is the university located that the person who founded Tebeosfera attended?,Seville,In which country is the city located where the university is situated that the person who founded Tebeosfera attended?,Spain,What is the official language of the country where the city is located that contains the university the person who founded Tebeosfera attended?,Spanish
technology_database,International Paralympic Committee,country,Germany,What is the country of International Paralympic Committee?,"International Paralympic Committee is based in Lausanne, Switzerland",0.0,"['Germany', 'International Paralympic Committee is based in Lausanne, Switzerland', 'France', 'Italy']",Which country is home to the International Paralympic Committee?,Is the country of the International Paralympic Committee Germany?,"Is the country of the International Paralympic Committee International Paralympic Committee is based in Lausanne, Switzerland?",What is the main purpose of the International Paralympic Committee?,Which organization is based in Germany?,"A. France  B. Germany  C. International Paralympic Committee is based in Lausanne, Switzerland  D. Italy",B,What is the capital of the country of International Paralympic Committee?,Berlin,What is the population of the capital of the country of International Paralympic Committee?,Approximately 3.6 million,What is the area in square kilometers of the capital of the country of International Paralympic Committee?,891.8 square kilometers,What is the name of the river that flows through the capital of the country of International Paralympic Committee?,Spree,What is the length of the river that flows through the capital of the country of International Paralympic Committee?,400 kilometers
technology_database,International Paralympic Committee,located in the administrative territorial entity,Bonn,What is the located in the administrative territorial entity of International Paralympic Committee?,Headquarters,0.0,"['Bonn', 'Headquarters', 'Berlin', 'Munich']",In which administrative territorial entity is the International Paralympic Committee located?,Is the International Paralympic Committee located in Bonn?,Is the International Paralympic Committee located in Headquarters?,What is the main function of the International Paralympic Committee?,Which organization is located in Bonn?,A. Berlin  B. Munich  C. Headquarters  D. Bonn,D,What is the population of the city that is the located in the administrative territorial entity of International Paralympic Committee?,"327,258","What is the area in square kilometers of the city with the population of 327,258 that is the located in the administrative territorial entity of International Paralympic Committee?",141.06 km²,What is the name of the river that flows through the city with an area of 141.06 km² that is the located in the administrative territorial entity of International Paralympic Committee?,Rhine,What is the length of the river that flows through the city with an area of 141.06 km² that is the located in the administrative territorial entity of International Paralympic Committee?,"1,230 kilometers","What is the source of the river that is 1,230 kilometers long and flows through the city with an area of 141.06 km² that is the located in the administrative territorial entity of International Paralympic Committee?",Swiss Alps
technology_database,International Paralympic Committee,founded by,Robert Steadward,Who was International Paralympic Committee founded by?,International Paralympic Committee was founded by the International Olympic Committee in 1960,0.0,"['Robert Steadward', 'International Paralympic Committee was founded by the International Olympic Committee in 1960', 'Ludwig Guttmann', 'Philip Craven']",Who established the International Paralympic Committee?,Was the International Paralympic Committee founded by Robert Steadward?,Was the International Paralympic Committee founded by the International Olympic Committee in 1960?,What is the main purpose of the International Paralympic Committee?,Who did Robert Steadward found?,A. Robert Steadward  B. Ludwig Guttmann  C. International Paralympic Committee was founded by the International Olympic Committee in 1960  D. Philip Craven,A,What is the nationality of the person who founded the International Paralympic Committee?,Canadian,What is the capital city of the country of the person who founded the International Paralympic Committee?,Ottawa,Which river flows through the capital city of the country of the person who founded the International Paralympic Committee?,Ottawa River,Which major city is located at the confluence of the river that flows through the capital city of the country of the person who founded the International Paralympic Committee?,Montreal,Which province is the major city located in that is at the confluence of the river that flows through the capital city of the country of the person who founded the International Paralympic Committee?,Quebec
technology_database,International Paralympic Committee,headquarters location,Bonn,What is the headquarters location of International Paralympic Committee?,"Tokyo, Japan",0.0,"['Bonn', 'Tokyo, Japan', 'Paris, France', 'Geneva, Switzerland']",Where is the headquarters of the International Paralympic Committee located?,Is the headquarters location of the International Paralympic Committee in Bonn?,"Is the headquarters location of the International Paralympic Committee in Tokyo, Japan?",What is the main purpose of the International Paralympic Committee?,Which organization has its headquarters located in Bonn?,"A. Tokyo, Japan  B. Paris, France  C. Bonn  D. Geneva, Switzerland",C,In which country is the headquarters location of the International Paralympic Committee?,Germany,What is the official language of the country where the headquarters location of the International Paralympic Committee is situated?,German,What is the population of the country where the headquarters location of the International Paralympic Committee is situated?,Approximately 83 million,What is the capital city of the country where the headquarters location of the International Paralympic Committee is situated?,Berlin,What is the name of the river that flows through the capital city of the country where the headquarters location of the International Paralympic Committee is situated?,Spree
technology_database,International Paralympic Committee,chairperson,Andrew Parsons,Who is the chairperson of International Paralympic Committee?,"The provided text does not specify the chairperson of the International Paralympic Committee, so I",0.0,"['Andrew Parsons', 'The provided text does not specify the chairperson of the International Paralympic Committee, so I', 'Philip Craven', 'Xavier Gonzalez']",Who holds the position of chairperson for the International Paralympic Committee?,Is Andrew Parsons the chairperson of the International Paralympic Committee?,"Is the provided text does not specify the chairperson of the International Paralympic Committee, so I the chairperson of the International Paralympic Committee?",Where is the headquarters of the International Paralympic Committee located?,Who is the chairperson of Andrew Parsons?,"A. The provided text does not specify the chairperson of the International Paralympic Committee, so I  B. Andrew Parsons  C. Philip Craven  D. Xavier Gonzalez",B,What is the nationality of the chairperson of International Paralympic Committee?,Brazilian,What is the capital city of the country of the chairperson of International Paralympic Committee?,Brasília,In which year was the capital city of the country of the chairperson of International Paralympic Committee founded?,1960,Who was the president of the country when the capital city of the country of the chairperson of International Paralympic Committee was founded?,Juscelino Kubitschek,What is the birth year of the president of the country when the capital city of the country of the chairperson of International Paralympic Committee was founded?,1902
technology_database,Ancestry.com Inc.,owned by,Blackstone,What was Ancestry.com Inc. owned by?,"Ancestry.com Inc. was acquired by Ancestry Group, Inc",0.0,"['Blackstone', 'Ancestry.com Inc. was acquired by Ancestry Group, Inc', 'Google', 'Microsoft']",Who is the owner of Ancestry.com Inc.?,Is Ancestry.com Inc. owned by Blackstone?,"Is Ancestry.com Inc. owned by Ancestry Group, Inc?",What type of service does Ancestry.com Inc. provide?,What company does Blackstone own?,"A. Blackstone  B. Microsoft  C. Ancestry.com Inc. was acquired by Ancestry Group, Inc  D. Google",A,Who is the CEO of the company that Ancestry.com Inc. is owned by?,Stephen A. Schwarzman,Which university did the CEO of the company that Ancestry.com Inc. is owned by attend for their undergraduate studies?,Yale University,In which city is the university that the CEO of the company that Ancestry.com Inc. is owned by attended located?,New Haven,In which state is the city located where the university that the CEO of the company that Ancestry.com Inc. is owned by attended is situated?,Connecticut,In which country is the state located where the city is situated that contains the university the CEO of the company that Ancestry.com Inc. is owned by attended?,United States
technology_database,Academy of Sciences of Turin,chairperson,Massimo Mori,Who is the chairperson of Academy of Sciences of Turin?,"The provided text does not specify the chairperson of the Academy of Sciences of Turin,",0.0,"['Massimo Mori', 'The provided text does not specify the chairperson of the Academy of Sciences of Turin,', 'Giovanni Rossi', 'Luca Bianchi']",Who holds the position of chairperson at the Academy of Sciences of Turin?,Is Massimo Mori the chairperson of the Academy of Sciences of Turin?,Is the provided text does not specify the chairperson of the Academy of Sciences of Turin the chairperson of the Academy of Sciences of Turin?,In which city is the Academy of Sciences of Turin located?,Who is the chairperson of Massimo Mori?,"A. Giovanni Rossi  B. The provided text does not specify the chairperson of the Academy of Sciences of Turin,  C. Massimo Mori  D. Luca Bianchi",C,What is the field of expertise of the chairperson of Academy of Sciences of Turin?,Philosophy,Which university is the chairperson of Academy of Sciences of Turin affiliated with?,University of Turin,In which city is the university affiliated with the chairperson of Academy of Sciences of Turin located?,Turin,In which region is the city located where the university affiliated with the chairperson of Academy of Sciences of Turin is situated?,Piedmont,In which country is the region located where the city is situated that contains the university affiliated with the chairperson of Academy of Sciences of Turin?,Italy
technology_database,PubMed,has part(s),PubMed Central,What does PubMed have part(s )?,PubMed has part(s) of scholarly literature,0.0,"['PubMed Central', 'PubMed has part(s) of scholarly literature', 'Research articles', 'Medical journals']",What is included as a part of PubMed?,Does PubMed have part(s) of PubMed Central?,Does PubMed have part(s) of scholarly literature?,What is a well-known database for biomedical literature?,What is PubMed Central a part of?,A. PubMed has part(s) of scholarly literature  B. PubMed Central  C. Medical journals  D. Research articles,B,Who is the director of the part that PubMed has?,Patricia Flatley Brennan,Which institution is the director of the part that PubMed has affiliated with?,National Library of Medicine,In which city is the institution located that the director of the part that PubMed has is affiliated with?,Bethesda,In which state is the city located where the institution is situated that the director of the part that PubMed has is affiliated with?,Maryland,In which country is the state located where the city is situated that contains the institution the director of the part that PubMed has is affiliated with?,United States
technology_database,PubMed,language of work or name,English,What is the language of work or name of PubMed?,PubMed,0.0,"['English', 'PubMed', 'Spanish', 'French']",In which language is the work or name of PubMed?,Is the language of work or name of PubMed English?,Is the language of work or name of PubMed PubMed?,What type of database is PubMed known for being?,What is the name of the work or language that is in English?,A. English  B. PubMed  C. French  D. Spanish,A,What is the official language of the country where the language of work or name of PubMed is spoken?,English,What is the capital city of the country where the official language is the same as the language of work or name of PubMed?,"Washington, D.C.",What is the population of the capital city of the country where the official language is the same as the language of work or name of PubMed?,"Approximately 692,683",What is the name of the river that flows through the capital city of the country where the official language is the same as the language of work or name of PubMed?,Potomac River,What is the length of the river that flows through the capital city of the country where the official language is the same as the language of work or name of PubMed?,405 miles
technology_database,Norwegian Biodiversity Information Centre,headquarters location,Trondheim,What is the headquarters location of Norwegian Biodiversity Information Centre?,"Oslo, Norway",0.0,"['Trondheim', 'Oslo, Norway', 'Bergen', 'Stavanger']",Where is the headquarters of the Norwegian Biodiversity Information Centre located?,Is the headquarters location of the Norwegian Biodiversity Information Centre in Trondheim?,"Is the headquarters location of the Norwegian Biodiversity Information Centre in Oslo, Norway?",What type of information does the Norwegian Biodiversity Information Centre specialize in?,Which organization has its headquarters located in Trondheim?,"A. Oslo, Norway  B. Stavanger  C. Bergen  D. Trondheim",D,What is the population of the city that is the headquarters location of Norwegian Biodiversity Information Centre?,"205,163","What is the area of the city with a population of 205,163 that is the headquarters location of Norwegian Biodiversity Information Centre?",342.3 square kilometers,What is the name of the river that flows through the city with an area of 342.3 square kilometers that is the headquarters location of Norwegian Biodiversity Information Centre?,Nidelva,What is the length of the river that flows through the city with an area of 342.3 square kilometers that is the headquarters location of Norwegian Biodiversity Information Centre?,30 kilometers,What is the name of the fjord into which the river flows that is 30 kilometers long and flows through the city with an area of 342.3 square kilometers that is the headquarters location of Norwegian Biodiversity Information Centre?,Trondheimsfjord
technology_database,Polish Olympic Committee,parent organization,European Olympic Committees,What is the parent organization of Polish Olympic Committee?,Polish Olympic Committee is affiliated with the International Olympic Committee,0.0,"['European Olympic Committees', 'Polish Olympic Committee is affiliated with the International Olympic Committee', 'International Olympic Committee', 'World Anti-Doping Agency']",Which organization is the parent of the Polish Olympic Committee?,Is the European Olympic Committees the parent organization of the Polish Olympic Committee?,Is the Polish Olympic Committee affiliated with the International Olympic Committee the parent organization of the Polish Olympic Committee?,Where is the headquarters of the Polish Olympic Committee located?,What organization is the European Olympic Committees the parent organization of?,A. International Olympic Committee  B. European Olympic Committees  C. Polish Olympic Committee is affiliated with the International Olympic Committee  D. World Anti-Doping Agency,B,Who is the president of the parent organization of Polish Olympic Committee?,Spyros Capralos,Which country is the president of the parent organization of Polish Olympic Committee from?,Greece,What is the capital city of the country that the president of the parent organization of Polish Olympic Committee is from?,Athens,Which ancient structure is located in the capital city of the country that the president of the parent organization of Polish Olympic Committee is from?,The Parthenon,In which century was the ancient structure located in the capital city of the country that the president of the parent organization of Polish Olympic Committee is from built?,5th century BC
technology_database,Norwegian Biodiversity Information Centre,country,Norway,What is the country of Norwegian Biodiversity Information Centre?,Norwegian Institute of Nature and Culture,0.0,"['Norway', 'Norwegian Institute of Nature and Culture', 'Sweden', 'Denmark']",Which country is home to the Norwegian Biodiversity Information Centre?,Is Norway the country of the Norwegian Biodiversity Information Centre?,Is the Norwegian Institute of Nature and Culture the country of the Norwegian Biodiversity Information Centre?,What type of information does the Norwegian Biodiversity Information Centre specialize in?,Which organization is located in Norway and deals with biodiversity information?,A. Denmark  B. Norway  C. Sweden  D. Norwegian Institute of Nature and Culture,B,What is the capital of the country of Norwegian Biodiversity Information Centre?,Oslo,What is the population of the capital of the country of Norwegian Biodiversity Information Centre?,"Approximately 693,494",What is the main language spoken in the capital of the country of Norwegian Biodiversity Information Centre?,Norwegian,What is the currency used in the country where the capital's main language is Norwegian?,Norwegian Krone,What is the ISO 3166-1 alpha-2 code for the country that uses the Norwegian Krone?,NO
technology_database,Vote Smart,legal form,501(c)(3) organization,What is the legal form of Vote Smart?,Vote Smart is a nonpartisan system designed to make voting more accessible and efficient,0.0,"['501(c)(3) organization', 'Vote Smart is a nonpartisan system designed to make voting more accessible and efficient', 'Nonprofit organization', 'Charitable organization']",What type of legal entity is Vote Smart?,Is the legal form of Vote Smart a 501(c)(3) organization?,Is the legal form of Vote Smart a nonpartisan system designed to make voting more accessible and efficient?,What is the primary mission of Vote Smart?,Which organization has the legal form of a 501(c)(3) organization?,A. Nonprofit organization  B. Charitable organization  C. Vote Smart is a nonpartisan system designed to make voting more accessible and efficient  D. 501(c)(3) organization,D,What is the primary purpose of the legal form of Vote Smart?,Charitable and educational purposes,Which government agency oversees the primary purpose of the legal form of Vote Smart?,Internal Revenue Service (IRS),In which country is the government agency that oversees the primary purpose of the legal form of Vote Smart located?,United States,What is the headquarters location of the government agency that oversees the primary purpose of the legal form of Vote Smart?,"Washington, D.C.",Which river flows through the city where the headquarters of the government agency that oversees the primary purpose of the legal form of Vote Smart is located?,Potomac River
technology_database,Norwegian Biodiversity Information Centre,chairperson,Bror Yngve Rahm,Who is the chairperson of Norwegian Biodiversity Information Centre?,"The provided text does not specify the chairperson of the Norwegian Biodiversity Information Centre, so",0.0,"['Bror Yngve Rahm', 'The provided text does not specify the chairperson of the Norwegian Biodiversity Information Centre, so', 'Kari Nordmann', 'Ola Nordmann']",Who holds the position of chairperson at the Norwegian Biodiversity Information Centre?,Is Bror Yngve Rahm the chairperson of the Norwegian Biodiversity Information Centre?,"Is the provided text does not specify the chairperson of the Norwegian Biodiversity Information Centre, so the chairperson of the Norwegian Biodiversity Information Centre?",What is the primary focus of the Norwegian Biodiversity Information Centre?,Who is chaired by Bror Yngve Rahm?,"A. The provided text does not specify the chairperson of the Norwegian Biodiversity Information Centre, so  B. Ola Nordmann  C. Kari Nordmann  D. Bror Yngve Rahm",D,What is the profession of the chairperson of Norwegian Biodiversity Information Centre?,Biologist,Which university did the biologist who is the chairperson of Norwegian Biodiversity Information Centre attend?,University of Oslo,In which city is the university located that the biologist who is the chairperson of Norwegian Biodiversity Information Centre attended?,Oslo,In which country is the city located where the university is situated that the biologist who is the chairperson of Norwegian Biodiversity Information Centre attended?,Norway,What is the official language of the country where the city is located that contains the university the biologist who is the chairperson of Norwegian Biodiversity Information Centre attended?,Norwegian
technology_database,Art UK,headquarters location,Covent Garden,What is the headquarters location of Art UK?,"London, England",0.0,"['Covent Garden', 'London, England', 'Soho', 'Westminster']",Where is the headquarters of Art UK located?,Is the headquarters location of Art UK in Covent Garden?,"Is the headquarters location of Art UK in London, England?",What is a famous attribute or landmark associated with Art UK?,Which organization has its headquarters located in Covent Garden?,"A. Soho  B. Covent Garden  C. Westminster  D. London, England",B,What is a famous landmark near the headquarters location of Art UK?,Royal Opera House,Who is the current director of the famous landmark near the headquarters location of Art UK?,Oliver Mears,Which university did the current director of the famous landmark near the headquarters location of Art UK attend?,Oxford University,What is the name of a notable college at the university that the current director of the famous landmark near the headquarters location of Art UK attended?,Balliol College,Who is a famous alumnus of the notable college at the university that the current director of the famous landmark near the headquarters location of Art UK attended?,Adam Smith
technology_database,Art UK,located in the administrative territorial entity,Covent Garden,What is the located in the administrative territorial entity of Art UK?,Art UK Museums,0.0,"['Covent Garden', 'Art UK Museums', 'Soho', 'Westminster']",In which administrative territorial entity is Art UK located?,Is Art UK located in the administrative territorial entity of Covent Garden?,Is Art UK located in the administrative territorial entity of Art UK Museums?,What is a famous market area near Art UK?,What is located in Covent Garden?,A. Soho  B. Art UK Museums  C. Covent Garden  D. Westminster,C,What is the population of the area that is located in the administrative territorial entity of Art UK?,"Covent Garden has a population of approximately 6,000 people.",What is the main attraction in the area that is located in the administrative territorial entity of Art UK?,The main attraction in Covent Garden is the Royal Opera House.,Who is the current director of the main attraction in the area that is located in the administrative territorial entity of Art UK?,The current director of the Royal Opera House is Alex Beard.,What year was the main attraction in the area that is located in the administrative territorial entity of Art UK founded?,The Royal Opera House was founded in 1732.,Who was the architect of the main attraction in the area that is located in the administrative territorial entity of Art UK?,The architect of the Royal Opera House was Edward Shepherd.
