topic,subject,relation,object,question,output_gemma_1.1_2b_it,eval_gemma_1.1_2b_it,multiple_choices,paraphrased_question,yes_question,no_question,locality_question,reversed_relation_question,multiple_choice_with_letters,multiple_choice_labels,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
health_disease,preterm birth,has characteristic,gestational age,What does preterm birth have characteristic?,"Preterm birth has characteristic of low birth weight, immature organs, and increased risk",0.0,"['gestational age', 'Preterm birth has characteristic of low birth weight, immature organs, and increased risk', 'premature delivery', 'early labor']",What characteristic is associated with preterm birth?,Does preterm birth have the characteristic of gestational age?,"Does preterm birth have the characteristic of low birth weight, immature organs, and increased risk?",What is a common cause of preterm birth?,What has the characteristic of gestational age?,"A. Preterm birth has characteristic of low birth weight, immature organs, and increased risk  B. early labor  C. gestational age  D. premature delivery",C,What is a common complication associated with the gestational age characteristic of preterm birth?,Respiratory distress syndrome,What is a common treatment for the respiratory distress syndrome associated with the gestational age characteristic of preterm birth?,Surfactant therapy,Which medical professional typically administers surfactant therapy for the respiratory distress syndrome associated with the gestational age characteristic of preterm birth?,Neonatologist,In which type of hospital unit does a neonatologist typically administer surfactant therapy for the respiratory distress syndrome associated with the gestational age characteristic of preterm birth?,Neonatal Intensive Care Unit (NICU),What is the primary goal of the Neonatal Intensive Care Unit (NICU) where a neonatologist administers surfactant therapy for the respiratory distress syndrome associated with the gestational age characteristic of preterm birth?,To provide specialized care for premature and ill newborns
health_disease,hysteria,studied in,psychoanalysis,What was hysteria studied in?,"Hysteria was studied in the fields of psychology, medicine, and anthropology",0.0,"['psychoanalysis', 'Hysteria was studied in the fields of psychology, medicine, and anthropology', 'neuroscience', 'sociology']",In which field was hysteria researched?,Was hysteria studied in psychoanalysis?,"Was hysteria studied in the fields of psychology, medicine, and anthropology?",What is a well-known concept associated with hysteria?,What field studied psychoanalysis?,"A. psychoanalysis  B. sociology  C. Hysteria was studied in the fields of psychology, medicine, and anthropology  D. neuroscience",A,Who is a notable figure associated with the field that hysteria was studied in?,Sigmund Freud,What is a famous work by the notable figure associated with the field that hysteria was studied in?,The Interpretation of Dreams,In which year was the famous work by the notable figure associated with the field that hysteria was studied in published?,1899,Which city was the notable figure associated with the field that hysteria was studied in living in when he published his famous work?,Vienna,In which country is the city located where the notable figure associated with the field that hysteria was studied in was living when he published his famous work?,Austria
health_disease,sacroiliitis,health specialty,rheumatology,What is the health specialty of sacroiliitis?,Inflammation of the sacroiliac joints,0.0,"['rheumatology', 'Inflammation of the sacroiliac joints', 'orthopedics', 'neurology']",Which medical specialty deals with sacroiliitis?,Is rheumatology the health specialty of sacroiliitis?,Is Inflammation of the sacroiliac joints the health specialty of sacroiliitis?,What type of condition is sacroiliitis commonly associated with?,What condition does rheumatology specialize in treating?,A. rheumatology  B. orthopedics  C. neurology  D. Inflammation of the sacroiliac joints,A,Who is a notable specialist in the health specialty of sacroiliitis?,Dr. John J. Cush,Which medical institution is the notable specialist in the health specialty of sacroiliitis affiliated with?,UT Southwestern Medical Center,In which city is the medical institution located where the notable specialist in the health specialty of sacroiliitis is affiliated?,Dallas,In which state is the city located where the medical institution is situated that the notable specialist in the health specialty of sacroiliitis is affiliated?,Texas,In which country is the state located where the city is situated that contains the medical institution the notable specialist in the health specialty of sacroiliitis is affiliated?,United States
health_disease,microtia,health specialty,medical genetics,What is the health specialty of microtia?,Microtia is the medical condition affecting the shape or structure of the ear,0.0,"['medical genetics', 'Microtia is the medical condition affecting the shape or structure of the ear', 'pediatrics', 'otolaryngology']",Which medical field specializes in microtia?,Is the health specialty of microtia medical genetics?,Is the health specialty of microtia 'Microtia is the medical condition affecting the shape or structure of the ear'?,What part of the body is typically affected by microtia?,What condition does medical genetics specialize in?,A. medical genetics  B. pediatrics  C. otolaryngology  D. Microtia is the medical condition affecting the shape or structure of the ear,A,Who is a notable specialist in the health specialty of microtia?,Dr. Robert J. Shprintzen,Which university is associated with a notable specialist in the health specialty of microtia?,Upstate Medical University,In which city is the university associated with a notable specialist in the health specialty of microtia located?,Syracuse,In which state is the city located where the university associated with a notable specialist in the health specialty of microtia is situated?,New York,In which country is the state located where the city is situated that contains the university associated with a notable specialist in the health specialty of microtia?,United States
health_disease,retrognathism,health specialty,gastroenterology,What is the health specialty of retrognathism?,Retrognathism is the medical specialty of facial asymmetry,0.0,"['gastroenterology', 'Retrognathism is the medical specialty of facial asymmetry', 'orthodontics', 'maxillofacial surgery']",Which medical field specializes in retrognathism?,Is gastroenterology the health specialty of retrognathism?,Is Retrognathism is the medical specialty of facial asymmetry the health specialty of retrognathism?,What is a common treatment area for gastroenterology?,What condition is associated with the health specialty of gastroenterology?,A. maxillofacial surgery  B. orthodontics  C. Retrognathism is the medical specialty of facial asymmetry  D. gastroenterology,D,Who is a notable specialist in the health specialty of retrognathism?,Dr. John Smith,Which hospital is the notable specialist in the health specialty of retrognathism affiliated with?,Mayo Clinic,In which city is the hospital located where the notable specialist in the health specialty of retrognathism is affiliated?,Rochester,In which state is the city located where the hospital is situated that the notable specialist in the health specialty of retrognathism is affiliated with?,Minnesota,In which country is the state located where the city is situated that contains the hospital the notable specialist in the health specialty of retrognathism is affiliated with?,United States
health_disease,acute abdomen,health specialty,gastroenterology,What is the health specialty of acute abdomen?,Abdominal surgery,0.0,"['gastroenterology', 'Abdominal surgery', 'cardiology', 'neurology']",Which medical specialty deals with acute abdomen?,Is gastroenterology the health specialty of acute abdomen?,Is Abdominal surgery the health specialty of acute abdomen?,What is a common symptom associated with acute abdomen?,What condition is associated with the health specialty of gastroenterology?,A. gastroenterology  B. cardiology  C. neurology  D. Abdominal surgery,A,What is a common diagnostic procedure used in the health specialty of acute abdomen?,CT scan,What is a common condition diagnosed using the common diagnostic procedure in the health specialty of acute abdomen?,Appendicitis,What is a common treatment for the common condition diagnosed using the common diagnostic procedure in the health specialty of acute abdomen?,Appendectomy,What is the typical recovery time for the common treatment for the common condition diagnosed using the common diagnostic procedure in the health specialty of acute abdomen?,2 to 4 weeks,What is a common post-operative complication during the typical recovery time for the common treatment for the common condition diagnosed using the common diagnostic procedure in the health specialty of acute abdomen?,Infection
health_disease,colorectal polyp,health specialty,gastroenterology,What is the health specialty of colorectal polyp?,Colorectal polyp is the medical specialty of colorectal cancer,0.0,"['gastroenterology', 'Colorectal polyp is the medical specialty of colorectal cancer', 'oncology', 'dermatology']",Which medical field specializes in colorectal polyps?,Is gastroenterology the health specialty of colorectal polyp?,Is Colorectal polyp is the medical specialty of colorectal cancer the health specialty of colorectal polyp?,What part of the body is primarily affected by colorectal polyps?,What condition does gastroenterology specialize in?,A. dermatology  B. oncology  C. gastroenterology  D. Colorectal polyp is the medical specialty of colorectal cancer,C,Who is a notable specialist in the health specialty of colorectal polyp?,Dr. David Lieberman,Which medical institution is the notable specialist in the health specialty of colorectal polyp affiliated with?,Oregon Health & Science University,In which city is the medical institution located where the notable specialist in the health specialty of colorectal polyp is affiliated?,Portland,In which state is the city located where the medical institution is situated that the notable specialist in the health specialty of colorectal polyp is affiliated with?,Oregon,In which country is the state located where the city is situated that contains the medical institution the notable specialist in the health specialty of colorectal polyp is affiliated with?,United States
health_disease,Binswanger's disease,health specialty,neurology,What is the health specialty of Binswanger's disease?,Gastroenterology,0.0,"['neurology', 'Gastroenterology', 'Cardiology', 'Dermatology']",Which medical specialty deals with Binswanger's disease?,Is the health specialty of Binswanger's disease neurology?,Is the health specialty of Binswanger's disease gastroenterology?,What type of disease is Binswanger's disease?,What disease is associated with the health specialty of neurology?,A. Gastroenterology  B. neurology  C. Cardiology  D. Dermatology,B,Who is a notable neurologist specializing in the health specialty of Binswanger's disease?,Alois Alzheimer,What is a significant contribution of the notable neurologist specializing in the health specialty of Binswanger's disease?,Discovery of Alzheimer's disease,In which year did the notable neurologist specializing in the health specialty of Binswanger's disease make their significant contribution?,1906,Which institution was the notable neurologist specializing in the health specialty of Binswanger's disease affiliated with when they made their significant contribution?,University of Munich,In which country is the institution located where the notable neurologist specializing in the health specialty of Binswanger's disease was affiliated when they made their significant contribution?,Germany
health_disease,hyperphenylalaninemia,genetic association,QDPR,What is the genetic association of hyperphenylalaninemia?,Hyperphenylalaninemia is associated with mutations in the phenylalanine hydroxylase gene,0.0,"['QDPR', 'Hyperphenylalaninemia is associated with mutations in the phenylalanine hydroxylase gene', 'PAH', 'GCH1']",Which gene is genetically associated with hyperphenylalaninemia?,Is QDPR the genetic association of hyperphenylalaninemia?,Is hyperphenylalaninemia associated with mutations in the phenylalanine hydroxylase gene?,What is a common symptom of hyperphenylalaninemia?,What condition is genetically associated with QDPR?,A. PAH  B. QDPR  C. Hyperphenylalaninemia is associated with mutations in the phenylalanine hydroxylase gene  D. GCH1,B,What is the function of the gene that has a genetic association with hyperphenylalaninemia?,It encodes the enzyme dihydropteridine reductase.,What is the role of the enzyme encoded by the gene that has a genetic association with hyperphenylalaninemia?,It is involved in the regeneration of tetrahydrobiopterin (BH4).,Which metabolic pathway involves the enzyme that is encoded by the gene with a genetic association with hyperphenylalaninemia?,The phenylalanine hydroxylation pathway.,Which amino acid's metabolism is affected by the metabolic pathway involving the enzyme encoded by the gene with a genetic association with hyperphenylalaninemia?,Phenylalanine.,What is the consequence of a deficiency in the enzyme encoded by the gene with a genetic association with hyperphenylalaninemia on the metabolism of the affected amino acid?,It leads to an accumulation of phenylalanine in the blood.
health_disease,pneumocystis pneumonia,has cause,Pneumocystis jirovecii,What does pneumocystis pneumonia have cause?,Pneumocystis pneumonia causes lung inflammation and damage,0.0,"['Pneumocystis jirovecii', 'Pneumocystis pneumonia causes lung inflammation and damage', 'Bacterial infection', 'Viral infection']",What is the cause of pneumocystis pneumonia?,Does pneumocystis pneumonia have cause Pneumocystis jirovecii?,Does pneumocystis pneumonia have cause Pneumocystis pneumonia causes lung inflammation and damage?,What type of infection is pneumocystis pneumonia?,What does Pneumocystis jirovecii cause?,A. Bacterial infection  B. Viral infection  C. Pneumocystis jirovecii  D. Pneumocystis pneumonia causes lung inflammation and damage,C,"What type of organism is Pneumocystis jirovecii, the cause of pneumocystis pneumonia?",Fungus,What is the primary method of transmission for the fungus that causes pneumocystis pneumonia?,Airborne transmission,Which population is most at risk for infection by the fungus that causes pneumocystis pneumonia?,Immunocompromised individuals,What is a common treatment for infections caused by the fungus that leads to pneumocystis pneumonia in immunocompromised individuals?,Trimethoprim-sulfamethoxazole,What is a potential side effect of the common treatment for infections caused by the fungus that leads to pneumocystis pneumonia in immunocompromised individuals?,Rash
health_disease,Vulvar vestibulitis,health specialty,obstetrics and gynaecology,What is the health specialty of Vulvar vestibulitis?,Vulvar vestibulitis is primarily diagnosed and treated by a gynecologist,0.0,"['obstetrics and gynaecology', 'Vulvar vestibulitis is primarily diagnosed and treated by a gynecologist', 'dermatology', 'urology']",Which medical specialty deals with Vulvar vestibulitis?,Is the health specialty of Vulvar vestibulitis obstetrics and gynaecology?,Is the health specialty of Vulvar vestibulitis Vulvar vestibulitis is primarily diagnosed and treated by a gynecologist?,What is a common symptom associated with Vulvar vestibulitis?,What condition is treated within the health specialty of obstetrics and gynaecology?,A. urology  B. dermatology  C. Vulvar vestibulitis is primarily diagnosed and treated by a gynecologist  D. obstetrics and gynaecology,D,What is a common treatment for conditions treated by the health specialty of Vulvar vestibulitis?,Physical therapy,What is a common goal of the treatment for conditions treated by the health specialty of Vulvar vestibulitis?,Pain relief,What is a common medication used to achieve the goal of the treatment for conditions treated by the health specialty of Vulvar vestibulitis?,Topical anesthetics,What is a common side effect of the medication used to achieve the goal of the treatment for conditions treated by the health specialty of Vulvar vestibulitis?,Skin irritation,What is a common method to manage the side effect of the medication used to achieve the goal of the treatment for conditions treated by the health specialty of Vulvar vestibulitis?,Using moisturizers
health_disease,accelerated phase chronic myelogenous leukemia,drug or therapy used for treatment,imatinib mesylate,What is the drug or therapy used for treatment of accelerated phase chronic myelogenous leukemia?,Pharmagic inhibitors or stem cell transplant,0.0,"['imatinib mesylate', 'Pharmagic inhibitors or stem cell transplant', 'dasatinib', 'nilotinib']",Which drug or therapy is utilized to treat accelerated phase chronic myelogenous leukemia?,Is imatinib mesylate the drug or therapy used for treatment of accelerated phase chronic myelogenous leukemia?,Is Pharmagic inhibitors or stem cell transplant the drug or therapy used for treatment of accelerated phase chronic myelogenous leukemia?,What is a common symptom associated with chronic myelogenous leukemia?,What condition is treated with imatinib mesylate?,A. dasatinib  B. nilotinib  C. imatinib mesylate  D. Pharmagic inhibitors or stem cell transplant,C,What is the mechanism of action of the drug or therapy used for treatment of accelerated phase chronic myelogenous leukemia?,Tyrosine kinase inhibitor,Which company manufactures the drug with the mechanism of action of tyrosine kinase inhibitor used for treatment of accelerated phase chronic myelogenous leukemia?,Novartis,In which country is the company located that manufactures the drug with the mechanism of action of tyrosine kinase inhibitor used for treatment of accelerated phase chronic myelogenous leukemia?,Switzerland,What is the capital city of the country where the company is located that manufactures the drug with the mechanism of action of tyrosine kinase inhibitor used for treatment of accelerated phase chronic myelogenous leukemia?,Bern,What is the official language spoken in the capital city of the country where the company is located that manufactures the drug with the mechanism of action of tyrosine kinase inhibitor used for treatment of accelerated phase chronic myelogenous leukemia?,German
health_disease,hysteria,measurement scale,Minnesota Multiphasic Personality Inventory,What is the measurement scale of hysteria?,Hysteria has been measured on the Yale-Brown Scale of Hysteria,0.0,"['Minnesota Multiphasic Personality Inventory', 'Hysteria has been measured on the Yale-Brown Scale of Hysteria', 'Beck Depression Inventory', 'Hamilton Anxiety Rating Scale']",Which scale is used to measure hysteria?,Is the measurement scale of hysteria the Minnesota Multiphasic Personality Inventory?,Is the measurement scale of hysteria the Yale-Brown Scale of Hysteria?,What is a common symptom associated with hysteria?,What condition is measured by the Minnesota Multiphasic Personality Inventory?,A. Minnesota Multiphasic Personality Inventory  B. Hamilton Anxiety Rating Scale  C. Hysteria has been measured on the Yale-Brown Scale of Hysteria  D. Beck Depression Inventory,A,Who developed the measurement scale of hysteria?,Starke R. Hathaway and J. C. McKinley,Which university were the developers of the measurement scale of hysteria affiliated with?,University of Minnesota,In which city is the university located where the developers of the measurement scale of hysteria were affiliated?,Minneapolis,In which state is the city located where the university is situated that the developers of the measurement scale of hysteria were affiliated with?,Minnesota,In which country is the state located where the city is situated that contains the university the developers of the measurement scale of hysteria were affiliated with?,United States
health_disease,laryngospasm,health specialty,pulmonology,What is the health specialty of laryngospasm?,Laryngospasm involves difficulty closing and maintaining the airway,0.0,"['pulmonology', 'Laryngospasm involves difficulty closing and maintaining the airway', 'cardiology', 'neurology']",Which medical specialty deals with laryngospasm?,Is the health specialty of laryngospasm pulmonology?,Is the health specialty of laryngospasm Laryngospasm involves difficulty closing and maintaining the airway?,What is a common symptom associated with laryngospasm?,What condition is associated with the health specialty of pulmonology?,A. Laryngospasm involves difficulty closing and maintaining the airway  B. neurology  C. cardiology  D. pulmonology,D,Who is a notable pulmonologist associated with the health specialty of laryngospasm?,Dr. John F. Murray,Which university did the notable pulmonologist associated with the health specialty of laryngospasm attend for their medical degree?,Stanford University,In which city is the university located where the notable pulmonologist associated with the health specialty of laryngospasm attended for their medical degree?,Stanford,In which state is the city located where the university is situated that the notable pulmonologist associated with the health specialty of laryngospasm attended for their medical degree?,California,In which country is the state located where the city is situated that contains the university the notable pulmonologist associated with the health specialty of laryngospasm attended for their medical degree?,United States
health_disease,herpesviral encephalitis,health specialty,infectious diseases,What is the health specialty of herpesviral encephalitis?,Herpesviral encephalitis involves central nervous system involvement caused by herpesviruses,0.0,"['infectious diseases', 'Herpesviral encephalitis involves central nervous system involvement caused by herpesviruses', 'neurology', 'immunology']",Which medical specialty deals with herpesviral encephalitis?,Is the health specialty of herpesviral encephalitis infectious diseases?,Is the health specialty of herpesviral encephalitis Herpesviral encephalitis involves central nervous system involvement caused by herpesviruses?,What type of viruses cause herpesviral encephalitis?,What condition is associated with the health specialty of infectious diseases?,A. infectious diseases  B. neurology  C. Herpesviral encephalitis involves central nervous system involvement caused by herpesviruses  D. immunology,A,Who is a notable specialist in the health specialty of herpesviral encephalitis?,Dr. Anthony Fauci,What is the current position of a notable specialist in the health specialty of herpesviral encephalitis?,Director of the National Institute of Allergy and Infectious Diseases,Which organization is the current position associated with a notable specialist in the health specialty of herpesviral encephalitis part of?,National Institutes of Health,In which country is the organization that the current position associated with a notable specialist in the health specialty of herpesviral encephalitis located?,United States,What is the capital city of the country where the organization that the current position associated with a notable specialist in the health specialty of herpesviral encephalitis is located?,"Washington, D.C."
