topic,subject,relation,object,question,output_gemma_1.1_2b_it,eval_gemma_1.1_2b_it,multiple_choices,paraphrased_question,yes_question,no_question,locality_question,reversed_relation_question,multiple_choice_with_letters,multiple_choice_labels,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
entertainment_anime,Euphoria,language of work or name,Japanese,What is the language of work or name of Euphoria?,Euphoria is a HBO drama series,0.0,"['Japanese', 'Euphoria is a HBO drama series', 'English', 'French']",In which language is Euphoria created?,Is the language of work or name of Euphoria Japanese?,Is the language of work or name of Euphoria Euphoria is a HBO drama series?,What genre is the show Euphoria known for?,What work or name is in Japanese?,A. Japanese  B. French  C. Euphoria is a HBO drama series  D. English,A,Who is the creator of the work that has Japanese as the language of work or name and is titled Euphoria?,Clockup,What is the genre of the work created by Clockup that has Japanese as the language of work or name and is titled Euphoria?,Eroge,What is the release date of the work that is an eroge created by Clockup and has Japanese as the language of work or name and is titled Euphoria?,"June 24, 2011","Which platform is the work released on June 24, 2011, that is an eroge created by Clockup and has Japanese as the language of work or name and is titled Euphoria available on?",Microsoft Windows,"What is the operating system required for the platform that the work released on June 24, 2011, which is an eroge created by Clockup and has Japanese as the language of work or name and is titled Euphoria, available on?",Windows XP/Vista/7/8/10
entertainment_anime,THE LIFE OF GREAT HERMES,production company,SONY PCL,What is the production company of THE LIFE OF GREAT HERMES?,Production Company of THE LIFE OF GREAT HERMES is Focus Features,0.0,"['SONY PCL', 'Production Company of THE LIFE OF GREAT HERMES is Focus Features', 'Warner Bros.', 'Universal Pictures']",Which company produced THE LIFE OF GREAT HERMES?,Is the production company of THE LIFE OF GREAT HERMES SONY PCL?,Is the production company of THE LIFE OF GREAT HERMES Focus Features?,Who is the director of THE LIFE OF GREAT HERMES?,Which movie was produced by SONY PCL?,A. Warner Bros.  B. SONY PCL  C. Production Company of THE LIFE OF GREAT HERMES is Focus Features  D. Universal Pictures,B,Who is the CEO of the production company of THE LIFE OF GREAT HERMES?,Kenichiro Yoshida,Which university did the CEO of the production company of THE LIFE OF GREAT HERMES attend?,Hitotsubashi University,In which city is the university located that the CEO of the production company of THE LIFE OF GREAT HERMES attended?,Tokyo,In which country is the city located where the university is situated that the CEO of the production company of THE LIFE OF GREAT HERMES attended?,Japan,What is the official language of the country where the city is located that contains the university the CEO of the production company of THE LIFE OF GREAT HERMES attended?,Japanese
entertainment_anime,Euphoria,distribution format,DVD,What is the distribution format of Euphoria?,Dramatic realism,0.0,"['DVD', 'Dramatic realism', 'Blu-ray', 'Streaming']",In what format is Euphoria distributed?,Is the distribution format of Euphoria DVD?,Is the distribution format of Euphoria Dramatic realism?,What genre is the TV show Euphoria known for?,Which TV show is distributed in DVD format?,A. Dramatic realism  B. Blu-ray  C. DVD  D. Streaming,C,Who is the distributor of the distribution format of Euphoria?,HBO,Who is the CEO of the distributor of the distribution format of Euphoria?,Casey Bloys,Which university did the CEO of the distributor of the distribution format of Euphoria attend?,Northwestern University,In which city is the university located that the CEO of the distributor of the distribution format of Euphoria attended?,Evanston,In which state is the city located where the university is situated that the CEO of the distributor of the distribution format of Euphoria attended?,Illinois
entertainment_anime,Chain Chronicle,performer,Aya Uchida,Who does Chain Chronicle performer?,Chain Chronicle performer is a musician or band,0.0,"['Aya Uchida', 'Chain Chronicle performer is a musician or band', 'Yui Horie', 'Kana Hanazawa']",Who is the performer for Chain Chronicle?,Is Aya Uchida the performer for Chain Chronicle?,Is Chain Chronicle performer a musician or band?,What genre is the game Chain Chronicle associated with?,Who is Aya Uchida a performer for?,A. Aya Uchida  B. Chain Chronicle performer is a musician or band  C. Kana Hanazawa  D. Yui Horie,A,What is the birthdate of the Chain Chronicle performer?,"July 23, 1986",In which city was the Chain Chronicle performer born?,Minamiashigara,In which prefecture is the city located where the Chain Chronicle performer was born?,Kanagawa Prefecture,What is the population of the prefecture where the city is located that the Chain Chronicle performer was born?,Approximately 9.2 million,What is the area of the prefecture where the city is located that the Chain Chronicle performer was born?,"2,415 square kilometers"
entertainment_anime,The Laws of the Sun,author,Ryūhō Ōkawa,Who is the author of The Laws of the Sun?,The Laws of the Sun is attributed to Huangdi,0.0,"['Ryūhō Ōkawa', 'The Laws of the Sun is attributed to Huangdi', 'Laozi', 'Confucius']",Who wrote The Laws of the Sun?,Is Ryūhō Ōkawa the author of The Laws of the Sun?,Is The Laws of the Sun attributed to Huangdi the author of The Laws of the Sun?,What is a well-known teaching or philosophy associated with Ryūhō Ōkawa?,Who is the author that wrote Ryūhō Ōkawa?,A. The Laws of the Sun is attributed to Huangdi  B. Ryūhō Ōkawa  C. Laozi  D. Confucius,B,What is the nationality of the author of The Laws of the Sun?,Japanese,What is the name of the religious organization founded by the author of The Laws of the Sun?,Happy Science,In which year was the religious organization founded by the author of The Laws of the Sun established?,1986,What is the main headquarters location of the religious organization founded by the author of The Laws of the Sun?,"Tokyo, Japan",What is the primary language of the country where the main headquarters of the religious organization founded by the author of The Laws of the Sun is located?,Japanese
entertainment_anime,Burglars of Baghdad Castle,country of origin,Japan,What is the country of origin of Burglars of Baghdad Castle?,Iraq,0.0,"['Japan', 'Iraq', 'China', 'South Korea']",Which country is Burglars of Baghdad Castle from?,Is the country of origin of Burglars of Baghdad Castle Japan?,Is the country of origin of Burglars of Baghdad Castle Iraq?,What genre is the Burglars of Baghdad Castle known for?,Which work originates from Japan?,A. Iraq  B. Japan  C. South Korea  D. China,B,Who is the director of the film from the country of origin of Burglars of Baghdad Castle?,Toshio Sugie,What is the birth year of the director of the film from the country of origin of Burglars of Baghdad Castle?,1913,Which film studio produced the film directed by the director born in 1913 from the country of origin of Burglars of Baghdad Castle?,Toho,Who founded the film studio that produced the film directed by the director born in 1913 from the country of origin of Burglars of Baghdad Castle?,Ichizō Kobayashi,What is the birth year of the founder of the film studio that produced the film directed by the director born in 1913 from the country of origin of Burglars of Baghdad Castle?,1873
entertainment_anime,W Wish,game mode,single-player video game,What is the game mode of W Wish?,Bingo mode. Players need to match symbols to complete a row or column,0.0,"['single-player video game', 'Bingo mode. Players need to match symbols to complete a row or column', 'multiplayer mode', 'co-op mode']",Which game mode does W Wish feature?,Is the game mode of W Wish a single-player video game?,Is the game mode of W Wish Bingo mode. Players need to match symbols to complete a row or column?,What genre does W Wish belong to?,Which game features a single-player video game mode?,A. single-player video game  B. Bingo mode. Players need to match symbols to complete a row or column  C. multiplayer mode  D. co-op mode,A,What is the genre of the single-player video game that is the game mode of W Wish?,Visual novel,Which company developed the visual novel that is the genre of the single-player video game that is the game mode of W Wish?,PrincessSoft,In which year was the visual novel developed by PrincessSoft that is the genre of the single-player video game that is the game mode of W Wish released?,2004,On which platform was the visual novel released in 2004 that was developed by PrincessSoft and is the genre of the single-player video game that is the game mode of W Wish?,PlayStation 2,What is the primary language of the visual novel released in 2004 on PlayStation 2 that was developed by PrincessSoft and is the genre of the single-player video game that is the game mode of W Wish?,Japanese
entertainment_anime,Kiitaro's Yokai Picture Diary,distributed by,Crunchyroll,What was Kiitaro's Yokai Picture Diary distributed by?,Kiitaro's Yokai Picture Diary was distributed by Kadokawa Sh,0.0,"['Crunchyroll', ""Kiitaro's Yokai Picture Diary was distributed by Kadokawa Sh"", 'Funimation', 'Netflix']",Who was the distributor of Kiitaro's Yokai Picture Diary?,Was Kiitaro's Yokai Picture Diary distributed by Crunchyroll?,Was Kiitaro's Yokai Picture Diary distributed by Kadokawa Sh?,What genre is Kiitaro's Yokai Picture Diary known for?,What did Crunchyroll distribute?,A. Crunchyroll  B. Funimation  C. Kiitaro's Yokai Picture Diary was distributed by Kadokawa Sh  D. Netflix,A,Who is the CEO of the company that distributed Kiitaro's Yokai Picture Diary?,Joanne Waage,Which university did the CEO of the company that distributed Kiitaro's Yokai Picture Diary attend?,"University of California, Berkeley",In which city is the university located that the CEO of the company that distributed Kiitaro's Yokai Picture Diary attended?,Berkeley,In which state is the city located where the university is situated that the CEO of the company that distributed Kiitaro's Yokai Picture Diary attended?,California,In which country is the state located where the city is situated that contains the university the CEO of the company that distributed Kiitaro's Yokai Picture Diary attended?,United States
entertainment_anime,Holo no Graffiti,main subject,VTuber,What is the main subject of Holo no Graffiti?,A platform for expressing oneself through graffiti-like art,0.0,"['VTuber', 'A platform for expressing oneself through graffiti-like art', 'Anime series', 'Virtual reality game']",What is the primary focus of Holo no Graffiti?,Is the main subject of Holo no Graffiti VTuber?,Is the main subject of Holo no Graffiti a platform for expressing oneself through graffiti-like art?,What type of content is typically featured in Holo no Graffiti?,Which series has VTuber as its main subject?,A. VTuber  B. A platform for expressing oneself through graffiti-like art  C. Anime series  D. Virtual reality game,A,Who is a popular VTuber in Holo no Graffiti?,Gawr Gura,What is the debut date of the popular VTuber in Holo no Graffiti?,"September 13, 2020",Which generation does the popular VTuber in Holo no Graffiti belong to?,Hololive English - Myth,Who are the other members of the generation that the popular VTuber in Holo no Graffiti belongs to?,"Mori Calliope, Takanashi Kiara, Ninomae Ina'nis, Watson Amelia",What is the main theme of the generation that includes the popular VTuber in Holo no Graffiti?,Mythical creatures and legends
entertainment_anime,Aki Sora,author,Masahiro Itosugi,Who is the author of Aki Sora?,Aki Sora is written by Sora Amamiya,0.0,"['Masahiro Itosugi', 'Aki Sora is written by Sora Amamiya', 'Hajime Isayama', 'Eiichiro Oda']",Who wrote Aki Sora?,Is Masahiro Itosugi the author of Aki Sora?,Is Aki Sora written by Sora Amamiya?,What genre is Aki Sora known for?,Who is the author that wrote Masahiro Itosugi's work?,A. Hajime Isayama  B. Masahiro Itosugi  C. Aki Sora is written by Sora Amamiya  D. Eiichiro Oda,B,What is the nationality of the author of Aki Sora?,Japanese,What is the primary language spoken in the country of the author of Aki Sora?,Japanese,What is the writing system used for the primary language spoken in the country of the author of Aki Sora?,"Kanji, Hiragana, Katakana",What is the origin of the writing system used for the primary language spoken in the country of the author of Aki Sora?,"Chinese characters (for Kanji), Japanese origin (for Hiragana and Katakana)",In which historical period did the writing system used for the primary language spoken in the country of the author of Aki Sora originate?,"Kanji originated during the Han Dynasty, Hiragana and Katakana during the Heian period"
entertainment_anime,The Rebirth of Buddha,executive producer,Ryūhō Ōkawa,Who is the executive producer of The Rebirth of Buddha?,"The provided text does not specify the executive producer of The Rebirth of Buddha, so",0.0,"['Ryūhō Ōkawa', 'The provided text does not specify the executive producer of The Rebirth of Buddha, so', 'Makoto Shinkai', 'Hayao Miyazaki']",Who served as the executive producer for The Rebirth of Buddha?,Is Ryūhō Ōkawa the executive producer of The Rebirth of Buddha?,Is the executive producer of The Rebirth of Buddha not specified in the provided text?,What genre does The Rebirth of Buddha belong to?,"Who is the executive producer that worked on Ryūhō Ōkawa's project, The Rebirth of Buddha?","A. The provided text does not specify the executive producer of The Rebirth of Buddha, so  B. Ryūhō Ōkawa  C. Hayao Miyazaki  D. Makoto Shinkai",B,What is the nationality of the executive producer of The Rebirth of Buddha?,Japanese,What is the name of the organization founded by the executive producer of The Rebirth of Buddha?,Happy Science,In which year was the organization founded by the executive producer of The Rebirth of Buddha established?,1986,What is the primary focus or mission of the organization founded by the executive producer of The Rebirth of Buddha?,Spiritual development and happiness,What is the title of a book written by the executive producer of The Rebirth of Buddha that aligns with the mission of the organization he founded?,The Laws of the Sun
entertainment_anime,Chain Chronicle,input device,touchscreen,What is the input device of Chain Chronicle?,Chain Chronicle uses a keyboard and mouse for input,0.0,"['touchscreen', 'Chain Chronicle uses a keyboard and mouse for input', 'game controller', 'joystick']",Which input device is used for Chain Chronicle?,Is the input device of Chain Chronicle a touchscreen?,Is the input device of Chain Chronicle a keyboard and mouse?,What genre does Chain Chronicle belong to?,Which game uses a touchscreen as an input device?,A. game controller  B. joystick  C. Chain Chronicle uses a keyboard and mouse for input  D. touchscreen,D,What is the primary platform that uses the touchscreen as the input device for Chain Chronicle?,mobile devices,What is the operating system of the primary platform that uses the touchscreen as the input device for Chain Chronicle?,iOS and Android,Who developed the operating system of the primary platform that uses the touchscreen as the input device for Chain Chronicle?,Apple Inc. and Google,"In which year was the operating system developed by Apple Inc. and Google, that is used on the primary platform with the touchscreen input device for Chain Chronicle, first released?",2007 for iOS and 2008 for Android,"What was the first device to use the operating system developed by Apple Inc. and Google, that is used on the primary platform with the touchscreen input device for Chain Chronicle?",iPhone for iOS and HTC Dream for Android
entertainment_anime,Kinnikuman Nisei,main subject,sport,What is the main subject of Kinnikuman Nisei?,A martial arts manga focusing on a young boy's journey to become a formidable,0.0,"['sport', ""A martial arts manga focusing on a young boy's journey to become a formidable"", 'adventure', 'comedy']",What is the primary focus of Kinnikuman Nisei?,Is the main subject of Kinnikuman Nisei sport?,Is the main subject of Kinnikuman Nisei a martial arts manga focusing on a young boy's journey to become a formidable?,Is Kinnikuman Nisei known for its unique characters?,What is the main subject that sport is associated with in Kinnikuman Nisei?,A. A martial arts manga focusing on a young boy's journey to become a formidable  B. comedy  C. adventure  D. sport,D,What is the name of the sport that is the main subject of Kinnikuman Nisei?,professional wrestling,Who is the main character involved in the sport that is the main subject of Kinnikuman Nisei?,Kid Muscle,Who is the father of the main character involved in the sport that is the main subject of Kinnikuman Nisei?,Kinnikuman,What is the real name of the father of the main character involved in the sport that is the main subject of Kinnikuman Nisei?,Suguru Kinniku,"Who created the character with the real name Suguru Kinniku, who is the father of the main character involved in the sport that is the main subject of Kinnikuman Nisei?",Yudetamago
entertainment_anime,Ranma ½ One Grew Over the Kuno's Nest,based on,Ranma ½,What was Ranma ½ One Grew Over the Kuno's Nest based on?,A coming-of-age story focusing on personal growth and overcoming adversity,0.0,"['Ranma ½', 'A coming-of-age story focusing on personal growth and overcoming adversity', 'A romantic comedy about high school students', 'A science fiction novel about time travel']",What is the source material for Ranma ½ One Grew Over the Kuno's Nest?,Was Ranma ½ One Grew Over the Kuno's Nest based on Ranma ½?,Was Ranma ½ One Grew Over the Kuno's Nest based on a coming-of-age story focusing on personal growth and overcoming adversity?,Is Ranma ½ One Grew Over the Kuno's Nest a manga series?,What is Ranma ½ based on in the context of Ranma ½ One Grew Over the Kuno's Nest?,A. A coming-of-age story focusing on personal growth and overcoming adversity  B. A science fiction novel about time travel  C. Ranma ½  D. A romantic comedy about high school students,C,Who is the author of the work that Ranma ½ One Grew Over the Kuno's Nest is based on?,Rumiko Takahashi,What is another famous work by the author of the work that Ranma ½ One Grew Over the Kuno's Nest is based on?,Inuyasha,What is the main character's name in another famous work by the author of the work that Ranma ½ One Grew Over the Kuno's Nest is based on?,Inuyasha,"What is the main character's weapon in the work where the main character's name is Inuyasha, created by the author of the work that Ranma ½ One Grew Over the Kuno's Nest is based on?",Tessaiga,"Who is the main character's half-brother in the work where the main character's weapon is Tessaiga, created by the author of the work that Ranma ½ One Grew Over the Kuno's Nest is based on?",Sesshomaru
entertainment_anime,Gakuen Handsome,genre,dating sim,What is the genre of Gakuen Handsome?,Action-comedy,0.0,"['dating sim', 'Action-comedy', 'horror', 'fantasy']",Which genre does Gakuen Handsome belong to?,Is the genre of Gakuen Handsome dating sim?,Is the genre of Gakuen Handsome Action-comedy?,What is the main setting of Gakuen Handsome?,Which game is a dating sim?,A. Action-comedy  B. dating sim  C. fantasy  D. horror,B,What is a popular game developer known for creating dating sim games like the genre of Gakuen Handsome?,Voltage Inc.,"What is a well-known game developed by Voltage Inc., a popular game developer known for creating dating sim games like the genre of Gakuen Handsome?",Love 365: Find Your Story,"What is the main theme of the game 'Love 365: Find Your Story' developed by Voltage Inc., a popular game developer known for creating dating sim games like the genre of Gakuen Handsome?",Romance,"What is the target audience for the game 'Love 365: Find Your Story' which has a main theme of romance and is developed by Voltage Inc., a popular game developer known for creating dating sim games like the genre of Gakuen Handsome?",Women,"What is the primary platform for the game 'Love 365: Find Your Story' which targets women and has a main theme of romance, developed by Voltage Inc., a popular game developer known for creating dating sim games like the genre of Gakuen Handsome?",Mobile devices
entertainment_anime,This Boy Suffers from Crystallization,distributed by,Crunchyroll,What was This Boy Suffers from Crystallization distributed by?,Crystallization was distributed by viruses,0.0,"['Crunchyroll', 'Crystallization was distributed by viruses', 'Funimation', 'Netflix']",Who is the distributor of This Boy Suffers from Crystallization?,Was This Boy Suffers from Crystallization distributed by Crunchyroll?,Was This Boy Suffers from Crystallization distributed by Crystallization was distributed by viruses?,What genre is the anime This Boy Suffers from Crystallization known for?,What anime was distributed by Crunchyroll?,A. Crunchyroll  B. Funimation  C. Netflix  D. Crystallization was distributed by viruses,A,Who is the CEO of the company that distributed This Boy Suffers from Crystallization?,Kun Gao,Which university did the CEO of the company that distributed This Boy Suffers from Crystallization attend?,"University of California, Berkeley",In which city is the university located that the CEO of the company that distributed This Boy Suffers from Crystallization attended?,Berkeley,In which state is the city located where the university is situated that the CEO of the company that distributed This Boy Suffers from Crystallization attended?,California,In which country is the state located where the city is situated that contains the university the CEO of the company that distributed This Boy Suffers from Crystallization attended?,United States
entertainment_anime,Euphoria,country of origin,Japan,What is the country of origin of Euphoria?,United States,0.0,"['Japan', 'United States', 'Canada', 'South Korea']",Which country is Euphoria originally from?,Is the country of origin of Euphoria Japan?,Is the country of origin of Euphoria the United States?,What genre is the show Euphoria known for?,Which show originated from Japan?,A. United States  B. Japan  C. Canada  D. South Korea,B,What is the capital of the country of origin of Euphoria?,Tokyo,What is the population of the capital of the country of origin of Euphoria?,Approximately 14 million,What is the name of the largest district in the capital of the country of origin of Euphoria?,Shinjuku,What is the name of the famous park located in the largest district in the capital of the country of origin of Euphoria?,Shinjuku Gyoen,What is the size of the famous park located in the largest district in the capital of the country of origin of Euphoria?,58.3 hectares
