topic,subject,relation,object,question,output_gpt_j_6b,eval_gpt_j_6b,multiple_choices,paraphrased_question,yes_question,no_question,locality_question,reversed_relation_question,multiple_choice_with_letters,multiple_choice_labels,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
geography_glacier,Juneau Icefield,has part(s),Devils Paw,What does Juneau Icefield have part(s )?,Icefield,0.0,"['Devils Paw', 'Icefield', 'Mendenhall Glacier', 'Taku Glacier']",What is a part of the Juneau Icefield?,Does Juneau Icefield have part(s) Devils Paw?,Does Juneau Icefield have part(s) Icefield?,Where is the Juneau Icefield located?,What is Devils Paw a part of?,A. Mendenhall Glacier  B. Taku Glacier  C. Devils Paw  D. Icefield,C,What is the elevation of the part that Juneau Icefield has?,"8,584 feet",In which mountain range is the part that Juneau Icefield has located?,Boundary Ranges,Which country contains the mountain range where the part that Juneau Icefield has is located?,Canada,What is the capital city of the country that contains the mountain range where the part that Juneau Icefield has is located?,Ottawa,In which province is the capital city of the country located that contains the mountain range where the part that Juneau Icefield has is situated?,Ontario
geography_glacier,Baltoro Glacier,mountain range,Karakoram,What is the mountain range of Baltoro Glacier?,Baltoro,0.0,"['Karakoram', 'Baltoro', 'Himalayas', 'Andes']",Which mountain range is Baltoro Glacier part of?,Is the mountain range of Baltoro Glacier Karakoram?,Is the mountain range of Baltoro Glacier Baltoro?,What is a well-known feature of the Baltoro Glacier?,Which glacier is part of the Karakoram mountain range?,A. Himalayas  B. Andes  C. Baltoro  D. Karakoram,D,What is the highest peak in the mountain range of Baltoro Glacier?,K2,Who was the first person to summit the highest peak in the mountain range of Baltoro Glacier?,Achille Compagnoni,In which year did the first person summit the highest peak in the mountain range of Baltoro Glacier?,1954,Which country is the highest peak in the mountain range of Baltoro Glacier located?,Pakistan,What is the capital city of the country where the highest peak in the mountain range of Baltoro Glacier is located?,Islamabad
geography_glacier,Baltoro Glacier,located in the administrative territorial entity,Gilgit-Baltistan,What is the located in the administrative territorial entity of Baltoro Glacier?,The Baltoro Glacier is located in the administrative territorial entity of Baltoro,0.0,"['Gilgit-Baltistan', 'The Baltoro Glacier is located in the administrative territorial entity of Baltoro', 'Khyber Pakhtunkhwa', 'Punjab']",In which administrative territorial entity is the Baltoro Glacier located?,Is the Baltoro Glacier located in the administrative territorial entity of Gilgit-Baltistan?,Is the Baltoro Glacier located in the administrative territorial entity of Baltoro?,What is a famous mountain range associated with Baltoro Glacier?,Which glacier is located in the administrative territorial entity of Gilgit-Baltistan?,A. Gilgit-Baltistan  B. Punjab  C. The Baltoro Glacier is located in the administrative territorial entity of Baltoro  D. Khyber Pakhtunkhwa,A,What is the capital of the administrative territorial entity where Baltoro Glacier is located?,Gilgit,What is the population of the capital of the administrative territorial entity where Baltoro Glacier is located?,"216,760",What is the primary language spoken in the capital of the administrative territorial entity where Baltoro Glacier is located?,Shina,What is the primary religion practiced in the capital of the administrative territorial entity where Baltoro Glacier is located?,Islam,What is the main economic activity in the capital of the administrative territorial entity where Baltoro Glacier is located?,Tourism
geography_glacier,Columbia Glacier,located in the administrative territorial entity,Alaska,What is the located in the administrative territorial entity of Columbia Glacier?,Columbia Glacier is located in the administrative territorial entity of Columbia Glacier,0.0,"['Alaska', 'Columbia Glacier is located in the administrative territorial entity of Columbia Glacier', 'Canada', 'Greenland']",In which administrative territorial entity is Columbia Glacier located?,Is Columbia Glacier located in the administrative territorial entity of Alaska?,Is Columbia Glacier located in the administrative territorial entity of Columbia Glacier is located in the administrative territorial entity of Columbia Glacier?,What is a well-known feature of Columbia Glacier?,What glacier is located in the administrative territorial entity of Alaska?,A. Alaska  B. Greenland  C. Columbia Glacier is located in the administrative territorial entity of Columbia Glacier  D. Canada,A,What is the capital city of the administrative territorial entity where Columbia Glacier is located?,Juneau,What is the population of the capital city of the administrative territorial entity where Columbia Glacier is located?,"32,255",What is the area in square miles of the capital city of the administrative territorial entity where Columbia Glacier is located?,"3,254.7 square miles",What is the name of the borough that contains the capital city of the administrative territorial entity where Columbia Glacier is located?,City and Borough of Juneau,What is the name of the state legislature that governs the borough containing the capital city of the administrative territorial entity where Columbia Glacier is located?,Alaska State Legislature
geography_glacier,Öræfajökull,time period,Pleistocene,What is the time period of Öræfajökull?,The time period of Öræfajökull is the last ice,0.0,"['Pleistocene', 'The time period of Öræfajökull is the last ice', 'Holocene', 'Miocene']",During which time period did Öræfajökull form?,Is the time period of Öræfajökull the Pleistocene?,Is the time period of Öræfajökull the last ice?,What type of geological feature is Öræfajökull?,Which volcano formed during the Pleistocene?,A. Pleistocene  B. The time period of Öræfajökull is the last ice  C. Holocene  D. Miocene,A,What is a significant event that occurred during the time period of Öræfajökull?,Last Glacial Maximum,What is the approximate time range of the significant event that occurred during the time period of Öræfajökull?,"26,500 to 19,000 years ago",Which species experienced significant changes during the approximate time range of the significant event that occurred during the time period of Öræfajökull?,Homo sapiens,What is one of the significant changes that Homo sapiens experienced during the approximate time range of the significant event that occurred during the time period of Öræfajökull?,Migration to new continents,Which continent did Homo sapiens migrate to during one of the significant changes that occurred during the approximate time range of the significant event that occurred during the time period of Öræfajökull?,North America
geography_glacier,Biafo Glacier,located in the administrative territorial entity,Gilgit-Baltistan,What is the located in the administrative territorial entity of Biafo Glacier?,Biafo Glacier is located in the administrative territorial entity of Biafo,0.0,"['Gilgit-Baltistan', 'Biafo Glacier is located in the administrative territorial entity of Biafo', 'Khyber Pakhtunkhwa', 'Punjab']",In which administrative territorial entity is Biafo Glacier located?,Is Biafo Glacier located in the administrative territorial entity of Gilgit-Baltistan?,Is Biafo Glacier located in the administrative territorial entity of Biafo Glacier is located in the administrative territorial entity of Biafo?,What is a famous feature of Biafo Glacier?,What glacier is located in the administrative territorial entity of Gilgit-Baltistan?,A. Gilgit-Baltistan  B. Biafo Glacier is located in the administrative territorial entity of Biafo  C. Khyber Pakhtunkhwa  D. Punjab,A,What is the capital of the administrative territorial entity where Biafo Glacier is located?,Gilgit,What is the population of the capital of the administrative territorial entity where Biafo Glacier is located?,"216,760",What is the primary language spoken in the capital of the administrative territorial entity where Biafo Glacier is located?,Shina,What is the primary religion practiced in the capital of the administrative territorial entity where Biafo Glacier is located?,Islam,What is the main economic activity in the capital of the administrative territorial entity where Biafo Glacier is located?,Tourism
geography_glacier,Öræfajökull,located in the administrative territorial entity,Sveitarfélagið Hornafjörður,Who is the located in the administrative territorial entity of Öræfajökull?,Iceland,0.0,"['Sveitarfélagið Hornafjörður', 'Iceland', 'Reykjavík', 'Akureyri']",Which administrative territorial entity is Öræfajökull located in?,Is Öræfajökull located in the administrative territorial entity of Sveitarfélagið Hornafjörður?,Is Öræfajökull located in the administrative territorial entity of Iceland?,What is a well-known feature of Öræfajökull?,What is located in the administrative territorial entity of Sveitarfélagið Hornafjörður?,A. Sveitarfélagið Hornafjörður  B. Reykjavík  C. Akureyri  D. Iceland,A,Who is the mayor of the administrative territorial entity where Öræfajökull is located?,Matthildur Ásmundardóttir,What is the population of the administrative territorial entity where the mayor of the administrative territorial entity where Öræfajökull is located?,"2,202",What is the area in square kilometers of the administrative territorial entity where the population of the administrative territorial entity where the mayor of the administrative territorial entity where Öræfajökull is located?,"6,000 square kilometers",What is the primary industry in the administrative territorial entity where the area in square kilometers of the administrative territorial entity where the population of the administrative territorial entity where the mayor of the administrative territorial entity where Öræfajökull is located?,Fishing and tourism,What is the name of the largest town in the administrative territorial entity where the primary industry is fishing and tourism in the administrative territorial entity where the area in square kilometers of the administrative territorial entity where the population of the administrative territorial entity where the mayor of the administrative territorial entity where Öræfajökull is located?,Höfn
geography_glacier,Taku Glacier,located in the administrative territorial entity,Alaska,What is the located in the administrative territorial entity of Taku Glacier?,Taku Glacier is located in the administrative territorial entity of Taku,0.0,"['Alaska', 'Taku Glacier is located in the administrative territorial entity of Taku', 'Canada', 'Greenland']",In which administrative territorial entity is Taku Glacier located?,Is Alaska the administrative territorial entity where Taku Glacier is located?,Is Taku Glacier located in the administrative territorial entity of Taku?,What is a well-known natural feature of Taku Glacier?,What glacier is located in the administrative territorial entity of Alaska?,A. Greenland  B. Taku Glacier is located in the administrative territorial entity of Taku  C. Alaska  D. Canada,C,What is the capital of the administrative territorial entity where Taku Glacier is located?,Juneau,What is the population of the capital of the administrative territorial entity where Taku Glacier is located?,"32,255",What is the area in square miles of the capital of the administrative territorial entity where Taku Glacier is located?,"3,254.7 square miles",What is the name of the borough that contains the capital of the administrative territorial entity where Taku Glacier is located?,City and Borough of Juneau,What is the name of the state legislature that governs the borough containing the capital of the administrative territorial entity where Taku Glacier is located?,Alaska State Legislature
geography_glacier,Öræfajökull,highest point,Hvannadalshnúkur,What is the highest point of Öræfajökull?,The highest point of Öræfajökull is the summit of,0.0,"['Hvannadalshnúkur', 'The highest point of Öræfajökull is the summit of', 'Kirkjufell', 'Snæfellsjökull']",What peak is the highest point of Öræfajökull?,Is Hvannadalshnúkur the highest point of Öræfajökull?,Is the highest point of Öræfajökull the summit of?,What type of volcano is Öræfajökull?,What mountain has Hvannadalshnúkur as its highest point?,A. Kirkjufell  B. The highest point of Öræfajökull is the summit of  C. Snæfellsjökull  D. Hvannadalshnúkur,D,What is the elevation of the highest point of Öræfajökull?,"2,110 meters",In which country is the highest point of Öræfajökull located?,Iceland,Which national park encompasses the highest point of Öræfajökull?,Vatnajökull National Park,What is the area of the national park that encompasses the highest point of Öræfajökull?,"14,141 square kilometers",In which year was the national park that encompasses the highest point of Öræfajökull established?,2008
geography_glacier,Öræfajökull,located in protected area,Vatnajökull National Park,What is the located in protected area of Öræfajökull?,The area is located in the protected area of Öræfajök,0.0,"['Vatnajökull National Park', 'The area is located in the protected area of Öræfajök', 'Thingvellir National Park', 'Snæfellsjökull National Park']",Which protected area is Öræfajökull located in?,Is Öræfajökull located in Vatnajökull National Park?,Is Öræfajökull located in The area is located in the protected area of Öræfajök?,What is a famous glacier associated with Öræfajökull?,What is located in Vatnajökull National Park?,A. The area is located in the protected area of Öræfajök  B. Thingvellir National Park  C. Vatnajökull National Park  D. Snæfellsjökull National Park,C,"What is the area of Vatnajökull National Park, which is the protected area where Öræfajökull is located?","14,141 square kilometers","What is the highest peak in Vatnajökull National Park, which is the protected area where Öræfajökull is located?",Hvannadalshnúkur,"What is the elevation of the highest peak in Vatnajökull National Park, which is the protected area where Öræfajökull is located?","2,110 meters","In which country is the highest peak located in Vatnajökull National Park, which is the protected area where Öræfajökull is located?",Iceland,"What is the capital city of the country where the highest peak is located in Vatnajökull National Park, which is the protected area where Öræfajökull is located?",Reykjavík
geography_glacier,Taku Glacier,mountain range,Boundary Ranges,What is the mountain range of Taku Glacier?,Taku,0.0,"['Boundary Ranges', 'Taku', 'Rocky Mountains', 'Coast Mountains']",Which mountain range does Taku Glacier belong to?,Is the mountain range of Taku Glacier the Boundary Ranges?,Is the mountain range of Taku Glacier Taku?,In which country is Taku Glacier located?,Which glacier is part of the Boundary Ranges?,A. Coast Mountains  B. Rocky Mountains  C. Taku  D. Boundary Ranges,D,What is the highest peak in the mountain range of Taku Glacier?,Mount Ratz,Which country is the highest peak located in the mountain range of Taku Glacier?,Canada,What is the capital city of the country where the highest peak in the mountain range of Taku Glacier is located?,Ottawa,Which river flows through the capital city of the country where the highest peak in the mountain range of Taku Glacier is located?,Ottawa River,Which major body of water does the river that flows through the capital city of the country where the highest peak in the mountain range of Taku Glacier is located empty into?,Saint Lawrence River
geography_glacier,Siachen Glacier,mountain range,Karakoram,What is the mountain range of Siachen Glacier?,Siachen Glacier,0.0,"['Karakoram', 'Siachen Glacier', 'Himalayas', 'Andes']",Which mountain range does the Siachen Glacier belong to?,Is the mountain range of Siachen Glacier the Karakoram?,Is the mountain range of Siachen Glacier the Siachen Glacier?,What is the highest peak in the Siachen Glacier region?,Which glacier is part of the Karakoram mountain range?,A. Siachen Glacier  B. Karakoram  C. Andes  D. Himalayas,B,What is the highest peak in the mountain range of Siachen Glacier?,K2,Which country is home to the highest peak in the mountain range of Siachen Glacier?,Pakistan,What is the capital city of the country that is home to the highest peak in the mountain range of Siachen Glacier?,Islamabad,What is the population of the capital city of the country that is home to the highest peak in the mountain range of Siachen Glacier?,1.015 million (as of 2021),What is the area in square kilometers of the capital city with a population of 1.015 million that is home to the highest peak in the mountain range of Siachen Glacier?,906.5 square kilometers
geography_glacier,Hardangerjøkulen,mountain range,Hardangervidda,What is the mountain range of Hardangerjøkulen?,Hardangerjøkulen,0.0,"['Hardangervidda', 'Hardangerjøkulen', 'Jotunheimen', 'Dovrefjell']",Which mountain range does Hardangerjøkulen belong to?,Is the mountain range of Hardangerjøkulen Hardangervidda?,Is the mountain range of Hardangerjøkulen Hardangerjøkulen?,What is a famous glacier located in Hardangerjøkulen?,Which glacier is part of the Hardangervidda mountain range?,A. Jotunheimen  B. Hardangervidda  C. Hardangerjøkulen  D. Dovrefjell,B,What is the highest peak in the mountain range of Hardangerjøkulen?,Hårteigen,Which river originates near the highest peak in the mountain range of Hardangerjøkulen?,Kinso,Into which fjord does the river that originates near the highest peak in the mountain range of Hardangerjøkulen flow?,Hardangerfjord,Which town is located near the fjord into which the river flows that originates near the highest peak in the mountain range of Hardangerjøkulen?,Odda,In which county is the town located that is near the fjord into which the river flows that originates near the highest peak in the mountain range of Hardangerjøkulen?,Vestland
geography_glacier,Hispar Glacier,mountain range,Karakoram,What is the mountain range of Hispar Glacier?,Hispar Glacier,0.0,"['Karakoram', 'Hispar Glacier', 'Himalayas', 'Andes']",Which mountain range does Hispar Glacier belong to?,Is the mountain range of Hispar Glacier Karakoram?,Is the mountain range of Hispar Glacier Hispar Glacier?,In which country is Hispar Glacier located?,Which glacier is part of the Karakoram mountain range?,A. Hispar Glacier  B. Himalayas  C. Karakoram  D. Andes,C,What is the highest peak in the mountain range of Hispar Glacier?,K2,Who was the first person to reach the highest peak in the mountain range of Hispar Glacier?,Achille Compagnoni,In which year did the first person reach the highest peak in the mountain range of Hispar Glacier?,1954,Which country is the highest peak in the mountain range of Hispar Glacier located?,Pakistan,What is the capital city of the country where the highest peak in the mountain range of Hispar Glacier is located?,Islamabad
geography_glacier,Svartisen,located in protected area,Saltfjellet–Svartisen National Park,What is the located in protected area of Svartisen?,Svartisen is located in protected area,0.0,"['Saltfjellet–Svartisen National Park', 'Svartisen is located in protected area', 'Jotunheimen National Park', 'Rondane National Park']",In which protected area is Svartisen located?,Is Svartisen located in Saltfjellet–Svartisen National Park?,Is Svartisen located in Svartisen is located in protected area?,What type of natural feature is Svartisen?,What is the protected area where Saltfjellet–Svartisen National Park is located?,A. Jotunheimen National Park  B. Rondane National Park  C. Saltfjellet–Svartisen National Park  D. Svartisen is located in protected area,C,What is the area of the protected area where Svartisen is located?,"2,102 square kilometers",Which county is the protected area located in where Svartisen is located?,Nordland,What is the capital of the county where the protected area is located in which Svartisen is located?,Bodø,What is the population of the capital of the county where the protected area is located in which Svartisen is located?,"52,357",What is the area of the capital of the county where the protected area is located in which Svartisen is located?,"1,395 square kilometers"
geography_glacier,Giétro Glacier,mountain range,Pennine Alps,What is the mountain range of Giétro Glacier?,The Giétro Glacier is a mountain range,0.0,"['Pennine Alps', 'The Giétro Glacier is a mountain range', 'Swiss Alps', 'Bernese Alps']",Which mountain range does the Giétro Glacier belong to?,Is the mountain range of Giétro Glacier the Pennine Alps?,Is the mountain range of Giétro Glacier The Giétro Glacier is a mountain range?,In which country is the Giétro Glacier located?,Which glacier is part of the Pennine Alps?,A. Pennine Alps  B. Bernese Alps  C. The Giétro Glacier is a mountain range  D. Swiss Alps,A,What is the highest peak in the mountain range of Giétro Glacier?,Dufourspitze,In which country is the highest peak located in the mountain range of Giétro Glacier?,Switzerland,What is the official language of the country where the highest peak in the mountain range of Giétro Glacier is located?,German,What is the population of the country where the highest peak in the mountain range of Giétro Glacier is located?,Approximately 8.5 million,What is the capital city of the country where the highest peak in the mountain range of Giétro Glacier is located?,Bern
geography_glacier,Hispar Glacier,located in the administrative territorial entity,Gilgit-Baltistan,What is the located in the administrative territorial entity of Hispar Glacier?,The Hispar Glacier is located in the administrative territorial entity of the Hispar Glacier,0.0,"['Gilgit-Baltistan', 'The Hispar Glacier is located in the administrative territorial entity of the Hispar Glacier', 'Khyber Pakhtunkhwa', 'Punjab']",In which administrative territorial entity is the Hispar Glacier located?,Is the Hispar Glacier located in the administrative territorial entity of Gilgit-Baltistan?,Is the Hispar Glacier located in the administrative territorial entity of the Hispar Glacier?,What is a famous mountain range near the Hispar Glacier?,Which glacier is located in the administrative territorial entity of Gilgit-Baltistan?,A. The Hispar Glacier is located in the administrative territorial entity of the Hispar Glacier  B. Khyber Pakhtunkhwa  C. Gilgit-Baltistan  D. Punjab,C,What is the capital of the administrative territorial entity where Hispar Glacier is located?,Gilgit,What is the population of the capital of the administrative territorial entity where Hispar Glacier is located?,"216,760",What is the primary language spoken in the capital of the administrative territorial entity where Hispar Glacier is located?,Shina,What is the predominant religion in the capital of the administrative territorial entity where Hispar Glacier is located?,Islam,What is the main economic activity in the capital of the administrative territorial entity where Hispar Glacier is located?,Tourism
