topic,subject,relation,object,question,output_gpt_j_6b,eval_gpt_j_6b,multiple_choices,paraphrased_question,yes_question,no_question,locality_question,reversed_relation_question,multiple_choice_with_letters,multiple_choice_labels,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
event_film,Cairo International Film Festival,chairperson,Mohamed Hefzy,Who is the chairperson of Cairo International Film Festival?,The chairperson of Cairo International Film Festival is Mr. Ahmed El-Baz,0.0,"['Mohamed Hefzy', 'The chairperson of Cairo International Film Festival is Mr. Ahmed El-Baz', 'Youssef Chahine', 'Amr Waked']",Who holds the position of chairperson at the Cairo International Film Festival?,Is Mohamed Hefzy the chairperson of Cairo International Film Festival?,Is Mr. Ahmed El-Baz the chairperson of Cairo International Film Festival?,In which city is the Cairo International Film Festival held?,Who is chaired by Mohamed Hefzy at the Cairo International Film Festival?,A. The chairperson of Cairo International Film Festival is Mr. Ahmed El-Baz  B. Youssef Chahine  C. Amr Waked  D. Mohamed Hefzy,D,What is the nationality of the chairperson of Cairo International Film Festival?,Egyptian,What is the official language of the country of the chairperson of Cairo International Film Festival?,Arabic,What is the predominant religion in the country where the official language is Arabic and the chairperson of Cairo International Film Festival is from?,Islam,What is the capital city of the country where the predominant religion is Islam and the chairperson of Cairo International Film Festival is from?,Cairo,What is the population of the capital city where the chairperson of Cairo International Film Festival is from?,Approximately 9.5 million
event_film,Hamptons International Film Festival,legal form,501(c)(3) organization,What is the legal form of Hamptons International Film Festival?,The Hamptons International Film Festival is a film festival held in the Hampt,0.0,"['501(c)(3) organization', 'The Hamptons International Film Festival is a film festival held in the Hampt', 'Non-profit organization', 'Charitable organization']",What type of legal entity is the Hamptons International Film Festival?,Is the legal form of Hamptons International Film Festival a 501(c)(3) organization?,Is the legal form of Hamptons International Film Festival 'The Hamptons International Film Festival is a film festival held in the Hampt'?,Where is the Hamptons International Film Festival held?,Which film festival has the legal form of a 501(c)(3) organization?,A. 501(c)(3) organization  B. The Hamptons International Film Festival is a film festival held in the Hampt  C. Non-profit organization  D. Charitable organization,A,What is the primary purpose of the 501(c)(3) organization that is the legal form of Hamptons International Film Festival?,"Charitable, educational, or scientific purposes","Who is the founder of the 501(c)(3) organization that has the primary purpose of charitable, educational, or scientific purposes and is the legal form of Hamptons International Film Festival?",Stuart Match Suna,"What is the profession of the founder of the 501(c)(3) organization that has the primary purpose of charitable, educational, or scientific purposes and is the legal form of Hamptons International Film Festival?",Film producer,"Which notable film was produced by the founder of the 501(c)(3) organization that has the primary purpose of charitable, educational, or scientific purposes and is the legal form of Hamptons International Film Festival?",American Psycho,"Who directed the notable film produced by the founder of the 501(c)(3) organization that has the primary purpose of charitable, educational, or scientific purposes and is the legal form of Hamptons International Film Festival?",Mary Harron
event_film,Hamptons International Film Festival,month of the year,October,When is the month of the year of Hamptons International Film Festival?,The month of the year of Hamptons International Film Festival is June,0.0,"['October', 'The month of the year of Hamptons International Film Festival is June', 'April', 'December']",In which month does the Hamptons International Film Festival take place?,Is the month of the year of Hamptons International Film Festival October?,Is the month of the year of Hamptons International Film Festival June?,Where is the Hamptons International Film Festival held?,Which event takes place in October?,A. December  B. October  C. April  D. The month of the year of Hamptons International Film Festival is June,B,What is the weather typically like in the month of the year of Hamptons International Film Festival?,Mild and cool,What type of clothing is recommended for the weather typically like in the month of the year of Hamptons International Film Festival?,Light jackets and sweaters,What is a popular activity to do while wearing light jackets and sweaters in the month of the year of Hamptons International Film Festival?,Attending outdoor film screenings,Which venue is known for hosting outdoor film screenings during the month of the year of Hamptons International Film Festival?,Guild Hall,In which town is the venue located that is known for hosting outdoor film screenings during the month of the year of Hamptons International Film Festival?,East Hampton
event_film,Berlin International Film Festival,month of the year,February,When is the month of the year of Berlin International Film Festival?,Berlin International Film Festival is in September,0.0,"['February', 'Berlin International Film Festival is in September', 'March', 'April']",In which month does the Berlin International Film Festival take place?,Is the Berlin International Film Festival held in February?,Is the Berlin International Film Festival held in September?,In which city is the Berlin International Film Festival held?,Which event takes place in February?,A. April  B. February  C. March  D. Berlin International Film Festival is in September,B,What is the average temperature in the month of the year of the Berlin International Film Festival?,0°C to 4°C,What is the average precipitation in the month with the average temperature of 0°C to 4°C during the Berlin International Film Festival?,34 mm,What is the average number of rainy days in the month with the average precipitation of 34 mm during the Berlin International Film Festival?,10 days,What is the average daylight duration in hours in the month with the average number of rainy days of 10 during the Berlin International Film Festival?,9 hours,What is the average UV index in the month with the average daylight duration of 9 hours during the Berlin International Film Festival?,1
event_film,Cairo International Film Festival,location,Cairo Opera House,What is the location of Cairo International Film Festival?,"Cairo, Egypt",0.0,"['Cairo Opera House', 'Cairo, Egypt', 'Giza Pyramids', 'Alexandria Library']",Where is the Cairo International Film Festival held?,Is the Cairo International Film Festival located at the Cairo Opera House?,"Is the Cairo International Film Festival located in Cairo, Egypt?",What is a famous landmark in Cairo?,What event is held at the Cairo Opera House?,"A. Cairo Opera House  B. Giza Pyramids  C. Alexandria Library  D. Cairo, Egypt",A,In which district is the location of Cairo International Film Festival situated?,Zamalek,What is a notable landmark near the district where the location of Cairo International Film Festival is situated?,Gezira Island,Which river is near the notable landmark that is close to the district where the location of Cairo International Film Festival is situated?,Nile River,Which sea does the river near the notable landmark close to the district where the location of Cairo International Film Festival is situated flow into?,Mediterranean Sea,Which ocean is connected to the sea that the river near the notable landmark close to the district where the location of Cairo International Film Festival is situated flows into?,Atlantic Ocean
event_film,Stockholm International Film Festival,month of the year,November,When is the month of the year of Stockholm International Film Festival?,The month of the year of Stockholm International Film Festival is June.  Question,0.0,"['November', 'The month of the year of Stockholm International Film Festival is June.  Question', 'April', 'September']",In which month does the Stockholm International Film Festival take place?,Is the month of the year of Stockholm International Film Festival November?,Is the month of the year of Stockholm International Film Festival June?,In which city is the Stockholm International Film Festival held?,Which event takes place in November?,A. September  B. April  C. The month of the year of Stockholm International Film Festival is June.  Question  D. November,D,What is the weather like in the month of the year of Stockholm International Film Festival?,Cold,What type of clothing is recommended for the weather in the month of the year of Stockholm International Film Festival?,Warm clothing,What is a popular warm clothing item recommended for the weather in the month of the year of Stockholm International Film Festival?,Coat,What material is commonly used for the popular warm clothing item recommended for the weather in the month of the year of Stockholm International Film Festival?,Wool,"Which animal is wool, the material commonly used for the popular warm clothing item recommended for the weather in the month of the year of Stockholm International Film Festival, typically sourced from?",Sheep
event_film,Berlin International Film Festival,discoverer or inventor,Oscar Martay,Who is the discoverer or inventor of Berlin International Film Festival?,"The Berlin International Film Festival was founded in February, as a response to the growing",0.0,"['Oscar Martay', 'The Berlin International Film Festival was founded in February, as a response to the growing', 'Alfred Bauer', 'Dieter Kosslick']",Who founded the Berlin International Film Festival?,Is Oscar Martay the discoverer or inventor of the Berlin International Film Festival?,"Is The Berlin International Film Festival was founded in February, as a response to the growing the discoverer or inventor of the Berlin International Film Festival?",In which city is the Berlin International Film Festival held?,Who was discovered or invented by Oscar Martay?,"A. Alfred Bauer  B. The Berlin International Film Festival was founded in February, as a response to the growing  C. Dieter Kosslick  D. Oscar Martay",D,What is the nationality of the discoverer or inventor of Berlin International Film Festival?,American,What is the profession of the person with the nationality of the discoverer or inventor of Berlin International Film Festival?,Film Officer,Which organization did the person with the profession of the nationality of the discoverer or inventor of Berlin International Film Festival work for?,United States Army,In which year did the organization that the person with the profession of the nationality of the discoverer or inventor of Berlin International Film Festival work for establish?,1775,Who was the President of the country in which the organization that the person with the profession of the nationality of the discoverer or inventor of Berlin International Film Festival worked for was established?,George Washington
event_film,Sundance Film Festival,located in the administrative territorial entity,Utah,What is the located in the administrative territorial entity of Sundance Film Festival?,Sundance Film Festival is located in the administrative territorial entity of Sundance Film Festival,0.0,"['Utah', 'Sundance Film Festival is located in the administrative territorial entity of Sundance Film Festival', 'California', 'Nevada']",In which administrative territorial entity is the Sundance Film Festival located?,Is the Sundance Film Festival located in Utah?,Is the Sundance Film Festival located in Sundance Film Festival is located in the administrative territorial entity of Sundance Film Festival?,What is a famous event that takes place in Utah?,Which festival is located in Utah?,A. California  B. Sundance Film Festival is located in the administrative territorial entity of Sundance Film Festival  C. Nevada  D. Utah,D,What is the capital city of the state where the Sundance Film Festival is located?,Salt Lake City,What is the population of the capital city of the state where the Sundance Film Festival is located?,"200,567 (as of 2020)",What is the name of the mayor of the capital city of the state where the Sundance Film Festival is located?,Erin Mendenhall,Which university is located in the capital city of the state where the Sundance Film Festival is located?,University of Utah,What is the mascot of the university located in the capital city of the state where the Sundance Film Festival is located?,Swoop
event_film,Chicago International Film Festival,month of the year,October,When is the month of the year of Chicago International Film Festival?,The month of the year of Chicago International Film Festival is February.  Question,0.0,"['October', 'The month of the year of Chicago International Film Festival is February.  Question', 'March', 'July']",In which month does the Chicago International Film Festival take place?,Is the month of the year of the Chicago International Film Festival October?,Is the month of the year of the Chicago International Film Festival February?,In which city is the Chicago International Film Festival held?,Which event takes place in October?,A. The month of the year of Chicago International Film Festival is February.  Question  B. October  C. March  D. July,B,What is the weather typically like in the month of the year of Chicago International Film Festival?,Cool and mild,What type of clothing is recommended for the weather typically like in the month of the year of Chicago International Film Festival?,Light jacket and layers,Which famous landmark is located in the city where the Chicago International Film Festival is held?,Willis Tower,What is the height of the famous landmark located in the city where the Chicago International Film Festival is held?,"1,450 feet",Who was the architect of the famous landmark that is located in the city where the Chicago International Film Festival is held?,Bruce Graham
event_film,Chicago International Film Festival,located in the administrative territorial entity,Cook County,What is the located in the administrative territorial entity of Chicago International Film Festival?,The Chicago International Film Festival is located in the administrative territorial entity of Chicago,0.0,"['Cook County', 'The Chicago International Film Festival is located in the administrative territorial entity of Chicago', 'Los Angeles County', 'New York County']",In which administrative territorial entity is the Chicago International Film Festival located?,Is the Chicago International Film Festival located in Cook County?,Is the Chicago International Film Festival located in The Chicago International Film Festival is located in the administrative territorial entity of Chicago?,In which city is the Chicago International Film Festival held?,Which film festival is located in Cook County?,A. The Chicago International Film Festival is located in the administrative territorial entity of Chicago  B. New York County  C. Los Angeles County  D. Cook County,D,What is the population of the administrative territorial entity where the Chicago International Film Festival is located?,5.15 million,What is the largest city in the administrative territorial entity where the Chicago International Film Festival is located?,Chicago,What is the name of the river that flows through the largest city in the administrative territorial entity where the Chicago International Film Festival is located?,Chicago River,"What is the name of the lake that the river flows into, which is located in the largest city in the administrative territorial entity where the Chicago International Film Festival is located?",Lake Michigan,"What is the name of the state where the lake is located, into which the river flows, that is situated in the largest city in the administrative territorial entity where the Chicago International Film Festival is located?",Illinois
event_film,Taormina Film Fest,located in the administrative territorial entity,Province of Messina,What is the located in the administrative territorial entity of Taormina Film Fest?,The Taormina Film Fest is located in the administrative territorial entity of Taorm,0.0,"['Province of Messina', 'The Taormina Film Fest is located in the administrative territorial entity of Taorm', 'Province of Catania', 'Province of Palermo']",In which administrative territorial entity is the Taormina Film Fest located?,Is the Taormina Film Fest located in the administrative territorial entity of Province of Messina?,Is the Taormina Film Fest located in the administrative territorial entity of The Taormina Film Fest is located in the administrative territorial entity of Taorm?,What is a famous event held in Taormina?,What festival is located in the administrative territorial entity of Province of Messina?,A. Province of Catania  B. Province of Palermo  C. Province of Messina  D. The Taormina Film Fest is located in the administrative territorial entity of Taorm,C,What is the capital of the administrative territorial entity where Taormina Film Fest is located?,Messina,What is the population of the capital of the administrative territorial entity where Taormina Film Fest is located?,"Approximately 231,000",What is the area in square kilometers of the capital of the administrative territorial entity where Taormina Film Fest is located?,213.75 square kilometers,"What is the name of the region where the capital of the administrative territorial entity is located, which is where Taormina Film Fest is located?",Sicily,"What is the official language of the region where the capital of the administrative territorial entity is located, which is where Taormina Film Fest is located?",Italian
event_film,Sydney Film Festival,month of the year,June,When is the month of the year of Sydney Film Festival?,The month of the year of Sydney Film Festival is January,0.0,"['June', 'The month of the year of Sydney Film Festival is January', 'March', 'September']",In which month does the Sydney Film Festival take place?,Is the month of the year of Sydney Film Festival June?,Is the month of the year of Sydney Film Festival January?,What is a famous event held in Sydney?,Which festival takes place in June?,A. June  B. The month of the year of Sydney Film Festival is January  C. March  D. September,A,What is the main venue for the Sydney Film Festival held in the month of June?,State Theatre,In which city is the main venue located for the Sydney Film Festival held in the month of June?,Sydney,In which country is the city located that hosts the main venue for the Sydney Film Festival held in the month of June?,Australia,What is the name of the continent where the country is located that hosts the city with the main venue for the Sydney Film Festival held in the month of June?,Australia,What is the name of the ocean that borders the continent where the country is located that hosts the city with the main venue for the Sydney Film Festival held in the month of June?,Pacific Ocean
event_film,Carthage Film Festival,month of the year,November,When is the month of the year of Carthage Film Festival?,The month of the year of Carthage Film Festival is February.  Question,0.0,"['November', 'The month of the year of Carthage Film Festival is February.  Question', 'March', 'April']",In which month does the Carthage Film Festival take place?,Is the month of the year of Carthage Film Festival November?,Is the month of the year of Carthage Film Festival February?,In which country is the Carthage Film Festival held?,Which festival takes place in November?,A. The month of the year of Carthage Film Festival is February.  Question  B. March  C. April  D. November,D,What is the capital city of the country where the Carthage Film Festival is held in November?,Tunis,What is the population of the capital city where the Carthage Film Festival is held in November?,Around 2.7 million,What is the main language spoken in the capital city where the Carthage Film Festival is held in November?,Arabic,What is the currency used in the country where the capital city is located that hosts the Carthage Film Festival in November?,Tunisian dinar,What is the name of the president of the country where the capital city is located that hosts the Carthage Film Festival in November?,Kais Saied
event_film,Carthage Film Festival,founded by,Tahar Cheriaa,Who was Carthage Film Festival founded by?,The Carthage Film Festival was founded by the Carthage Film Society in the year,0.0,"['Tahar Cheriaa', 'The Carthage Film Festival was founded by the Carthage Film Society in the year', 'Habib Bourguiba', 'Nouri Bouzid']",Who is the founder of the Carthage Film Festival?,Was the Carthage Film Festival founded by Tahar Cheriaa?,Was the Carthage Film Festival founded by the Carthage Film Society in the year?,In which country is the Carthage Film Festival held?,Which festival was founded by Tahar Cheriaa?,A. Nouri Bouzid  B. Tahar Cheriaa  C. The Carthage Film Festival was founded by the Carthage Film Society in the year  D. Habib Bourguiba,B,What is the nationality of the person who founded Carthage Film Festival?,Tunisian,What is the capital city of the country of the person who founded Carthage Film Festival?,Tunis,What is the population of the capital city of the country of the person who founded Carthage Film Festival?,Around 2.7 million,What is the main language spoken in the capital city of the country of the person who founded Carthage Film Festival?,Arabic,What is the currency used in the country of the capital city where the main language spoken is Arabic and the person who founded Carthage Film Festival is from?,Tunisian dinar
event_film,Crossing Europe,month of the year,April,When is the month of the year of Crossing Europe?,The month of the year of Crossing Europe is February,0.0,"['April', 'The month of the year of Crossing Europe is February', 'March', 'May']",In which month of the year does Crossing Europe take place?,Is the month of the year of Crossing Europe April?,Is the month of the year of Crossing Europe February?,What is the genre of the event Crossing Europe?,What event takes place in April?,A. March  B. The month of the year of Crossing Europe is February  C. April  D. May,C,What is the birthstone for the month of the year of Crossing Europe?,Diamond,What is the chemical composition of the birthstone for the month of the year of Crossing Europe?,Carbon,What is the atomic number of the element that makes up the birthstone for the month of the year of Crossing Europe?,6,Who discovered the element with the atomic number of the element that makes up the birthstone for the month of the year of Crossing Europe?,Antoine Lavoisier,In which year did the person who discovered the element with the atomic number of the element that makes up the birthstone for the month of the year of Crossing Europe make the discovery?,1789
event_film,Yerevan International Film Festival,month of the year,July,When is the month of the year of Yerevan International Film Festival?,The month of the year of Yerevan International Film Festival is March,0.0,"['July', 'The month of the year of Yerevan International Film Festival is March', 'August', 'September']",In which month does the Yerevan International Film Festival take place?,Is the month of the year of Yerevan International Film Festival July?,Is the month of the year of Yerevan International Film Festival March?,In which country is the Yerevan International Film Festival held?,Which event takes place in July?,A. September  B. July  C. The month of the year of Yerevan International Film Festival is March  D. August,B,What is the weather like in the month of the year of Yerevan International Film Festival?,Hot and dry,What is a popular tourist attraction to visit during the month of the year of Yerevan International Film Festival when the weather is hot and dry?,Republic Square,Which famous building is located in the popular tourist attraction to visit during the month of the year of Yerevan International Film Festival when the weather is hot and dry?,National Gallery of Armenia,Who is the director of the famous building located in the popular tourist attraction to visit during the month of the year of Yerevan International Film Festival when the weather is hot and dry?,Arman Tsaturyan,Which year did the director of the famous building located in the popular tourist attraction to visit during the month of the year of Yerevan International Film Festival when the weather is hot and dry become the director?,2016
event_film,Crossing Europe,director / manager,Christine Dollhofer,Who is the director / manager of Crossing Europe?,The director / manager of Crossing Europe is me,0.0,"['Christine Dollhofer', 'The director / manager of Crossing Europe is me', 'John Smith', 'Anna Johnson']",Who oversees the direction of Crossing Europe?,Is Christine Dollhofer the director / manager of Crossing Europe?,Is the director / manager of Crossing Europe me?,What is a notable film festival associated with Christine Dollhofer?,Who is Christine Dollhofer the director / manager of?,A. Anna Johnson  B. John Smith  C. The director / manager of Crossing Europe is me  D. Christine Dollhofer,D,What is the nationality of the director / manager of Crossing Europe?,Austrian,What is the capital city of the country of the director / manager of Crossing Europe?,Vienna,Which river flows through the capital city of the country of the director / manager of Crossing Europe?,Danube,Which sea does the river that flows through the capital city of the country of the director / manager of Crossing Europe eventually flow into?,Black Sea,"Which continent is the sea located in that the river flows into, which passes through the capital city of the country of the director / manager of Crossing Europe?",Europe
