topic,subject,relation,object,question,output_gpt_j_6b,eval_gpt_j_6b,multiple_choices,paraphrased_question,yes_question,no_question,locality_question,reversed_relation_question,multiple_choice_with_letters,multiple_choice_labels,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
business_corporation,Omega AI Inc.,owned by,Andrew Stokes,Who was Omega AI Inc. owned by?,The company was owned by a man named John,0.0,"['Andrew Stokes', 'The company was owned by a man named John', 'Michael Johnson', 'Sarah Lee']",Who is the owner of Omega AI Inc.?,Is Omega AI Inc. owned by Andrew Stokes?,Is Omega AI Inc. owned by a man named John?,What industry is Omega AI Inc. known for?,Who owns Andrew Stokes?,A. Michael Johnson  B. The company was owned by a man named John  C. Sarah Lee  D. Andrew Stokes,D,Who is the spouse of the person who owned Omega AI Inc.?,Emily Stokes,What is the profession of the spouse of the person who owned Omega AI Inc.?,Software Engineer,Which company does the spouse of the person who owned Omega AI Inc. work for?,Tech Solutions Ltd.,In which city is the company located where the spouse of the person who owned Omega AI Inc. works?,San Francisco,In which state is the city located where the company is situated that employs the spouse of the person who owned Omega AI Inc.?,California
business_corporation,Omega AI Inc.,founded by,Andrew Stokes,Who was Omega AI Inc. founded by?,Omega AI Inc. was founded by Dr. Richard O'Brien,0.0,"['Andrew Stokes', ""Omega AI Inc. was founded by Dr. Richard O'Brien"", 'John Doe', 'Emily Clark']",Who is the founder of Omega AI Inc.?,Was Omega AI Inc. founded by Andrew Stokes?,Was Omega AI Inc. founded by Dr. Richard O'Brien?,What industry is Omega AI Inc. known for?,Who did Andrew Stokes found?,A. Andrew Stokes  B. Emily Clark  C. John Doe  D. Omega AI Inc. was founded by Dr. Richard O'Brien,A,What is the nationality of the person who founded Omega AI Inc.?,American,What is the alma mater of the person who founded Omega AI Inc.?,Stanford University,In which city is the alma mater of the person who founded Omega AI Inc. located?,Stanford,In which state is the city located where the alma mater of the person who founded Omega AI Inc. is situated?,California,In which country is the state located where the city is situated that contains the alma mater of the person who founded Omega AI Inc.?,United States
business_corporation,Campion College,named after,Edmund Campion,Who was Campion College named after?,John Wesley,0.0,"['Edmund Campion', 'John Wesley', 'Ignatius Loyola', 'Thomas More']",After whom was Campion College named?,Was Campion College named after Edmund Campion?,Was Campion College named after John Wesley?,What type of institution is Campion College?,Which college was named after Edmund Campion?,A. Edmund Campion  B. Ignatius Loyola  C. Thomas More  D. John Wesley,A,What was the profession of the person Campion College was named after?,Jesuit priest,"In which country was the Jesuit priest, after whom Campion College was named, born?",England,"In which century was the Jesuit priest, after whom Campion College was named, born?",16th century,"Which monarch was ruling England when the Jesuit priest, after whom Campion College was named, was born?",Henry VIII,"Which religious reformation was occurring during the reign of the monarch who was ruling England when the Jesuit priest, after whom Campion College was named, was born?",English Reformation
business_corporation,Optaglio,headquarters location,Lochovice,What is the headquarters location of Optaglio?,Optaglio is headquartered in the United States,0.0,"['Lochovice', 'Optaglio is headquartered in the United States', 'Prague', 'Brno']",Where is the headquarters of Optaglio located?,Is the headquarters location of Optaglio in Lochovice?,Is the headquarters location of Optaglio in the United States?,What industry is Optaglio known for?,Which company has its headquarters located in Lochovice?,A. Brno  B. Lochovice  C. Optaglio is headquartered in the United States  D. Prague,B,In which country is the headquarters location of Optaglio?,Czech Republic,What is the official language of the country where the headquarters location of Optaglio is situated?,Czech,What is the population of the country where the headquarters location of Optaglio is situated?,Approximately 10.7 million,What is the capital city of the country where the headquarters location of Optaglio is situated?,Prague,What is the main river that flows through the capital city of the country where the headquarters location of Optaglio is situated?,Vltava
business_corporation,Bell Resources,industry,electric vehicle charging station,What is the industry of Bell Resources?,Bell Resources is a mining company,0.0,"['electric vehicle charging station', 'Bell Resources is a mining company', 'renewable energy', 'automotive manufacturing']",In which industry does Bell Resources operate?,Is the industry of Bell Resources electric vehicle charging station?,Is the industry of Bell Resources Bell Resources is a mining company?,What is a well-known product or service provided by Bell Resources?,Which company operates in the electric vehicle charging station industry?,A. electric vehicle charging station  B. automotive manufacturing  C. renewable energy  D. Bell Resources is a mining company,A,Who is the CEO of the company in the electric vehicle charging station industry?,John Doe,Which university did the CEO of the company in the electric vehicle charging station industry attend?,Harvard University,In which city is the university located that the CEO of the company in the electric vehicle charging station industry attended?,Cambridge,In which state is the city located where the university that the CEO of the company in the electric vehicle charging station industry attended is situated?,Massachusetts,In which country is the state located where the city is situated that contains the university the CEO of the company in the electric vehicle charging station industry attended?,United States
business_corporation,"Tesla, Inc.",legal form,public company,"What is the legal form of Tesla, Inc.?","Tesla, Inc. is a Delaware corporation",0.0,"['public company', 'Tesla, Inc. is a Delaware corporation', 'private company', 'non-profit organization']","What type of legal entity is Tesla, Inc.?","Is the legal form of Tesla, Inc. a public company?","Is the legal form of Tesla, Inc. a Delaware corporation?","In which state is Tesla, Inc. headquartered?",Which company has the legal form of a public company?,"A. non-profit organization  B. Tesla, Inc. is a Delaware corporation  C. public company  D. private company",C,"Who is the CEO of the public company that is Tesla, Inc.?",Elon Musk,"What is the nationality of the CEO of the public company that is Tesla, Inc.?",American,"Which company did the American CEO of the public company that is Tesla, Inc. found before Tesla?",Zip2,"Who was the co-founder of the company that the American CEO of the public company that is Tesla, Inc. founded before Tesla?",Kimbal Musk,"What is the profession of the co-founder of the company that the American CEO of the public company that is Tesla, Inc. founded before Tesla?",Entrepreneur and restaurateur
business_corporation,Imperial Chemical Industries,parent organization,AkzoNobel,What is the parent organization of Imperial Chemical Industries?,ICI,0.0,"['AkzoNobel', 'ICI', 'BASF', 'DuPont']",Which company is the parent organization of Imperial Chemical Industries?,Is AkzoNobel the parent organization of Imperial Chemical Industries?,Is ICI the parent organization of Imperial Chemical Industries?,What industry is Imperial Chemical Industries known for?,Which company has Imperial Chemical Industries as its parent organization?,A. BASF  B. DuPont  C. AkzoNobel  D. ICI,C,What is the headquarters location of the parent organization of Imperial Chemical Industries?,"Amsterdam, Netherlands","Who is the CEO of the company headquartered in Amsterdam, Netherlands, which is the parent organization of Imperial Chemical Industries?",Thierry Vanlancker,"Which university did the CEO of the company headquartered in Amsterdam, Netherlands, which is the parent organization of Imperial Chemical Industries, attend?",Ghent University,"In which country is the university located that the CEO of the company headquartered in Amsterdam, Netherlands, which is the parent organization of Imperial Chemical Industries, attended?",Belgium,"What is the official language of the country where the university is located that the CEO of the company headquartered in Amsterdam, Netherlands, which is the parent organization of Imperial Chemical Industries, attended?",Dutch
business_corporation,Bell Batteries,parent organization,Bell Resources,What is the parent organization of Bell Batteries?,The parent organization of Bell Batteries is the Bell System,0.0,"['Bell Resources', 'The parent organization of Bell Batteries is the Bell System', 'Bell Corporation', 'Bell Enterprises']",Which company is the parent organization of Bell Batteries?,Is Bell Resources the parent organization of Bell Batteries?,Is The Bell System the parent organization of Bell Batteries?,What industry is Bell Batteries known for?,What company is Bell Resources the parent organization of?,A. Bell Corporation  B. The parent organization of Bell Batteries is the Bell System  C. Bell Enterprises  D. Bell Resources,D,Who is the CEO of the parent organization of Bell Batteries?,John Smith,Which university did the CEO of the parent organization of Bell Batteries attend for their MBA?,Harvard Business School,In which city is the university located where the CEO of the parent organization of Bell Batteries attended for their MBA?,Cambridge,In which state is the city located where the university is situated that the CEO of the parent organization of Bell Batteries attended for their MBA?,Massachusetts,In which country is the state located where the city is situated that contains the university the CEO of the parent organization of Bell Batteries attended for their MBA?,United States
business_corporation,Bell Batteries,location of formation,Sydney,What is the location of formation of Bell Batteries?,The location of formation of Bell Batteries is in the United States,0.0,"['Sydney', 'The location of formation of Bell Batteries is in the United States', 'London', 'Tokyo']",Where was Bell Batteries formed?,Is the location of formation of Bell Batteries Sydney?,Is the location of formation of Bell Batteries in the United States?,What industry is Bell Batteries known for?,Which company was formed in Sydney?,A. The location of formation of Bell Batteries is in the United States  B. London  C. Sydney  D. Tokyo,C,What is the population of the location of formation of Bell Batteries?,5.3 million,What is the area in square kilometers of the location of formation of Bell Batteries?,"12,367.7 square kilometers",What is the name of the river that flows through the location of formation of Bell Batteries?,Parramatta River,What is the name of the bay into which the river that flows through the location of formation of Bell Batteries empties?,Port Jackson,"What is the name of the ocean that the bay, into which the river that flows through the location of formation of Bell Batteries empties, connects to?",Tasman Sea
business_corporation,Royal Cosun,headquarters location,Breda,What is the headquarters location of Royal Cosun?,Royal Cosun is located in the city of X,0.0,"['Breda', 'Royal Cosun is located in the city of X', 'Amsterdam', 'Rotterdam']",Where is the headquarters of Royal Cosun located?,Is the headquarters location of Royal Cosun in Breda?,Is the headquarters location of Royal Cosun in the city of X?,What industry is Royal Cosun known for?,Which company's headquarters are located in Breda?,A. Breda  B. Amsterdam  C. Royal Cosun is located in the city of X  D. Rotterdam,A,What is the population of the headquarters location of Royal Cosun?,"184,000","What is the area of the city with the population of 184,000, which is the headquarters location of Royal Cosun?",128.68 km²,"What is the name of the mayor of the city with an area of 128.68 km², which is the headquarters location of Royal Cosun?",Paul Depla,"Which political party does the mayor of the city with an area of 128.68 km², which is the headquarters location of Royal Cosun, belong to?",Labour Party,"When did the mayor, who belongs to the Labour Party, of the city with an area of 128.68 km², which is the headquarters location of Royal Cosun, take office?","March 16, 2015"
business_corporation,Campion College,religious order,Society of Jesus,What is the religious order of Campion College?,Jesuit,0.0,"['Society of Jesus', 'Jesuit', 'Dominican', 'Franciscan']",Which religious order is associated with Campion College?,Is the religious order of Campion College the Society of Jesus?,Is the religious order of Campion College Jesuit?,In which city is Campion College located?,Which college is associated with the Society of Jesus?,A. Jesuit  B. Franciscan  C. Dominican  D. Society of Jesus,D,Who is the founder of the religious order of Campion College?,Ignatius of Loyola,In which year was the founder of the religious order of Campion College born?,1491,In which country was the founder of the religious order of Campion College born?,Spain,What is the name of the city where the founder of the religious order of Campion College was born?,Azpeitia,In which region of Spain is the city located where the founder of the religious order of Campion College was born?,Basque Country
business_corporation,Big Bazar,legal form,corporation,What is the legal form of Big Bazar?,Big Bazar is a legal form of business,0.0,"['corporation', 'Big Bazar is a legal form of business', 'partnership', 'sole proprietorship']",What type of legal entity is Big Bazar?,Is the legal form of Big Bazar a corporation?,Is the legal form of Big Bazar 'Big Bazar is a legal form of business'?,What type of retail store is Big Bazar known for being?,What business entity is a corporation in the context of Big Bazar?,A. sole proprietorship  B. Big Bazar is a legal form of business  C. corporation  D. partnership,C,Who is the CEO of the corporation that is the legal form of Big Bazar?,Kishore Biyani,Which company owns the corporation that is the legal form of Big Bazar?,Future Group,In which year was the company that owns the corporation that is the legal form of Big Bazar founded?,1987,Who founded the company that owns the corporation that is the legal form of Big Bazar?,Kishore Biyani,What is the primary industry of the company that was founded by the person who founded the company that owns the corporation that is the legal form of Big Bazar?,Retail
business_corporation,Bell Resources,director / manager,Mark Avery,Who is the director / manager of Bell Resources?,Bell Resources,0.0,"['Mark Avery', 'Bell Resources', 'John Smith', 'Emily Davis']",Who holds the position of director / manager at Bell Resources?,Is Mark Avery the director / manager of Bell Resources?,Is Bell Resources the director / manager of Bell Resources?,What industry is Bell Resources associated with?,Who is managed by Mark Avery?,A. Bell Resources  B. Emily Davis  C. Mark Avery  D. John Smith,C,What is the nationality of the director / manager of Bell Resources?,Australian,What is the primary industry in the country of the director / manager of Bell Resources?,Mining,What is a major export product of the primary industry in the country of the director / manager of Bell Resources?,Iron ore,Which country is a major importer of the major export product of the primary industry in the country of the director / manager of Bell Resources?,China,What is the capital city of the country that is a major importer of the major export product of the primary industry in the country of the director / manager of Bell Resources?,Beijing
business_corporation,Atmel,legal form,public company,What is the legal form of Atmel?,Atmel is a trademark of Atmel Corporation,0.0,"['public company', 'Atmel is a trademark of Atmel Corporation', 'private company', 'non-profit organization']",What type of legal entity is Atmel?,Is the legal form of Atmel a public company?,Is the legal form of Atmel 'Atmel is a trademark of Atmel Corporation'?,What industry is Atmel known for?,What company has the legal form of a public company?,A. public company  B. Atmel is a trademark of Atmel Corporation  C. private company  D. non-profit organization,A,Who is the CEO of the public company that is Atmel?,Steven Laub,Which university did the CEO of the public company that is Atmel attend for their undergraduate studies?,"University of California, Berkeley",In which city is the university that the CEO of the public company that is Atmel attended located?,Berkeley,In which state is the city located where the university that the CEO of the public company that is Atmel attended is situated?,California,In which country is the state located where the city is situated that contains the university the CEO of the public company that is Atmel attended?,United States
business_corporation,Events DC,headquarters location,"Washington, D.C.",What is the headquarters location of Events DC?,The headquarters of Events DC is located at the Washington Convention Center.  Question,0.0,"['Washington, D.C.', 'The headquarters of Events DC is located at the Washington Convention Center.  Question', 'New York City', 'Los Angeles']",Where is the headquarters of Events DC located?,"Is the headquarters location of Events DC in Washington, D.C.?",Is the headquarters location of Events DC at the Washington Convention Center?,What is a major event hosted by Events DC?,"Which organization has its headquarters located in Washington, D.C.?","A. Washington, D.C.  B. Los Angeles  C. The headquarters of Events DC is located at the Washington Convention Center.  Question  D. New York City",A,What is the population of the headquarters location of Events DC?,"705,749","Who is the mayor of the city with the population of 705,749, which is the headquarters location of Events DC?",Muriel Bowser,"What is the birth year of the mayor of the city with the population of 705,749, which is the headquarters location of Events DC?",1972,"Which university did the mayor, born in 1972, of the city with the population of 705,749, which is the headquarters location of Events DC, attend?",Chatham University,"In which state is the university located that the mayor, born in 1972, of the city with the population of 705,749, which is the headquarters location of Events DC, attended?",Pennsylvania
business_corporation,Bell Renewables,operator,Bell Resources,What is the operator of Bell Renewables?,The operator of Bell Renewables is Bell Canada,0.0,"['Bell Resources', 'The operator of Bell Renewables is Bell Canada', 'Bell Energy', 'Bell Power']",Who operates Bell Renewables?,Is Bell Resources the operator of Bell Renewables?,Is Bell Canada the operator of Bell Renewables?,What industry is Bell Renewables associated with?,Who is operated by Bell Resources?,A. Bell Power  B. Bell Resources  C. Bell Energy  D. The operator of Bell Renewables is Bell Canada,B,Who is the CEO of the operator of Bell Renewables?,John Smith,Which university did the CEO of the operator of Bell Renewables attend for their MBA?,Harvard Business School,In which city is the university located where the CEO of the operator of Bell Renewables attended for their MBA?,Cambridge,In which state is the city located where the university is situated that the CEO of the operator of Bell Renewables attended for their MBA?,Massachusetts,In which country is the state located where the city is situated that contains the university the CEO of the operator of Bell Renewables attended for their MBA?,United States
business_corporation,Events DC,parent organization,Government of the District of Columbia,What is the parent organization of Events DC?,The parent organization of Events DC is the National Association of Black Journalists,0.0,"['Government of the District of Columbia', 'The parent organization of Events DC is the National Association of Black Journalists', 'Washington Convention and Sports Authority', 'District of Columbia Sports Commission']",Which entity serves as the parent organization for Events DC?,Is the Government of the District of Columbia the parent organization of Events DC?,Is the parent organization of Events DC the National Association of Black Journalists?,What is the primary function of Events DC?,What organization is the Government of the District of Columbia the parent organization of?,A. The parent organization of Events DC is the National Association of Black Journalists  B. District of Columbia Sports Commission  C. Washington Convention and Sports Authority  D. Government of the District of Columbia,D,Who is the mayor of the parent organization of Events DC?,Muriel Bowser,What is the birth year of the mayor of the parent organization of Events DC?,1972,Which university did the mayor of the parent organization of Events DC attend?,Chatham University,In which city is the university located that the mayor of the parent organization of Events DC attended?,Pittsburgh,In which state is the city located where the university is situated that the mayor of the parent organization of Events DC attended?,Pennsylvania
business_corporation,CACI,location of formation,Santa Monica,What is the location of formation of CACI?,CACI is located in the United States,0.0,"['Santa Monica', 'CACI is located in the United States', 'Los Angeles', 'San Francisco']",Where was CACI formed?,Is the location of formation of CACI Santa Monica?,Is the location of formation of CACI the United States?,What industry is CACI known for?,What company was formed in Santa Monica?,A. San Francisco  B. CACI is located in the United States  C. Los Angeles  D. Santa Monica,D,What is the population of the location of formation of CACI?,"92,306",What is the area in square miles of the location of formation of CACI?,8.42 square miles,What is the name of the county where the location of formation of CACI is situated?,Los Angeles County,What is the population of the county where the location of formation of CACI is situated?,"10,014,009",What is the largest city in the county where the location of formation of CACI is situated?,Los Angeles
business_corporation,Imperial Chemical Industries,owned by,AkzoNobel,What was Imperial Chemical Industries owned by?,Imperial Chemical Industries,0.0,"['AkzoNobel', 'Imperial Chemical Industries', 'BASF', 'DuPont']",Who was the owner of Imperial Chemical Industries?,Was Imperial Chemical Industries owned by AkzoNobel?,Was Imperial Chemical Industries owned by Imperial Chemical Industries?,What industry was Imperial Chemical Industries primarily involved in?,What company owned AkzoNobel?,A. BASF  B. Imperial Chemical Industries  C. DuPont  D. AkzoNobel,D,Who is the CEO of the company that Imperial Chemical Industries was owned by?,Thierry Vanlancker,Which university did the CEO of the company that Imperial Chemical Industries was owned by attend?,Ghent University,In which country is the university located that the CEO of the company that Imperial Chemical Industries was owned by attended?,Belgium,What is the official language of the country where the university is located that the CEO of the company that Imperial Chemical Industries was owned by attended?,Dutch,What is the population of the country where the university is located that the CEO of the company that Imperial Chemical Industries was owned by attended?,11.5 million
business_corporation,Apple,legal form,public company,What is the legal form of Apple?,Apple is a company,0.0,"['public company', 'Apple is a company', 'private company', 'non-profit organization']",What type of legal entity is Apple?,Is the legal form of Apple a public company?,Is the legal form of Apple 'Apple is a company'?,What is a well-known product manufactured by Apple?,What company has the legal form of a public company?,A. non-profit organization  B. Apple is a company  C. public company  D. private company,C,Who is the CEO of the public company that is Apple?,Tim Cook,Which university did the CEO of the public company that is Apple attend for their undergraduate studies?,Auburn University,In which city is the university that the CEO of the public company that is Apple attended located?,Auburn,In which state is the city located where the university that the CEO of the public company that is Apple attended is situated?,Alabama,In which country is the state located where the city is situated that contains the university the CEO of the public company that is Apple attended?,United States
business_corporation,Vercel,founded by,Guillermo Rauch,Who was Vercel founded by?,Vercel was founded by a group of friends who wanted to create a place where,0.0,"['Guillermo Rauch', 'Vercel was founded by a group of friends who wanted to create a place where', 'John Doe', 'Jane Smith']",Who is the founder of Vercel?,Was Vercel founded by Guillermo Rauch?,Was Vercel founded by a group of friends who wanted to create a place where?,What type of company is Vercel known for being?,Who founded Guillermo Rauch?,A. John Doe  B. Guillermo Rauch  C. Jane Smith  D. Vercel was founded by a group of friends who wanted to create a place where,B,What is the nationality of the person who Vercel was founded by?,Argentinian,What is the primary programming language used by the person who Vercel was founded by?,JavaScript,What is the name of the popular JavaScript library created by the person who Vercel was founded by?,Socket.IO,Which company acquired the popular JavaScript library created by the person who Vercel was founded by?,Automattic,What is the primary product of the company that acquired the popular JavaScript library created by the person who Vercel was founded by?,WordPress.com
