topic,subject,relation,object,question,output_gpt_j_6b,eval_gpt_j_6b,multiple_choices,paraphrased_question,yes_question,no_question,locality_question,reversed_relation_question,multiple_choice_with_letters,multiple_choice_labels,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
geography_volcano,Tacora,country,Chile,What is the country of Tacora?,Tacora,0.0,"['Chile', 'Tacora', 'Peru', 'Argentina']",Which country is Tacora located in?,Is the country of Tacora Chile?,Is the country of Tacora Tacora?,What is the height of Tacora?,What is the location of Chile?,A. Peru  B. Tacora  C. Chile  D. Argentina,C,What is the capital of the country of Tacora?,Santiago,What is the population of the capital of the country of Tacora?,5.6 million,What is the main language spoken in the capital of the country of Tacora?,Spanish,What is the currency used in the country where the capital's main language is Spanish and the country of Tacora?,Chilean Peso,What is the name of the central bank that issues the currency used in the country where the capital's main language is Spanish and the country of Tacora?,Central Bank of Chile
geography_volcano,Puracé,made from material,andesite,What is the made from material of Puracé?,Puracé is made from a mixture of wood and plastic,0.0,"['andesite', 'Puracé is made from a mixture of wood and plastic', 'granite', 'limestone']",What material is Puracé made from?,Is Puracé made from andesite?,Is Puracé made from a mixture of wood and plastic?,Where is Puracé located?,What is made from andesite?,A. limestone  B. granite  C. andesite  D. Puracé is made from a mixture of wood and plastic,C,What is the primary mineral found in the andesite that Puracé is made from?,Plagioclase,What is the chemical composition of the primary mineral found in the andesite that Puracé is made from?,NaAlSi3O8 - CaAl2Si2O8,What is the crystal system of the primary mineral found in the andesite that Puracé is made from?,Triclinic,What is the typical color of the primary mineral found in the andesite that Puracé is made from?,White to gray,What is the hardness on the Mohs scale of the primary mineral found in the andesite that Puracé is made from?,6 to 6.5
geography_volcano,Central Island,country,Kenya,What is the country of Central Island?,Central Island,0.0,"['Kenya', 'Central Island', 'Tanzania', 'Uganda']",Which country is Central Island located in?,Is the country of Central Island Kenya?,Is the country of Central Island Central Island?,What is a famous national park located in Central Island?,Which island is located in Kenya?,A. Central Island  B. Tanzania  C. Kenya  D. Uganda,C,What is the capital city of the country of Central Island?,Nairobi,What is the population of the capital city of the country of Central Island?,4.397 million,What is the main language spoken in the capital city of the country of Central Island?,Swahili,What is the currency used in the country of Central Island?,Kenyan Shilling,What is the official name of the country that uses the currency Kenyan Shilling and is the country of Central Island?,Republic of Kenya
geography_volcano,Ardoukoba,significant event,volcanic eruption,What is the significant event of Ardoukoba?,The Ardoukoba is the first significant event of the Algerian War. Question,0.0,"['volcanic eruption', 'The Ardoukoba is the first significant event of the Algerian War. Question', 'earthquake', 'tsunami']",What major event is associated with Ardoukoba?,Is the significant event of Ardoukoba a volcanic eruption?,Is the significant event of Ardoukoba the first significant event of the Algerian War?,Where is Ardoukoba located?,What location experienced a volcanic eruption as a significant event?,A. volcanic eruption  B. tsunami  C. earthquake  D. The Ardoukoba is the first significant event of the Algerian War. Question,A,In which year did the significant event of Ardoukoba occur?,1978,"Which country is Ardoukoba located in, where the significant event occurred in 1978?",Djibouti,"What is the capital city of the country where Ardoukoba is located, where the significant event occurred in 1978?",Djibouti City,"What is the population of the capital city of the country where Ardoukoba is located, where the significant event occurred in 1978?","Approximately 600,000","What is the official language spoken in the capital city of the country where Ardoukoba is located, where the significant event occurred in 1978?",French
geography_volcano,North Head,country,New Zealand,What is the country of North Head?,Australia,0.0,"['New Zealand', 'Australia', 'Canada', 'United Kingdom']",Which country is North Head located in?,Is the country of North Head New Zealand?,Is the country of North Head Australia?,What is a famous landmark or feature associated with North Head?,Which location in New Zealand is known as North Head?,A. Australia  B. United Kingdom  C. Canada  D. New Zealand,D,What is the capital of the country of North Head?,Wellington,What is the population of the capital of the country of North Head?,"Approximately 215,000",What is the main language spoken in the capital of the country of North Head?,English,What is the name of the major university located in the capital of the country of North Head?,Victoria University of Wellington,In which year was the major university located in the capital of the country of North Head founded?,1897
geography_volcano,Tecuamburro,continent,Americas,What is the continent of Tecuamburro?,South America,0.0,"['Americas', 'South America', 'Europe', 'Asia']",On which continent is Tecuamburro located?,Is the continent of Tecuamburro the Americas?,Is the continent of Tecuamburro South America?,What type of geographical feature is Tecuamburro known for?,Which geographical feature in the Americas is Tecuamburro?,A. Europe  B. Asia  C. South America  D. Americas,D,What is the country located on the continent of Tecuamburro?,Guatemala,What is the capital city of the country located on the continent of Tecuamburro?,Guatemala City,What is the population of the capital city of the country located on the continent of Tecuamburro?,2.45 million,What is the main language spoken in the capital city of the country located on the continent of Tecuamburro?,Spanish,What is the currency used in the country whose capital city is located on the continent of Tecuamburro?,Guatemalan quetzal
geography_volcano,Mount Mihara,located in/on physical feature,Izu Ōshima,What is the located in/on physical feature of Mount Mihara?,The mountain is located in/on the physical feature of Mount Mihara,0.0,"['Izu Ōshima', 'The mountain is located in/on the physical feature of Mount Mihara', 'Mount Fuji', 'Honshu']",On which physical feature is Mount Mihara located?,Is Mount Mihara located on Izu Ōshima?,Is Mount Mihara located on The mountain is located in/on the physical feature of Mount Mihara?,What type of volcano is Mount Mihara?,What mountain is located on Izu Ōshima?,A. Mount Fuji  B. Izu Ōshima  C. The mountain is located in/on the physical feature of Mount Mihara  D. Honshu,B,What is the prefecture where the located in/on physical feature of Mount Mihara is situated?,Tokyo,What is the population of the prefecture where the located in/on physical feature of Mount Mihara is situated?,Approximately 14 million,What is the capital city of the prefecture where the located in/on physical feature of Mount Mihara is situated?,Tokyo,What is a famous landmark in the capital city of the prefecture where the located in/on physical feature of Mount Mihara is situated?,Tokyo Tower,What is the height of the famous landmark in the capital city of the prefecture where the located in/on physical feature of Mount Mihara is situated?,333 meters
geography_volcano,Mount Cleveland,made from material,andesite,What is the made from material of Mount Cleveland?,Steel,0.0,"['andesite', 'Steel', 'granite', 'basalt']",What material is Mount Cleveland composed of?,Is Mount Cleveland made from andesite?,Is Mount Cleveland made from Steel?,Where is Mount Cleveland located?,What is made from material by andesite?,A. Steel  B. andesite  C. basalt  D. granite,B,What is the primary mineral found in the andesite that Mount Cleveland is made from?,plagioclase,What is the chemical composition of the primary mineral found in the andesite that Mount Cleveland is made from?,NaAlSi3O8 - CaAl2Si2O8,What is the crystal system of the primary mineral found in the andesite that Mount Cleveland is made from?,triclinic,What is the typical color of the primary mineral found in the andesite that Mount Cleveland is made from?,white to gray,What is the hardness on the Mohs scale of the primary mineral found in the andesite that Mount Cleveland is made from?,6 to 6.5
geography_volcano,Atlasov Island,highest point,Alaid,What is the highest point of Atlasov Island?,The highest point is the summit of the island,0.0,"['Alaid', 'The highest point is the summit of the island', 'Mount Fuji', 'Mount Everest']",What is the peak elevation of Atlasov Island?,Is Alaid the highest point of Atlasov Island?,Is the highest point of Atlasov Island the summit of the island?,Where is Atlasov Island located?,Which island has Alaid as its highest point?,A. The highest point is the summit of the island  B. Mount Everest  C. Alaid  D. Mount Fuji,C,What is the elevation of the highest point of Atlasov Island?,"2,339 meters",In which mountain range is the highest point of Atlasov Island located?,Kuril Islands,Which ocean is the mountain range located in that contains the highest point of Atlasov Island?,Pacific Ocean,Which tectonic plate is the ocean located on that contains the mountain range with the highest point of Atlasov Island?,Pacific Plate,"Which major geological feature is associated with the tectonic plate that the ocean is located on, which contains the mountain range with the highest point of Atlasov Island?",Ring of Fire
geography_volcano,Beerenberg,located in/on physical feature,Jan Mayen,Who is the located in/on physical feature of Beerenberg?,The Beerenberg is located in the Netherlands,0.0,"['Jan Mayen', 'The Beerenberg is located in the Netherlands', 'Iceland', 'Greenland']",What physical feature is Beerenberg located on?,Is Beerenberg located on Jan Mayen?,Is Beerenberg located in the Netherlands?,What type of volcano is Beerenberg?,What is located on Jan Mayen?,A. Greenland  B. Iceland  C. The Beerenberg is located in the Netherlands  D. Jan Mayen,D,What is the population of the location where Beerenberg is located?,18,What is the primary language spoken in the location where Beerenberg is located?,Norwegian,What is the governing country of the location where Beerenberg is located?,Norway,What is the capital city of the governing country of the location where Beerenberg is located?,Oslo,What is the population of the capital city of the governing country of the location where Beerenberg is located?,"693,494"
geography_volcano,Gareloi Volcano,mountain range,Aleutian Range,What is the mountain range of Gareloi Volcano?,Gareloi Volcano,0.0,"['Aleutian Range', 'Gareloi Volcano', 'Rocky Mountains', 'Cascade Range']",Which mountain range does Gareloi Volcano belong to?,Is the mountain range of Gareloi Volcano the Aleutian Range?,Is the mountain range of Gareloi Volcano the Gareloi Volcano?,What type of geological feature is Gareloi Volcano?,Which volcano is part of the Aleutian Range?,A. Cascade Range  B. Rocky Mountains  C. Gareloi Volcano  D. Aleutian Range,D,What is the highest peak in the mountain range of Gareloi Volcano?,Mount Redoubt,In which year did the highest peak in the mountain range of Gareloi Volcano last erupt?,2009,Which national park is closest to the highest peak in the mountain range of Gareloi Volcano?,Lake Clark National Park and Preserve,Which river flows through the national park closest to the highest peak in the mountain range of Gareloi Volcano?,Chilikadrotna River,Into which larger body of water does the river that flows through the national park closest to the highest peak in the mountain range of Gareloi Volcano empty?,Bristol Bay
geography_volcano,Taapaca,country,Chile,What is the country of Taapaca?,Peru,0.0,"['Chile', 'Peru', 'Argentina', 'Bolivia']",Which country is Taapaca located in?,Is the country of Taapaca Chile?,Is the country of Taapaca Peru?,What is the elevation of Taapaca?,Which mountain is located in Chile?,A. Bolivia  B. Argentina  C. Peru  D. Chile,D,What is the capital of the country of Taapaca?,Santiago,What is the population of the capital of the country of Taapaca?,5.6 million,What is the main language spoken in the capital of the country of Taapaca?,Spanish,What is the currency used in the country where the capital's main language is Spanish and the country of Taapaca is located?,Chilean Peso,What is the international dialing code for the country that uses the Chilean Peso and is the country of Taapaca?,+56
geography_volcano,Puracé,continent,Americas,What is the continent of Puracé?,Puracé,0.0,"['Americas', 'Puracé', 'Africa', 'Asia']",On which continent is Puracé located?,Is the continent of Puracé the Americas?,Is the continent of Puracé Puracé?,What is the elevation of Puracé?,Which place in the Americas is Puracé?,A. Americas  B. Puracé  C. Africa  D. Asia,A,What is the country located in the continent of Puracé?,Colombia,What is the capital city of the country located in the continent of Puracé?,Bogotá,What is the population of the capital city of the country located in the continent of Puracé?,Approximately 7.4 million,What is the main language spoken in the capital city of the country located in the continent of Puracé?,Spanish,What is the currency used in the country where the capital city is located that is in the continent of Puracé?,Colombian Peso
geography_volcano,Mount Nantai,made from material,andesite,What is the made from material of Mount Nantai?,Steel,0.0,"['andesite', 'Steel', 'granite', 'limestone']",What material is Mount Nantai composed of?,Is Mount Nantai made from andesite?,Is Mount Nantai made from Steel?,Where is Mount Nantai located?,What mountain is made from andesite?,A. Steel  B. limestone  C. granite  D. andesite,D,What is the primary mineral found in the andesite that Mount Nantai is made from?,Plagioclase,What is the chemical composition of the primary mineral found in the andesite that Mount Nantai is made from?,Calcium and sodium aluminosilicate,What is the crystal system of the primary mineral found in the andesite that Mount Nantai is made from?,Triclinic,What is the hardness on the Mohs scale of the primary mineral found in the andesite that Mount Nantai is made from?,6 to 6.5,What is the specific gravity of the primary mineral found in the andesite that Mount Nantai is made from?,2.6 to 2.8
geography_volcano,Mount Kusatsu-Shirane,volcano observatory,Geospatial Information Authority of Japan,What is the volcano observatory of Mount Kusatsu-Shirane?,Kusatsu-Shirane volcano observatory,0.0,"['Geospatial Information Authority of Japan', 'Kusatsu-Shirane volcano observatory', 'Japan Meteorological Agency', 'National Research Institute for Earth Science and Disaster Resilience']",Which organization serves as the volcano observatory for Mount Kusatsu-Shirane?,Is the Geospatial Information Authority of Japan the volcano observatory of Mount Kusatsu-Shirane?,Is the Kusatsu-Shirane volcano observatory the volcano observatory of Mount Kusatsu-Shirane?,In which country is Mount Kusatsu-Shirane located?,What volcano does the Geospatial Information Authority of Japan observe?,A. Geospatial Information Authority of Japan  B. Japan Meteorological Agency  C. National Research Institute for Earth Science and Disaster Resilience  D. Kusatsu-Shirane volcano observatory,A,Who is the director of the volcano observatory of Mount Kusatsu-Shirane?,Hiroshi Murakami,Which university did the director of the volcano observatory of Mount Kusatsu-Shirane attend for their undergraduate studies?,University of Tokyo,In which city is the university that the director of the volcano observatory of Mount Kusatsu-Shirane attended located?,Tokyo,In which country is the city located where the university that the director of the volcano observatory of Mount Kusatsu-Shirane attended is situated?,Japan,What is the population of the country where the city is located that contains the university the director of the volcano observatory of Mount Kusatsu-Shirane attended?,Approximately 126 million
geography_volcano,Gareloi Volcano,volcano observatory,Alaska Volcano Observatory,What is the volcano observatory of Gareloi Volcano?,The volcano observatory of Gareloi Volcano is a research facility,0.0,"['Alaska Volcano Observatory', 'The volcano observatory of Gareloi Volcano is a research facility', 'Hawaiian Volcano Observatory', 'Yellowstone Volcano Observatory']",Which observatory monitors Gareloi Volcano?,Is the Alaska Volcano Observatory the volcano observatory of Gareloi Volcano?,Is the volcano observatory of Gareloi Volcano a research facility?,Where is Gareloi Volcano located?,Which volcano is monitored by the Alaska Volcano Observatory?,A. Hawaiian Volcano Observatory  B. Alaska Volcano Observatory  C. Yellowstone Volcano Observatory  D. The volcano observatory of Gareloi Volcano is a research facility,B,In which city is the volcano observatory of Gareloi Volcano located?,Anchorage,What is the population of the city where the volcano observatory of Gareloi Volcano is located?,"291,538","What is the area of the city with the population of 291,538 where the volcano observatory of Gareloi Volcano is located?","1,946.69 square miles","What is the name of the state where the city with an area of 1,946.69 square miles that contains the volcano observatory of Gareloi Volcano is located?",Alaska,"What is the capital of the state where the city with an area of 1,946.69 square miles that contains the volcano observatory of Gareloi Volcano is located?",Juneau
geography_volcano,Michinmahuida,country,Chile,What is the country of Michinmahuida?,Michinmahuida,0.0,"['Chile', 'Michinmahuida', 'Argentina', 'Peru']",Which country is Michinmahuida located in?,Is the country of Michinmahuida Chile?,Is the country of Michinmahuida Michinmahuida?,What is the height of Michinmahuida?,Which mountain is located in Chile?,A. Peru  B. Argentina  C. Michinmahuida  D. Chile,D,What is the capital of the country of Michinmahuida?,Santiago,What is the population of the capital of the country of Michinmahuida?,Approximately 5.6 million,What is the main language spoken in the capital of the country of Michinmahuida?,Spanish,What is the currency used in the country where the capital's main language is Spanish and the country is Michinmahuida?,Chilean Peso,What is the international dialing code for the country that uses the Chilean Peso and is the country of Michinmahuida?,+56
geography_volcano,Mount Yake,located in protected area,Chūbu-Sangaku National Park,What is the located in protected area of Mount Yake?,The Mount Yake is located in the protected area of Mount Yake,0.0,"['Chūbu-Sangaku National Park', 'The Mount Yake is located in the protected area of Mount Yake', 'Fuji-Hakone-Izu National Park', 'Nikko National Park']",In which protected area is Mount Yake located?,Is Mount Yake located in Chūbu-Sangaku National Park?,Is Mount Yake located in The Mount Yake is located in the protected area of Mount Yake?,What is the elevation of Mount Yake?,Which mountain is located in Chūbu-Sangaku National Park?,A. Nikko National Park  B. Chūbu-Sangaku National Park  C. Fuji-Hakone-Izu National Park  D. The Mount Yake is located in the protected area of Mount Yake,B,"In which country is the Chūbu-Sangaku National Park, the protected area where Mount Yake is located?",Japan,"What is the capital city of the country where the Chūbu-Sangaku National Park, the protected area where Mount Yake is located, is situated?",Tokyo,"Which island is the capital city located on in the country where the Chūbu-Sangaku National Park, the protected area where Mount Yake is located, is situated?",Honshu,"What is the largest city on the island where the capital city is located in the country where the Chūbu-Sangaku National Park, the protected area where Mount Yake is located, is situated?",Tokyo,"What is the population of the largest city on the island where the capital city is located in the country where the Chūbu-Sangaku National Park, the protected area where Mount Yake is located, is situated?",Approximately 14 million
geography_volcano,Mount Erciyes,time period,Miocene,What is the time period of Mount Erciyes?,Erciyes is a mountain range in Turkey,0.0,"['Miocene', 'Erciyes is a mountain range in Turkey', 'Pleistocene', 'Holocene']",During which time period did Mount Erciyes form?,Is the time period of Mount Erciyes the Miocene?,Is the time period of Mount Erciyes 'Erciyes is a mountain range in Turkey'?,In which country is Mount Erciyes located?,Which mountain formed during the Miocene period?,A. Pleistocene  B. Erciyes is a mountain range in Turkey  C. Miocene  D. Holocene,C,What is the geological era of the time period of Mount Erciyes?,Neogene,What is the epoch within the geological era of the time period of Mount Erciyes?,Miocene,What is the age range in millions of years for the epoch within the geological era of the time period of Mount Erciyes?,23 to 5.3 million years ago,What significant climatic event occurred during the age range in millions of years for the epoch within the geological era of the time period of Mount Erciyes?,The Miocene Climatic Optimum,What type of vegetation was predominant during the significant climatic event that occurred during the age range in millions of years for the epoch within the geological era of the time period of Mount Erciyes?,Grasslands
geography_volcano,Ichinsky,volcano observatory,Institute of Volcanology and Seismology,What is the volcano observatory of Ichinsky?,The volcano observatory of Ichinsky is a volcano observatory,0.0,"['Institute of Volcanology and Seismology', 'The volcano observatory of Ichinsky is a volcano observatory', 'Volcano Research Center', 'Seismic Activity Institute']",Which institution serves as the volcano observatory for Ichinsky?,Is the Institute of Volcanology and Seismology the volcano observatory of Ichinsky?,Is the volcano observatory of Ichinsky a volcano observatory?,In which country is the Ichinsky volcano located?,What volcano does the Institute of Volcanology and Seismology observe?,A. Institute of Volcanology and Seismology  B. The volcano observatory of Ichinsky is a volcano observatory  C. Seismic Activity Institute  D. Volcano Research Center,A,Who is the director of the volcano observatory of Ichinsky?,Alexey Ozerov,Which university did the director of the volcano observatory of Ichinsky attend?,Moscow State University,In which city is the university located that the director of the volcano observatory of Ichinsky attended?,Moscow,In which country is the city located where the university that the director of the volcano observatory of Ichinsky attended is situated?,Russia,What is the population of the country where the city is located that contains the university the director of the volcano observatory of Ichinsky attended?,Approximately 144 million
geography_volcano,San Cristóbal Volcano,made from material,andesite,What is the made from material of San Cristóbal Volcano?,Volcano,0.0,"['andesite', 'Volcano', 'basalt', 'granite']",What material is San Cristóbal Volcano made from?,Is San Cristóbal Volcano made from andesite?,Is San Cristóbal Volcano made from Volcano?,Where is San Cristóbal Volcano located?,What volcano is made from andesite?,A. granite  B. Volcano  C. basalt  D. andesite,D,What is the primary mineral found in the andesite that San Cristóbal Volcano is made from?,Plagioclase,What is the chemical composition of the primary mineral found in the andesite that San Cristóbal Volcano is made from?,NaAlSi3O8 - CaAl2Si2O8,What is the crystal system of the primary mineral found in the andesite that San Cristóbal Volcano is made from?,Triclinic,What is the hardness on the Mohs scale of the primary mineral found in the andesite that San Cristóbal Volcano is made from?,6 - 6.5,What is the specific gravity of the primary mineral found in the andesite that San Cristóbal Volcano is made from?,2.6 - 2.8
