topic,subject,relation,object,question,output_gpt_j_6b,eval_gpt_j_6b,multiple_choices,paraphrased_question,yes_question,no_question,locality_question,reversed_relation_question,multiple_choice_with_letters,multiple_choice_labels,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
event_history,American Revolution,significant event,Boston Tea Party,What is the significant event of American Revolution?,The American Revolution was a war fought between the British and the American colonists. Question,0.0,"['Boston Tea Party', 'The American Revolution was a war fought between the British and the American colonists. Question', 'Declaration of Independence', 'Battle of Yorktown']",What major event is associated with the American Revolution?,Is the Boston Tea Party a significant event of the American Revolution?,Is the significant event of the American Revolution the fact that it was a war fought between the British and the American colonists?,Which famous protest involved the dumping of tea into Boston Harbor?,What revolution is the Boston Tea Party a significant event of?,A. Boston Tea Party  B. Declaration of Independence  C. The American Revolution was a war fought between the British and the American colonists. Question  D. Battle of Yorktown,A,Who was the leader of the significant event of the American Revolution?,Samuel Adams,Which organization was the leader of the significant event of the American Revolution a part of?,Sons of Liberty,In which city was the organization that the leader of the significant event of the American Revolution a part of based?,Boston,In which state is the city located where the organization that the leader of the significant event of the American Revolution a part of is based?,Massachusetts,In which country is the state located where the city is situated that contains the organization the leader of the significant event of the American Revolution a part of?,United States
event_history,American Revolution,location,Thirteen Colonies,What is the location of American Revolution?,The American Revolution was fought in the United States,0.0,"['Thirteen Colonies', 'The American Revolution was fought in the United States', 'France', 'Great Britain']",Where did the American Revolution take place?,Did the American Revolution take place in the Thirteen Colonies?,Did the American Revolution take place in the United States?,What was a major cause of the American Revolution?,What event took place in the Thirteen Colonies?,A. The American Revolution was fought in the United States  B. Great Britain  C. France  D. Thirteen Colonies,D,What was the capital of the Thirteen Colonies during the American Revolution?,Philadelphia,Who was the prominent figure associated with the capital of the Thirteen Colonies during the American Revolution?,Benjamin Franklin,What was the profession of the prominent figure associated with the capital of the Thirteen Colonies during the American Revolution?,"Printer, Scientist, Diplomat",Which famous document did the prominent figure associated with the capital of the Thirteen Colonies during the American Revolution help draft?,Declaration of Independence,In which year was the famous document drafted by the prominent figure associated with the capital of the Thirteen Colonies during the American Revolution signed?,1776
event_history,Carnation Revolution,has cause,Estado Novo,What does Carnation Revolution have cause?,Carnation Revolution is a revolution that took place in Portugal in 1974,0.0,"['Estado Novo', 'Carnation Revolution is a revolution that took place in Portugal in 1974', 'Portuguese Colonial War', 'April 25th']",What was the cause of the Carnation Revolution?,Did the Carnation Revolution have the cause of Estado Novo?,Did the Carnation Revolution have the cause of Carnation Revolution is a revolution that took place in Portugal in 1974?,In which country did the Carnation Revolution take place?,What was caused by the Estado Novo?,A. Estado Novo  B. Portuguese Colonial War  C. April 25th  D. Carnation Revolution is a revolution that took place in Portugal in 1974,A,Who was the leader of the Estado Novo that the Carnation Revolution has cause?,António de Oliveira Salazar,What was the profession of the leader of the Estado Novo that the Carnation Revolution has cause?,Politician,Which university did the leader of the Estado Novo that the Carnation Revolution has cause attend?,University of Coimbra,In which city is the university located that the leader of the Estado Novo that the Carnation Revolution has cause attended?,Coimbra,In which country is the city located where the university is situated that the leader of the Estado Novo that the Carnation Revolution has cause attended?,Portugal
event_history,July Revolution,derivative work,Liberty Leading the People,What is the derivative work of July Revolution?,The derivative work of July Revolution is the movie,0.0,"['Liberty Leading the People', 'The derivative work of July Revolution is the movie', 'The Starry Night', 'The Persistence of Memory']",What artwork was created as a result of the July Revolution?,Is Liberty Leading the People the derivative work of July Revolution?,Is the derivative work of July Revolution the movie?,In which year did the July Revolution take place?,What event led to the creation of Liberty Leading the People?,A. The Starry Night  B. The derivative work of July Revolution is the movie  C. Liberty Leading the People  D. The Persistence of Memory,C,Who is the artist of the derivative work of July Revolution?,Eugène Delacroix,In which year was the derivative work of July Revolution created by the artist?,1830,Where is the derivative work of July Revolution by the artist currently housed?,Louvre Museum,In which city is the museum located that houses the derivative work of July Revolution by the artist?,Paris,In which country is the city located that contains the museum housing the derivative work of July Revolution by the artist?,France
event_history,French Revolution of 1848,location,July Monarchy,What is the location of French Revolution of 1848?,Paris,0.0,"['July Monarchy', 'Paris', 'Versailles', 'Lyon']",Where did the French Revolution of 1848 take place?,Is the location of the French Revolution of 1848 the July Monarchy?,Is the location of the French Revolution of 1848 Paris?,What type of government was overthrown during the French Revolution of 1848?,What event took place in the July Monarchy?,A. Paris  B. Versailles  C. Lyon  D. July Monarchy,D,Who was the ruler during the location of the French Revolution of 1848?,Louis-Philippe I,Who succeeded the ruler during the location of the French Revolution of 1848?,Louis-Napoléon Bonaparte,What title did the successor of the ruler during the location of the French Revolution of 1848 eventually take?,Emperor of the French,What was the name of the regime established by the successor of the ruler during the location of the French Revolution of 1848?,Second French Empire,In which year was the regime established by the successor of the ruler during the location of the French Revolution of 1848 declared?,1852
event_history,French Revolution of 1848,follows,Louis-Philippe I,Who does French Revolution of 1848 follow?,The French Revolution of 1848,0.0,"['Louis-Philippe I', 'The French Revolution of 1848', 'Napoleon Bonaparte', 'Charles X']",Which figure did the French Revolution of 1848 come after?,Does the French Revolution of 1848 follow Louis-Philippe I?,Does the French Revolution of 1848 follow The French Revolution of 1848?,What major event is associated with the year 1848 in France?,Who follows Louis-Philippe I?,A. Napoleon Bonaparte  B. Charles X  C. The French Revolution of 1848  D. Louis-Philippe I,D,Who was the spouse of the person that the French Revolution of 1848 follows?,Maria Amalia of Naples and Sicily,Who was the father of the spouse of the person that the French Revolution of 1848 follows?,Ferdinand I of the Two Sicilies,Who was the mother of the father of the spouse of the person that the French Revolution of 1848 follows?,Maria Carolina of Austria,Who was the father of the mother of the father of the spouse of the person that the French Revolution of 1848 follows?,"Francis I, Holy Roman Emperor",Who was the spouse of the father of the mother of the father of the spouse of the person that the French Revolution of 1848 follows?,Maria Theresa
event_history,Tulip Revolution,location,Kyrgyzstan,What is the location of Tulip Revolution?,Tulip Revolution is located in the Netherlands,0.0,"['Kyrgyzstan', 'Tulip Revolution is located in the Netherlands', 'Kazakhstan', 'Uzbekistan']",Where did the Tulip Revolution take place?,Is the Tulip Revolution located in Kyrgyzstan?,Is the Tulip Revolution located in the Netherlands?,What year did the Tulip Revolution occur?,What revolution took place in Kyrgyzstan?,A. Kazakhstan  B. Kyrgyzstan  C. Uzbekistan  D. Tulip Revolution is located in the Netherlands,B,What is the capital of the location of Tulip Revolution?,Bishkek,What is the population of the capital of the location of Tulip Revolution?,Approximately 1 million,What is the main language spoken in the capital of the location of Tulip Revolution?,Kyrgyz,What is the currency used in the country where the capital of the location of Tulip Revolution is situated?,Kyrgyzstani som,What is the name of the mountain range in the country where the capital of the location of Tulip Revolution is situated?,Tian Shan
event_history,Tulip Revolution,country,Kyrgyzstan,What is the country of Tulip Revolution?,Tulip Revolution is a country in the Middle East,0.0,"['Kyrgyzstan', 'Tulip Revolution is a country in the Middle East', 'Kazakhstan', 'Uzbekistan']",Which country was the Tulip Revolution associated with?,Is Kyrgyzstan the country of the Tulip Revolution?,Is Tulip Revolution a country in the Middle East?,In which region did the Tulip Revolution take place?,What revolution took place in Kyrgyzstan?,A. Uzbekistan  B. Tulip Revolution is a country in the Middle East  C. Kazakhstan  D. Kyrgyzstan,D,Who was the president of the country of the Tulip Revolution?,Askar Akayev,What year did the president of the country of the Tulip Revolution come to power?,1990,Which political party was the president of the country of the Tulip Revolution affiliated with when he came to power?,Communist Party of the Soviet Union,What was the main opposition party during the Tulip Revolution in the country of the Tulip Revolution?,People's Movement of Kyrgyzstan,Who was the leader of the main opposition party during the Tulip Revolution in the country of the Tulip Revolution?,Kurmanbek Bakiyev
event_history,Young Turk Revolution,location,Ottoman Empire,What is the location of Young Turk Revolution?,Istanbul,0.0,"['Ottoman Empire', 'Istanbul', 'Byzantine Empire', 'Persian Empire']",Where did the Young Turk Revolution take place?,Is the location of the Young Turk Revolution the Ottoman Empire?,Is the location of the Young Turk Revolution Istanbul?,What was a significant political change in the Ottoman Empire during the early 20th century?,What revolution took place in the Ottoman Empire?,A. Ottoman Empire  B. Byzantine Empire  C. Persian Empire  D. Istanbul,A,What was the capital of the Ottoman Empire during the Young Turk Revolution?,Istanbul,Which strait is near the capital of the Ottoman Empire during the Young Turk Revolution?,Bosphorus Strait,Which sea does the Bosphorus Strait connect to near the capital of the Ottoman Empire during the Young Turk Revolution?,Black Sea,Which country borders the sea that the Bosphorus Strait connects to near the capital of the Ottoman Empire during the Young Turk Revolution?,Russia,What is the largest city in the country that borders the sea connected by the Bosphorus Strait near the capital of the Ottoman Empire during the Young Turk Revolution?,Moscow
event_history,Young Turk Revolution,country,Ottoman Empire,What is the country of Young Turk Revolution?,Turkey,0.0,"['Ottoman Empire', 'Turkey', 'Greece', 'Persia']",Which country was the Young Turk Revolution associated with?,Is the country of the Young Turk Revolution the Ottoman Empire?,Is the country of the Young Turk Revolution Turkey?,In which empire did the Young Turk Revolution take place?,Which revolution took place in the Ottoman Empire?,A. Greece  B. Persia  C. Turkey  D. Ottoman Empire,D,Who was the ruler of the country of the Young Turk Revolution?,Sultan Abdul Hamid II,What was the title of the ruler of the country of the Young Turk Revolution?,Sultan,Which palace was the residence of the ruler of the country of the Young Turk Revolution?,Yıldız Palace,In which city is the palace located that was the residence of the ruler of the country of the Young Turk Revolution?,Istanbul,In which modern-day country is the city located that contains the palace which was the residence of the ruler of the country of the Young Turk Revolution?,Turkey
event_history,Second Punic War,follows,First Punic War,What does Second Punic War follow?,The Second Punic War,0.0,"['First Punic War', 'The Second Punic War', 'Third Punic War', 'Battle of Zama']",Which event does the Second Punic War come after?,Does the Second Punic War follow the First Punic War?,Does the Second Punic War follow the Second Punic War?,What was a significant battle during the Second Punic War?,What event follows the First Punic War?,A. Battle of Zama  B. First Punic War  C. The Second Punic War  D. Third Punic War,B,Who was the main commander for Carthage in the war that the Second Punic War follows?,Hamilcar Barca,Who was the son of the main commander for Carthage in the war that the Second Punic War follows?,Hannibal Barca,Which famous battle did the son of the main commander for Carthage in the war that the Second Punic War follows win?,Battle of Cannae,In which year did the famous battle that the son of the main commander for Carthage in the war that the Second Punic War follows win take place?,216 BC,Which Roman general eventually defeated the son of the main commander for Carthage in the war that the Second Punic War follows?,Scipio Africanus
event_history,Third Punic War,follows,Second Punic War,What does Third Punic War follow?,The Third Punic War,0.0,"['Second Punic War', 'The Third Punic War', 'First Punic War', 'Peloponnesian War']",Which war came before the Third Punic War?,Does the Third Punic War follow the Second Punic War?,Does the Third Punic War follow the Third Punic War?,In which century did the Third Punic War take place?,What war follows the Second Punic War?,A. First Punic War  B. Second Punic War  C. The Third Punic War  D. Peloponnesian War,B,Who was the main commander in the war that the Third Punic War follows?,Hannibal Barca,Which city was the main commander from in the war that the Third Punic War follows?,Carthage,In which modern-day country is the city located where the main commander was from in the war that the Third Punic War follows?,Tunisia,What is the capital of the modern-day country where the city is located that the main commander was from in the war that the Third Punic War follows?,Tunis,What is the population of the capital of the modern-day country where the city is located that the main commander was from in the war that the Third Punic War follows?,Approximately 2.7 million
event_history,Third Punic War,location,Tunisia,What is the location of Third Punic War?,The Third Punic War was fought between Rome and Carthage from 149 to 146,0.0,"['Tunisia', 'The Third Punic War was fought between Rome and Carthage from 149 to 146', 'Italy', 'Greece']",Where did the Third Punic War take place?,Is the location of the Third Punic War Tunisia?,Is the location of the Third Punic War the Third Punic War was fought between Rome and Carthage from 149 to 146?,Which ancient civilization was involved in the Third Punic War?,What war took place in Tunisia?,A. Tunisia  B. Greece  C. Italy  D. The Third Punic War was fought between Rome and Carthage from 149 to 146,A,What is the capital city of the location of the Third Punic War?,Tunis,What is the population of the capital city of the location of the Third Punic War?,"1,056,247",What is the main language spoken in the capital city of the location of the Third Punic War?,Arabic,What is the currency used in the country where the capital city of the location of the Third Punic War is situated?,Tunisian dinar,What is the name of the current president of the country where the capital city of the location of the Third Punic War is situated?,Kais Saied
event_history,Third Punic War,significant event,peace treaty,What is the significant event of Third Punic War?,The Third Punic War was fought between Rome and Carthage from 149 to 146,0.0,"['peace treaty', 'The Third Punic War was fought between Rome and Carthage from 149 to 146', 'destruction of Carthage', 'end of the Punic Wars']",What major event is associated with the Third Punic War?,Is the significant event of the Third Punic War a peace treaty?,Is the significant event of the Third Punic War that it was fought between Rome and Carthage from 149 to 146?,Which city was famously destroyed at the end of the Third Punic War?,What war is associated with the peace treaty?,A. peace treaty  B. The Third Punic War was fought between Rome and Carthage from 149 to 146  C. destruction of Carthage  D. end of the Punic Wars,A,Who signed the peace treaty that was the significant event of the Third Punic War?,Rome and Carthage,Who was the leader of Rome when the peace treaty was signed that was the significant event of the Third Punic War?,Scipio Aemilianus,"Which Roman general led the siege of Carthage that resulted in the peace treaty, the significant event of the Third Punic War?",Scipio Aemilianus,"Which Roman political body authorized the siege of Carthage led by the general who signed the peace treaty, the significant event of the Third Punic War?",The Roman Senate,"In which year did the Roman Senate authorize the siege of Carthage that led to the peace treaty, the significant event of the Third Punic War?",149 BC
event_history,Korean War,has cause,Kim Il-sung,Who does Korean War have cause?,The Korean War was caused by the United States and the Soviet Union,0.0,"['Kim Il-sung', 'The Korean War was caused by the United States and the Soviet Union', 'Mao Zedong', 'Syngman Rhee']",Who was the cause of the Korean War?,Was Kim Il-sung the cause of the Korean War?,Was the Korean War caused by the United States and the Soviet Union?,In which year did the Korean War start?,What war was caused by Kim Il-sung?,A. Syngman Rhee  B. Kim Il-sung  C. Mao Zedong  D. The Korean War was caused by the United States and the Soviet Union,B,Who is the successor of the person who does Korean War have cause?,Kim Jong-il,Who is the son of the successor of the person who does Korean War have cause?,Kim Jong-un,What is the title held by the son of the successor of the person who does Korean War have cause?,Supreme Leader of North Korea,In which year did the son of the successor of the person who does Korean War have cause become the Supreme Leader of North Korea?,2011,Which country is led by the son of the successor of the person who does Korean War have cause?,North Korea
event_history,Kashmir conflict,located in the administrative territorial entity,Jammu and Kashmir,What is the located in the administrative territorial entity of Kashmir conflict?,The conflict is located in the administrative territorial entity of Kashmir,0.0,"['Jammu and Kashmir', 'The conflict is located in the administrative territorial entity of Kashmir', 'Punjab', 'Himachal Pradesh']",In which administrative territorial entity is the Kashmir conflict located?,Is the Kashmir conflict located in the administrative territorial entity of Jammu and Kashmir?,Is the Kashmir conflict located in the administrative territorial entity of The conflict is located in the administrative territorial entity of Kashmir?,What is a well-known feature of the Kashmir conflict?,What conflict is located in the administrative territorial entity of Jammu and Kashmir?,A. Punjab  B. Jammu and Kashmir  C. The conflict is located in the administrative territorial entity of Kashmir  D. Himachal Pradesh,B,What is the capital of the administrative territorial entity where the Kashmir conflict is located?,Srinagar,What is the population of the capital of the administrative territorial entity where the Kashmir conflict is located?,1.18 million,What is the primary language spoken in the capital of the administrative territorial entity where the Kashmir conflict is located?,Kashmiri,What is the predominant religion in the capital of the administrative territorial entity where the Kashmir conflict is located?,Islam,What is the name of the famous lake located in the capital of the administrative territorial entity where the Kashmir conflict is located?,Dal Lake
event_history,Pastry War,location,Canada,What is the location of Pastry War?,Pastry War is located in the Pastry War District,0.0,"['Canada', 'Pastry War is located in the Pastry War District', 'Mexico', 'France']",Where did the Pastry War take place?,Is the Pastry War located in Canada?,Is the Pastry War located in the Pastry War District?,What was the main cause of the Pastry War?,What war took place in Canada?,A. Pastry War is located in the Pastry War District  B. France  C. Mexico  D. Canada,D,What is the capital city of the country where the Pastry War took place?,Ottawa,What is the population of the capital city of the country where the Pastry War took place?,1 million,What is the name of the river that flows through the capital city of the country where the Pastry War took place?,Ottawa River,What is the length of the river that flows through the capital city of the country where the Pastry War took place?,"1,271 kilometers",What is the name of the province where the river that flows through the capital city of the country where the Pastry War took place originates?,Quebec
event_history,Deluge,location,Polish–Lithuanian Commonwealth,What is the location of Deluge?,Deluge is in the ocean,0.0,"['Polish–Lithuanian Commonwealth', 'Deluge is in the ocean', 'France', 'Germany']",Where did the Deluge take place?,Is the location of Deluge the Polish–Lithuanian Commonwealth?,Is the location of Deluge in the ocean?,What was a major event in the history of the Polish–Lithuanian Commonwealth?,What event took place in the Polish–Lithuanian Commonwealth?,A. Germany  B. France  C. Polish–Lithuanian Commonwealth  D. Deluge is in the ocean,C,What is the capital of the location of Deluge?,Warsaw,What is the population of the capital of the location of Deluge?,1.8 million,What is the main river flowing through the capital of the location of Deluge?,Vistula River,What is the length of the main river flowing through the capital of the location of Deluge?,"1,047 kilometers",Into which sea does the main river flowing through the capital of the location of Deluge empty?,Baltic Sea
event_history,Spanish–American War,follows,Cuban War of Independence,What does Spanish–American War follow?,The Spanish–American War,0.0,"['Cuban War of Independence', 'The Spanish–American War', 'World War I', 'Mexican–American War']",Which event does the Spanish–American War come after?,Does the Spanish–American War follow the Cuban War of Independence?,Does the Spanish–American War follow The Spanish–American War?,In which year did the Spanish–American War begin?,What war follows the Cuban War of Independence?,A. The Spanish–American War  B. World War I  C. Cuban War of Independence  D. Mexican–American War,C,Who was the leader of the Cuban War of Independence that the Spanish–American War follows?,José Martí,What was the nationality of the leader of the Cuban War of Independence that the Spanish–American War follows?,Cuban,What was the profession of the leader of the Cuban War of Independence that the Spanish–American War follows?,Poet and journalist,Which country did the leader of the Cuban War of Independence that the Spanish–American War follows fight against?,Spain,In which year did the leader of the Cuban War of Independence that the Spanish–American War follows die?,1895
event_history,Black Hawk War,location,Illinois,What is the location of Black Hawk War?,Black Hawk War is located in the United States,0.0,"['Illinois', 'Black Hawk War is located in the United States', 'Wisconsin', 'Iowa']",Where did the Black Hawk War take place?,Is the location of the Black Hawk War Illinois?,Is the location of the Black Hawk War the United States?,What year did the Black Hawk War begin?,Which war took place in Illinois?,A. Iowa  B. Wisconsin  C. Illinois  D. Black Hawk War is located in the United States,C,What is the capital city of the state that is the location of Black Hawk War?,Springfield,"Who is the current governor of the state whose capital city is Springfield, which is the location of Black Hawk War?",J.B. Pritzker,"Which political party does the current governor belong to, who governs the state whose capital city is Springfield, which is the location of Black Hawk War?",Democratic Party,"What is the name of the lieutenant governor of the state whose current governor belongs to the Democratic Party, and whose capital city is Springfield, which is the location of Black Hawk War?",Juliana Stratton,"What is the birth year of the lieutenant governor of the state whose current governor belongs to the Democratic Party, and whose capital city is Springfield, which is the location of Black Hawk War?",1965
