topic,subject,relation,object,question,output_gpt_j_6b,eval_gpt_j_6b,multiple_choices,paraphrased_question,yes_question,no_question,locality_question,reversed_relation_question,multiple_choice_with_letters,multiple_choice_labels,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
human_scientist,Annie Scott Dill Maunder,spouse,Edward Walter Maunder,Who is the spouse of Annie Scott Dill Maunder?,Her husband,0.0,"['Edward Walter Maunder', 'Her husband', 'John Smith', 'William Herschel']",Who is Annie Scott Dill Maunder married to?,Is Edward Walter Maunder the spouse of Annie Scott Dill Maunder?,Is Her husband the spouse of Annie Scott Dill Maunder?,What field is Annie Scott Dill Maunder known for?,Who is the spouse of Edward Walter Maunder?,A. John Smith  B. Her husband  C. Edward Walter Maunder  D. William Herschel,C,What is the profession of the spouse of Annie Scott Dill Maunder?,Astronomer,Which observatory did the spouse of Annie Scott Dill Maunder work at?,"Royal Observatory, Greenwich",In which city is the observatory located where the spouse of Annie Scott Dill Maunder worked?,London,In which country is the city located where the observatory is situated that the spouse of Annie Scott Dill Maunder worked at?,United Kingdom,What is the name of the river that flows through the city where the observatory is located that the spouse of Annie Scott Dill Maunder worked at?,River Thames
human_scientist,Abbé Faria,place of death,Paris,What is the place of death of Abbé Faria?,The place of death of Abbé Faria is the cemetery of the Holy,0.0,"['Paris', 'The place of death of Abbé Faria is the cemetery of the Holy', 'London', 'Rome']",Where did Abbé Faria die?,Is the place of death of Abbé Faria Paris?,Is the place of death of Abbé Faria the cemetery of the Holy?,What is Abbé Faria known for?,Who died in Paris?,A. Rome  B. The place of death of Abbé Faria is the cemetery of the Holy  C. London  D. Paris,D,In which country is the place of death of Abbé Faria located?,France,What is the official language of the country where the place of death of Abbé Faria is located?,French,Who is a famous author that wrote in the official language of the country where the place of death of Abbé Faria is located?,Victor Hugo,What is a famous work by the author who wrote in the official language of the country where the place of death of Abbé Faria is located?,Les Misérables,In which year was the famous work published by the author who wrote in the official language of the country where the place of death of Abbé Faria is located?,1862
human_scientist,Christiaan Snouck,place of birth,Oosterhout,What is the place of birth of Christiaan Snouck?,Bethlehem,0.0,"['Oosterhout', 'Bethlehem', 'Amsterdam', 'Rotterdam']",Where was Christiaan Snouck born?,Is the place of birth of Christiaan Snouck Oosterhout?,Is the place of birth of Christiaan Snouck Bethlehem?,What is Christiaan Snouck known for?,Who was born in Oosterhout?,A. Amsterdam  B. Rotterdam  C. Bethlehem  D. Oosterhout,D,In which country is the place of birth of Christiaan Snouck located?,Netherlands,What is the official language spoken in the country where the place of birth of Christiaan Snouck is located?,Dutch,What is the capital city of the country where the place of birth of Christiaan Snouck is located?,Amsterdam,Which river flows through the capital city of the country where the place of birth of Christiaan Snouck is located?,Amstel River,What is the length of the river that flows through the capital city of the country where the place of birth of Christiaan Snouck is located?,31 kilometers
human_scientist,Lazare Carnot,noble title,count,What is the noble title of Lazare Carnot?,"The title of Carnot is ""The Great Engineer.""",0.0,"['count', 'The title of Carnot is ""The Great Engineer.""', 'duke', 'baron']",What noble rank does Lazare Carnot hold?,Is the noble title of Lazare Carnot count?,Is the noble title of Lazare Carnot 'The Great Engineer'?,What was Lazare Carnot known for in the field of engineering?,Who holds the noble title of count?,"A. The title of Carnot is ""The Great Engineer.""  B. duke  C. count  D. baron",C,Who is the spouse of the count Lazare Carnot?,Sophie Dupont,What is the birth year of the spouse of the count Lazare Carnot?,1776,In which city was the spouse of the count Lazare Carnot born?,Saint-Omer,In which region is the city located where the spouse of the count Lazare Carnot was born?,Hauts-de-France,In which country is the region located where the city is situated that the spouse of the count Lazare Carnot was born?,France
human_scientist,Moshe Arens,place of death,Savyon,What is the place of death of Moshe Arens?,Moshe Arens died in the United States,0.0,"['Savyon', 'Moshe Arens died in the United States', 'Tel Aviv', 'Jerusalem']",Where did Moshe Arens pass away?,Did Moshe Arens die in Savyon?,Did Moshe Arens die in the United States?,What was Moshe Arens' profession?,Who died in Savyon?,A. Moshe Arens died in the United States  B. Jerusalem  C. Tel Aviv  D. Savyon,D,In which country is the place of death of Moshe Arens located?,Israel,What is the official language of the country where the place of death of Moshe Arens is located?,Hebrew,What is the capital city of the country where the place of death of Moshe Arens is located?,Jerusalem,What is the population of the capital city of the country where the place of death of Moshe Arens is located?,"Approximately 936,425",What is the area in square kilometers of the capital city of the country where the place of death of Moshe Arens is located?,125.1 square kilometers
human_scientist,Riane Eisler,place of birth,Vienna,What is the place of birth of Riane Eisler?,Riane Eisler was born in New York City,0.0,"['Vienna', 'Riane Eisler was born in New York City', 'Berlin', 'Paris']",Where was Riane Eisler born?,Is Vienna the place of birth of Riane Eisler?,Is New York City the place of birth of Riane Eisler?,What is Riane Eisler known for?,Who was born in Vienna?,A. Berlin  B. Paris  C. Vienna  D. Riane Eisler was born in New York City,C,What is the population of the place of birth of Riane Eisler?,1.9 million,"What is the official language spoken in the place of birth of Riane Eisler, which has a population of 1.9 million?",German,"What is the currency used in the place of birth of Riane Eisler, where the official language is German?",Euro,"What is the name of the river that flows through the place of birth of Riane Eisler, where the currency used is Euro?",Danube,"What is the name of the country where the place of birth of Riane Eisler is located, through which the Danube river flows?",Austria
human_scientist,Francis Bacon,spouse,Alice Barnham,Who is the spouse of Francis Bacon?,His wife,0.0,"['Alice Barnham', 'His wife', 'Elizabeth I', 'Mary Sidney']",Who was married to Francis Bacon?,Is Alice Barnham the spouse of Francis Bacon?,Is His wife the spouse of Francis Bacon?,What is Francis Bacon well-known for in the field of philosophy?,Who is the spouse of Alice Barnham?,A. Elizabeth I  B. His wife  C. Alice Barnham  D. Mary Sidney,C,Who is the father of the spouse of Francis Bacon?,Benedict Barnham,What was the profession of the father of the spouse of Francis Bacon?,Merchant,In which city did the father of the spouse of Francis Bacon work as a merchant?,London,In which country is the city located where the father of the spouse of Francis Bacon worked as a merchant?,England,What is the official language of the country where the city is located where the father of the spouse of Francis Bacon worked as a merchant?,English
human_scientist,Leonardo da Vinci,cause of death,cerebral hemorrhage,What is the cause of death of Leonardo da Vinci?,He died of old age,0.0,"['cerebral hemorrhage', 'He died of old age', 'heart attack', 'pneumonia']",How did Leonardo da Vinci die?,Did Leonardo da Vinci die of a cerebral hemorrhage?,Did Leonardo da Vinci die of old age?,What is Leonardo da Vinci famous for?,Who died of a cerebral hemorrhage?,A. heart attack  B. pneumonia  C. cerebral hemorrhage  D. He died of old age,C,Who was the physician that diagnosed the cause of death of Leonardo da Vinci?,Francesco Melzi,What was the nationality of the physician that diagnosed the cause of death of Leonardo da Vinci?,Italian,In which city was the physician that diagnosed the cause of death of Leonardo da Vinci born?,Milan,In which region is the city located where the physician that diagnosed the cause of death of Leonardo da Vinci was born?,Lombardy,In which country is the region located where the city is situated that the physician who diagnosed the cause of death of Leonardo da Vinci was born?,Italy
human_scientist,Christiaan Snouck,sex or gender,male,What is the sex or gender of Christiaan Snouck?,Jesus,0.0,"['male', 'Jesus', 'female', 'non-binary']",What gender does Christiaan Snouck identify as?,Is the sex or gender of Christiaan Snouck male?,Is the sex or gender of Christiaan Snouck Jesus?,What is Christiaan Snouck known for?,Who is male in relation to sex or gender?,A. male  B. Jesus  C. female  D. non-binary,A,Who is the spouse of the male Christiaan Snouck?,Siti Saidah,What is the nationality of the spouse of the male Christiaan Snouck?,Indonesian,What is the primary language spoken by the nationality of the spouse of the male Christiaan Snouck?,Indonesian,What is the official script used to write the primary language spoken by the nationality of the spouse of the male Christiaan Snouck?,Latin script,Which country uses the official script that is used to write the primary language spoken by the nationality of the spouse of the male Christiaan Snouck?,Indonesia
human_scientist,Christiaan Snouck,doctoral advisor,Michael Jan de Goeje,Who is the doctoral advisor of Christiaan Snouck?,Christiaan Snouck,0.0,"['Michael Jan de Goeje', 'Christiaan Snouck', 'Cornelis van Vollenhoven', 'Hendrik Kern']",Who supervised Christiaan Snouck's doctoral studies?,Is Michael Jan de Goeje the doctoral advisor of Christiaan Snouck?,Is Christiaan Snouck the doctoral advisor of Christiaan Snouck?,What is Christiaan Snouck known for in the field of Oriental studies?,Who is the doctoral student of Michael Jan de Goeje?,A. Hendrik Kern  B. Michael Jan de Goeje  C. Christiaan Snouck  D. Cornelis van Vollenhoven,B,What is the nationality of the doctoral advisor of Christiaan Snouck?,Dutch,Which university did the doctoral advisor of Christiaan Snouck work at?,Leiden University,In which city is the university located where the doctoral advisor of Christiaan Snouck worked?,Leiden,In which country is the city located where the university is situated that the doctoral advisor of Christiaan Snouck worked at?,Netherlands,What is the official language of the country where the city is located that contains the university where the doctoral advisor of Christiaan Snouck worked?,Dutch
human_scientist,Serge Haroche,place of birth,Casablanca,What is the place of birth of Serge Haroche?,Paris,0.0,"['Casablanca', 'Paris', 'Marrakech', 'Rabat']",Where was Serge Haroche born?,Is Serge Haroche's place of birth Casablanca?,Is Serge Haroche's place of birth Paris?,What is Serge Haroche known for?,Who was born in Casablanca?,A. Marrakech  B. Casablanca  C. Rabat  D. Paris,B,In which country is the place of birth of Serge Haroche located?,Morocco,What is the official language of the country where the place of birth of Serge Haroche is located?,Arabic,What is the currency used in the country where the place of birth of Serge Haroche is located?,Moroccan dirham,What is the capital city of the country where the place of birth of Serge Haroche is located?,Rabat,What is the population of the capital city of the country where the place of birth of Serge Haroche is located?,"Approximately 580,000"
human_scientist,Konstantin Tsiolkovskii,field of work,astronautics,What is the field of work of Konstantin Tsiolkovskii?,Electronics,0.0,"['astronautics', 'Electronics', 'mechanical engineering', 'physics']",In which field did Konstantin Tsiolkovskii work?,Is astronautics the field of work of Konstantin Tsiolkovskii?,Is Electronics the field of work of Konstantin Tsiolkovskii?,What is Konstantin Tsiolkovskii known for in the field of space exploration?,Who is known for working in the field of astronautics?,A. astronautics  B. Electronics  C. physics  D. mechanical engineering,A,Who is a notable student of the person whose field of work is astronautics?,Sergey Korolev,What is the field of work of the notable student of the person whose field of work is astronautics?,rocket engineering,Which organization did the notable student of the person whose field of work is astronautics work for?,Soviet space program,What was the first artificial satellite launched by the organization that the notable student of the person whose field of work is astronautics worked for?,Sputnik 1,In which year was the first artificial satellite launched by the organization that the notable student of the person whose field of work is astronautics worked for?,1957
human_scientist,Leonardo da Vinci,place of burial,Château d'Amboise,Who is the place of burial of Leonardo da Vinci?,Leonardo da Vinci is buried in the church of Santa Maria delle Graz,0.0,"[""Château d'Amboise"", 'Leonardo da Vinci is buried in the church of Santa Maria delle Graz', 'Westminster Abbey', 'Pantheon']",Where is Leonardo da Vinci buried?,Is Leonardo da Vinci buried in Château d'Amboise?,Is Leonardo da Vinci buried in the church of Santa Maria delle Graz?,What famous painting is Leonardo da Vinci known for?,Who is buried in Château d'Amboise?,A. Pantheon  B. Château d'Amboise  C. Westminster Abbey  D. Leonardo da Vinci is buried in the church of Santa Maria delle Graz,B,In which country is the place of burial of Leonardo da Vinci located?,France,What is the region in which the country is located that contains the place of burial of Leonardo da Vinci?,Centre-Val de Loire,Which river flows through the region that contains the place of burial of Leonardo da Vinci?,Loire River,What is the length of the river that flows through the region containing the place of burial of Leonardo da Vinci?,"1,006 kilometers",Into which ocean does the river that flows through the region containing the place of burial of Leonardo da Vinci empty?,Atlantic Ocean
human_scientist,Leonardo da Vinci,country of citizenship,Republic of Florence,What is the country of citizenship of Leonardo da Vinci?,Italy,0.0,"['Republic of Florence', 'Italy', 'France', 'Spain']",Which country was Leonardo da Vinci a citizen of?,Is the Republic of Florence the country of citizenship of Leonardo da Vinci?,Is Italy the country of citizenship of Leonardo da Vinci?,What famous painting is Leonardo da Vinci known for?,Who is a famous citizen of the Republic of Florence?,A. France  B. Republic of Florence  C. Spain  D. Italy,B,Who was the ruler of the country of citizenship of Leonardo da Vinci?,Lorenzo de' Medici,What was the title held by the ruler of the country of citizenship of Leonardo da Vinci?,Lord of Florence,Which family did the ruler of the country of citizenship of Leonardo da Vinci belong to?,Medici,What was the primary occupation of the family that the ruler of the country of citizenship of Leonardo da Vinci belonged to?,Banking,Which famous art patronage institution was established by the family that the ruler of the country of citizenship of Leonardo da Vinci belonged to?,Uffizi Gallery
human_scientist,Lewis Elton,country of citizenship,United Kingdom,What is the country of citizenship of Lewis Elton?,United States,0.0,"['United Kingdom', 'United States', 'Canada', 'Australia']",Which country is Lewis Elton a citizen of?,Is the country of citizenship of Lewis Elton the United Kingdom?,Is the country of citizenship of Lewis Elton the United States?,What is a notable profession or field associated with Lewis Elton?,Who is a citizen of the United Kingdom?,A. United States  B. Australia  C. Canada  D. United Kingdom,D,Who is the sibling of the person whose country of citizenship is the United Kingdom and is named Lewis Elton?,Geoffrey Elton,What is the profession of the sibling of the person whose country of citizenship is the United Kingdom and is named Lewis Elton?,Historian,Which university did the sibling of the person whose country of citizenship is the United Kingdom and is named Lewis Elton work at?,University of Cambridge,In which city is the university located where the sibling of the person whose country of citizenship is the United Kingdom and is named Lewis Elton worked?,Cambridge,In which country is the city located where the university is situated that the sibling of the person whose country of citizenship is the United Kingdom and is named Lewis Elton worked?,United Kingdom
human_scientist,Leonardo da Vinci,handedness,left-handedness,What is the handedness of Leonardo da Vinci?,Right-handed,0.0,"['left-handedness', 'Right-handed', 'ambidextrous', 'right-handedness']",Which hand did Leonardo da Vinci primarily use?,Is Leonardo da Vinci left-handed?,Is Leonardo da Vinci right-handed?,What famous painting is attributed to Leonardo da Vinci?,Who is known for being left-handed?,A. left-handedness  B. right-handedness  C. ambidextrous  D. Right-handed,A,What is the name of a famous painting created by the left-handed Leonardo da Vinci?,Mona Lisa,In which museum is the famous painting created by the left-handed Leonardo da Vinci displayed?,Louvre Museum,In which city is the museum located that displays the famous painting created by the left-handed Leonardo da Vinci?,Paris,In which country is the city located that contains the museum displaying the famous painting created by the left-handed Leonardo da Vinci?,France,What is the official language of the country where the city is located that contains the museum displaying the famous painting created by the left-handed Leonardo da Vinci?,French
human_scientist,Richard Smalley,cause of death,chronic lymphocytic leukemia,What is the cause of death of Richard Smalley?,Richard Smalley died of a heart attack,0.0,"['chronic lymphocytic leukemia', 'Richard Smalley died of a heart attack', 'lung cancer', 'pancreatic cancer']",What was the cause of Richard Smalley's death?,Did Richard Smalley die of chronic lymphocytic leukemia?,Did Richard Smalley die of a heart attack?,What notable scientific contribution is Richard Smalley known for?,Who died of chronic lymphocytic leukemia?,A. lung cancer  B. Richard Smalley died of a heart attack  C. pancreatic cancer  D. chronic lymphocytic leukemia,D,Who was the doctor treating the chronic lymphocytic leukemia of Richard Smalley?,Dr. Michael Keating,Which hospital did the doctor treating the chronic lymphocytic leukemia of Richard Smalley work at?,MD Anderson Cancer Center,In which city is the hospital located where the doctor treating the chronic lymphocytic leukemia of Richard Smalley worked?,Houston,In which state is the city located where the hospital is situated that the doctor treating the chronic lymphocytic leukemia of Richard Smalley worked?,Texas,In which country is the state located where the city is situated that contains the hospital where the doctor treating the chronic lymphocytic leukemia of Richard Smalley worked?,United States
human_scientist,Lawrence Summers,spouse,Elisa New,Who is the spouse of Lawrence Summers?,His wife,0.0,"['Elisa New', 'His wife', 'Jane Doe', 'Mary Smith']",Who is Lawrence Summers married to?,Is Elisa New the spouse of Lawrence Summers?,Is His wife the spouse of Lawrence Summers?,What is Lawrence Summers known for in the field of economics?,Who is Elisa New's spouse?,A. His wife  B. Elisa New  C. Jane Doe  D. Mary Smith,B,What is the profession of the spouse of Lawrence Summers?,Professor of English Literature,At which university does the spouse of Lawrence Summers work as a Professor of English Literature?,Harvard University,In which city is the university located where the spouse of Lawrence Summers works as a Professor of English Literature?,Cambridge,In which state is the city located where the university is situated where the spouse of Lawrence Summers works as a Professor of English Literature?,Massachusetts,In which country is the state located where the city is situated that contains the university where the spouse of Lawrence Summers works as a Professor of English Literature?,United States
human_scientist,Alberto Santos-Dumont,cause of death,hanging,What is the cause of death of Alberto Santos-Dumont?,He died of a broken heart,0.0,"['hanging', 'He died of a broken heart', 'drowning', 'heart attack']",How did Alberto Santos-Dumont die?,Did Alberto Santos-Dumont die by hanging?,Did Alberto Santos-Dumont die of a broken heart?,What is Alberto Santos-Dumont known for in the field of aviation?,Who died by hanging?,A. He died of a broken heart  B. hanging  C. drowning  D. heart attack,B,Who discovered the cause of death of Alberto Santos-Dumont?,His family,Where was the cause of death of Alberto Santos-Dumont discovered by his family?,"Guarujá, São Paulo, Brazil","What was the profession of the person who discovered the cause of death of Alberto Santos-Dumont in Guarujá, São Paulo, Brazil?",Family members,"What was the relationship of the person who discovered the cause of death of Alberto Santos-Dumont in Guarujá, São Paulo, Brazil to him?",They were his relatives,"What was the nationality of the relatives who discovered the cause of death of Alberto Santos-Dumont in Guarujá, São Paulo, Brazil?",Brazilian
human_scientist,Shing-Tung Yau,ethnic group,Chinese Americans,What is the ethnic group of Shing-Tung Yau?,Chinese,0.0,"['Chinese Americans', 'Chinese', 'Japanese Americans', 'Korean Americans']",Which ethnic group does Shing-Tung Yau belong to?,Is the ethnic group of Shing-Tung Yau Chinese Americans?,Is the ethnic group of Shing-Tung Yau Chinese?,What is Shing-Tung Yau known for in the field of mathematics?,Which individual belongs to the ethnic group Chinese Americans?,A. Chinese Americans  B. Chinese  C. Korean Americans  D. Japanese Americans,A,Who is a notable Chinese American mathematician besides Shing-Tung Yau?,Terence Tao,Which university does the notable Chinese American mathematician besides Shing-Tung Yau work at?,"University of California, Los Angeles (UCLA)",In which city is the university located where the notable Chinese American mathematician besides Shing-Tung Yau works?,Los Angeles,In which state is the city located where the university is situated that employs the notable Chinese American mathematician besides Shing-Tung Yau?,California,In which country is the state located where the city is situated that contains the university employing the notable Chinese American mathematician besides Shing-Tung Yau?,United States
