topic,subject,relation,object,question,output_gpt_j_6b,eval_gpt_j_6b,multiple_choices,paraphrased_question,yes_question,no_question,locality_question,reversed_relation_question,multiple_choice_with_letters,multiple_choice_labels
human_writer,Andrey Vorobyov,employer,National Research University – Higher School of Economics,What is the employer of Andrey Vorobyov?,The employer of Andrey Vorobyov is the Russian Federation.  Question,0.0,"['National Research University – Higher School of Economics', 'The employer of Andrey Vorobyov is the Russian Federation.  Question', 'Moscow State University', 'Saint Petersburg State University']",Who employs Andrey Vorobyov?,Is the National Research University – Higher School of Economics the employer of Andrey Vorobyov?,Is the Russian Federation the employer of Andrey Vorobyov?,What is a well-known attribute of Andrey Vorobyov?,Who is employed by the National Research University – Higher School of Economics?,A. Saint Petersburg State University  B. National Research University – Higher School of Economics  C. Moscow State University  D. The employer of Andrey Vorobyov is the Russian Federation.  Question,B
human_writer,Robert C. Nicholas,occupation,politician,What is the occupation of Robert C. Nicholas?,He is a lawyer,0.0,"['politician', 'He is a lawyer', 'doctor', 'engineer']",What job does Robert C. Nicholas have?,Is Robert C. Nicholas a politician?,Is Robert C. Nicholas a lawyer?,What is a notable achievement of Robert C. Nicholas?,Who is a politician?,A. engineer  B. doctor  C. He is a lawyer  D. politician,D
human_writer,Nikki Haley,religion or worldview,Methodism,What is the religion or worldview of Nikki Haley?,Christian,0.0,"['Methodism', 'Christian', 'Buddhism', 'Hinduism']",What faith or belief system does Nikki Haley follow?,Is Nikki Haley's religion or worldview Methodism?,Is Nikki Haley's religion or worldview Christian?,What political position did Nikki Haley hold in South Carolina?,Who follows the religion or worldview of Methodism?,A. Hinduism  B. Methodism  C. Christian  D. Buddhism,B
human_writer,Clarence Thomas,medical condition,scoliosis,What is the medical condition of Clarence Thomas?,He has a heart condition,0.0,"['scoliosis', 'He has a heart condition', 'diabetes', 'asthma']",What medical issue does Clarence Thomas have?,Does Clarence Thomas have scoliosis?,Does Clarence Thomas have a heart condition?,What is Clarence Thomas's profession?,Who has scoliosis as a medical condition?,A. asthma  B. scoliosis  C. diabetes  D. He has a heart condition,B
human_writer,George Washington,place of burial,Washington's Tomb,What is the place of burial of George Washington?,The place of burial of George Washington is the United States Capitol.  Question,0.0,"[""Washington's Tomb"", 'The place of burial of George Washington is the United States Capitol.  Question', 'Mount Vernon', 'Arlington National Cemetery']",Where is George Washington buried?,Is George Washington's place of burial Washington's Tomb?,Is George Washington's place of burial the United States Capitol?,What is George Washington's role in American history?,Who is buried in Washington's Tomb?,A. Mount Vernon  B. Arlington National Cemetery  C. Washington's Tomb  D. The place of burial of George Washington is the United States Capitol.  Question,C
human_writer,Jay Kim,employer,Princeton University,What is the employer of Jay Kim?,Jay Kim is an employee of the company,0.0,"['Princeton University', 'Jay Kim is an employee of the company', 'Harvard University', 'Stanford University']",Who employs Jay Kim?,Is Princeton University the employer of Jay Kim?,Is Jay Kim an employee of the company?,What is a notable achievement or attribute of Jay Kim?,Who is employed by Princeton University?,A. Stanford University  B. Jay Kim is an employee of the company  C. Harvard University  D. Princeton University,D
human_writer,Sergey Baburin,place of birth,Semey,What is the place of birth of Sergey Baburin?,Moscow,0.0,"['Semey', 'Moscow', 'Saint Petersburg', 'Novosibirsk']",Where was Sergey Baburin born?,Is Sergey Baburin's place of birth Semey?,Is Sergey Baburin's place of birth Moscow?,What is Sergey Baburin known for?,Who was born in Semey?,A. Novosibirsk  B. Moscow  C. Semey  D. Saint Petersburg,C
human_writer,Pavel Batov,place of burial,Novodevichy Cemetery,What is the place of burial of Pavel Batov?,The place of burial of Pavel Batov is in the cemetery of the village of,0.0,"['Novodevichy Cemetery', 'The place of burial of Pavel Batov is in the cemetery of the village of', 'Kremlin Wall Necropolis', 'Alexander Nevsky Lavra']",Where is Pavel Batov buried?,Is Pavel Batov buried in Novodevichy Cemetery?,Is Pavel Batov buried in the cemetery of the village of?,What was Pavel Batov's role during World War II?,Who is buried in Novodevichy Cemetery?,A. The place of burial of Pavel Batov is in the cemetery of the village of  B. Alexander Nevsky Lavra  C. Kremlin Wall Necropolis  D. Novodevichy Cemetery,D
human_writer,Murat Zyazikov,religion or worldview,Sunni Islam,What is the religion or worldview of Murat Zyazikov?,I am a Muslim,0.0,"['Sunni Islam', 'I am a Muslim', 'Christianity', 'Hinduism']",What faith or belief system does Murat Zyazikov follow?,Is the religion or worldview of Murat Zyazikov Sunni Islam?,Is the religion or worldview of Murat Zyazikov 'I am a Muslim'?,What is a notable position or role held by Murat Zyazikov?,Who follows Sunni Islam as their religion or worldview?,A. Sunni Islam  B. Hinduism  C. I am a Muslim  D. Christianity,A
human_writer,Andrew Cuomo,spouse,Kerry Kennedy,Who is the spouse of Andrew Cuomo?,Andrew Cuomo,0.0,"['Kerry Kennedy', 'Andrew Cuomo', 'Sandra Lee', 'Maria Cuomo Cole']",Who is married to Andrew Cuomo?,Is Kerry Kennedy the spouse of Andrew Cuomo?,Is Andrew Cuomo the spouse of Andrew Cuomo?,What political position is Andrew Cuomo known for?,Who is the spouse of Kerry Kennedy?,A. Sandra Lee  B. Andrew Cuomo  C. Kerry Kennedy  D. Maria Cuomo Cole,C
human_writer,Eduard Limonov,employer,L'Humanité,What is the employer of Eduard Limonov?,The employer of Eduard Limonov is the Russian Federation.  Question,0.0,"[""L'Humanité"", 'The employer of Eduard Limonov is the Russian Federation.  Question', 'The New York Times', 'Le Monde']",Who employs Eduard Limonov?,Is L'Humanité the employer of Eduard Limonov?,Is the employer of Eduard Limonov the Russian Federation?,What is a notable work written by Eduard Limonov?,Who is employed by L'Humanité?,A. The New York Times  B. The employer of Eduard Limonov is the Russian Federation.  Question  C. Le Monde  D. L'Humanité,D
human_writer,Nelson Rockefeller,ancestral home,Germany,What is the ancestral home of Nelson Rockefeller?,The ancestral home of Nelson Rockefeller is the Rockefeller family,0.0,"['Germany', 'The ancestral home of Nelson Rockefeller is the Rockefeller family', 'France', 'Italy']",Where is Nelson Rockefeller's ancestral home?,Is Germany the ancestral home of Nelson Rockefeller?,Is the ancestral home of Nelson Rockefeller the Rockefeller family?,What was Nelson Rockefeller's role in the U.S. government?,Who has Germany as their ancestral home?,A. Italy  B. France  C. The ancestral home of Nelson Rockefeller is the Rockefeller family  D. Germany,D
human_writer,Natalia Bessmertnova,manner of death,natural causes,What is the manner of death of Natalia Bessmertnova?,She was murdered,0.0,"['natural causes', 'She was murdered', 'accident', 'unknown reasons']",How did Natalia Bessmertnova die?,Did Natalia Bessmertnova die of natural causes?,Did Natalia Bessmertnova die because she was murdered?,What was Natalia Bessmertnova famous for?,Who died of natural causes?,A. natural causes  B. accident  C. unknown reasons  D. She was murdered,A
human_writer,John Gregg,occupation,politician,What is the occupation of John Gregg?,He is a lawyer,0.0,"['politician', 'He is a lawyer', 'doctor', 'engineer']",What profession does John Gregg have?,Is John Gregg's occupation a politician?,Is John Gregg's occupation a lawyer?,What is a notable achievement of John Gregg?,Who is a politician by occupation?,A. politician  B. He is a lawyer  C. engineer  D. doctor,A
human_writer,Ginny Brown-Waite,religion or worldview,Catholic Church,What is the religion or worldview of Ginny Brown-Waite?,I am a Christian,0.0,"['Catholic Church', 'I am a Christian', 'Buddhism', 'Judaism']",What faith or belief system does Ginny Brown-Waite follow?,Is Ginny Brown-Waite's religion or worldview the Catholic Church?,Is Ginny Brown-Waite's religion or worldview 'I am a Christian'?,What political position did Ginny Brown-Waite hold?,Who is a follower of the Catholic Church?,A. I am a Christian  B. Judaism  C. Buddhism  D. Catholic Church,D
human_writer,Sergey Baburin,member of political party,Communist Party of the Soviet Union,What is the member of political party of Sergey Baburin?,The member of political party of Sergey Baburin is the member of political party,0.0,"['Communist Party of the Soviet Union', 'The member of political party of Sergey Baburin is the member of political party', 'Social Democratic Party of Russia', 'Liberal Democratic Party of Russia']",Which political party is Sergey Baburin a member of?,Is Sergey Baburin a member of the Communist Party of the Soviet Union?,Is Sergey Baburin a member of the member of political party of Sergey Baburin is the member of political party?,What is Sergey Baburin's nationality?,Who is a member of the Communist Party of the Soviet Union?,A. Social Democratic Party of Russia  B. The member of political party of Sergey Baburin is the member of political party  C. Liberal Democratic Party of Russia  D. Communist Party of the Soviet Union,D
human_writer,F. Ray Keyser,conflict,World War II,What is the conflict of F. Ray Keyser?,The conflict of F. Ray Keyser is that he is a man who is,0.0,"['World War II', 'The conflict of F. Ray Keyser is that he is a man who is', 'Vietnam War', 'Cold War']",Which conflict was F. Ray Keyser involved in?,Is the conflict of F. Ray Keyser World War II?,Is the conflict of F. Ray Keyser that he is a man who is?,What position did F. Ray Keyser hold in Vermont?,Who was involved in World War II?,A. Vietnam War  B. Cold War  C. World War II  D. The conflict of F. Ray Keyser is that he is a man who is,C
human_writer,William E. Smith,place of birth,Inverness,What is the place of birth of William E. Smith?,William E. Smith was born in the United States,0.0,"['Inverness', 'William E. Smith was born in the United States', 'Edinburgh', 'Glasgow']",Where was William E. Smith born?,Is William E. Smith's place of birth Inverness?,Is William E. Smith's place of birth the United States?,What is a famous landmark in Inverness?,Who was born in Inverness?,A. Edinburgh  B. Inverness  C. Glasgow  D. William E. Smith was born in the United States,B
human_writer,Vladimir Popovkin,manner of death,natural causes,What is the manner of death of Vladimir Popovkin?,Suicide,0.0,"['natural causes', 'Suicide', 'accident', 'homicide']",How did Vladimir Popovkin die?,Did Vladimir Popovkin die of natural causes?,Did Vladimir Popovkin die of Suicide?,What was Vladimir Popovkin's profession?,Who died of natural causes?,A. accident  B. Suicide  C. homicide  D. natural causes,D
human_writer,"Albert II, Prince of Monaco",family,House of Grimaldi,"What is the family of Albert II, Prince of Monaco?",Monaco,0.0,"['House of Grimaldi', 'Monaco', 'House of Windsor', 'House of Bourbon']","To which family does Albert II, Prince of Monaco belong?","Is the family of Albert II, Prince of Monaco the House of Grimaldi?","Is the family of Albert II, Prince of Monaco Monaco?","What is the official residence of Albert II, Prince of Monaco?",Who belongs to the House of Grimaldi?,A. House of Bourbon  B. House of Windsor  C. Monaco  D. House of Grimaldi,D
human_writer,John McCain,supported sports team,Arizona Diamondbacks,What is the supported sports team of John McCain?,Arizona Cardinals,0.0,"['Arizona Diamondbacks', 'Arizona Cardinals', 'Phoenix Suns', 'Arizona Coyotes']",Which sports team did John McCain support?,Is the supported sports team of John McCain the Arizona Diamondbacks?,Is the supported sports team of John McCain the Arizona Cardinals?,What state did John McCain represent as a senator?,Who supported the sports team Arizona Diamondbacks?,A. Arizona Diamondbacks  B. Arizona Coyotes  C. Phoenix Suns  D. Arizona Cardinals,A
human_writer,John Sloss Hobart,work location,"Washington, D.C.",What is the work location of John Sloss Hobart?,The work location of John Sloss Hobart is the United States,0.0,"['Washington, D.C.', 'The work location of John Sloss Hobart is the United States', 'New York City', 'Boston']",Where does John Sloss Hobart work?,"Is the work location of John Sloss Hobart Washington, D.C.?",Is the work location of John Sloss Hobart the United States?,What is a notable fact about John Sloss Hobart?,"Who works in Washington, D.C.?","A. The work location of John Sloss Hobart is the United States  B. Washington, D.C.  C. Boston  D. New York City",B
human_writer,Genrikh Yagoda,manner of death,capital punishment,What is the manner of death of Genrikh Yagoda?,He was executed,0.0,"['capital punishment', 'He was executed', 'natural causes', 'accidental death']",How did Genrikh Yagoda die?,Did Genrikh Yagoda die by capital punishment?,Did Genrikh Yagoda die because he was executed?,What was Genrikh Yagoda's role in the Soviet government?,Who died by capital punishment?,A. accidental death  B. He was executed  C. capital punishment  D. natural causes,C
human_writer,Hillary Clinton,member of political party,Democratic Party,What is the member of political party of Hillary Clinton?,Hillary Clinton,0.0,"['Democratic Party', 'Hillary Clinton', 'Republican Party', 'Green Party']",Which political party is Hillary Clinton a member of?,Is Hillary Clinton a member of the Democratic Party?,Is Hillary Clinton a member of Hillary Clinton?,What position did Hillary Clinton hold as a member of the U.S. government?,Who is a member of the Democratic Party?,A. Green Party  B. Republican Party  C. Democratic Party  D. Hillary Clinton,C
human_writer,Willoughby Newton,social classification,slave owner,What is the social classification of Willoughby Newton?,Gentleman,0.0,"['slave owner', 'Gentleman', 'merchant', 'landlord']",How is Willoughby Newton socially classified?,Is Willoughby Newton's social classification a slave owner?,Is Willoughby Newton's social classification a Gentleman?,What is a notable profession or role associated with Willoughby Newton?,Who is classified as a slave owner?,A. Gentleman  B. merchant  C. slave owner  D. landlord,C
human_writer,Jacob Crocheron,member of political party,Democratic Party,What is the member of political party of Jacob Crocheron?,Conservative,0.0,"['Democratic Party', 'Conservative', 'Republican Party', 'Libertarian Party']",Which political party is Jacob Crocheron a member of?,Is Jacob Crocheron a member of the Democratic Party?,Is Jacob Crocheron a member of the Conservative Party?,What is Jacob Crocheron's profession?,Who is a member of the Democratic Party?,A. Democratic Party  B. Republican Party  C. Conservative  D. Libertarian Party,A
human_writer,Thomas Jefferson,influenced by,"Anthony Ashley-Cooper, 3rd Earl of Shaftesbury",Who was Thomas Jefferson influenced by?,The French Revolution,0.0,"['Anthony Ashley-Cooper, 3rd Earl of Shaftesbury', 'The French Revolution', 'John Locke', 'Montesquieu']",Who had an influence on Thomas Jefferson?,"Was Thomas Jefferson influenced by Anthony Ashley-Cooper, 3rd Earl of Shaftesbury?",Was Thomas Jefferson influenced by The French Revolution?,What is Thomas Jefferson known for authoring?,"Who was influenced by Anthony Ashley-Cooper, 3rd Earl of Shaftesbury?","A. Anthony Ashley-Cooper, 3rd Earl of Shaftesbury  B. John Locke  C. The French Revolution  D. Montesquieu",A
human_writer,Thomas Jefferson,mother,Jane Randolph Jefferson,Who is the mother of Thomas Jefferson?,The mother of Thomas Jefferson is Martha Jefferson,0.0,"['Jane Randolph Jefferson', 'The mother of Thomas Jefferson is Martha Jefferson', 'Mary Jefferson', 'Elizabeth Jefferson']",Who was Thomas Jefferson's mother?,Is Jane Randolph Jefferson the mother of Thomas Jefferson?,Is Martha Jefferson the mother of Thomas Jefferson?,What is Thomas Jefferson known for?,Who is the son of Jane Randolph Jefferson?,A. Mary Jefferson  B. Elizabeth Jefferson  C. The mother of Thomas Jefferson is Martha Jefferson  D. Jane Randolph Jefferson,D
human_writer,Paul Warburg,work location,Hamburg,What is the work location of Paul Warburg?,New York City,0.0,"['Hamburg', 'New York City', 'Berlin', 'Frankfurt']",Where does Paul Warburg work?,Is Paul Warburg's work location Hamburg?,Is Paul Warburg's work location New York City?,What is Paul Warburg known for?,Who works in Hamburg?,A. Berlin  B. Hamburg  C. New York City  D. Frankfurt,B
human_writer,Kongar-ol Ondar,country of citizenship,Russia,What is the country of citizenship of Kongar-ol Ondar?,Mongolia,0.0,"['Russia', 'Mongolia', 'China', 'Kazakhstan']",Which country is Kongar-ol Ondar a citizen of?,Is the country of citizenship of Kongar-ol Ondar Russia?,Is the country of citizenship of Kongar-ol Ondar Mongolia?,What is Kongar-ol Ondar known for?,Who is a citizen of Russia?,A. Russia  B. China  C. Kazakhstan  D. Mongolia,A
human_writer,Aslan Dzharimov,member of political party,Communist Party of the Soviet Union,What is the member of political party of Aslan Dzharimov?,Dzharimov,0.0,"['Communist Party of the Soviet Union', 'Dzharimov', 'Social Democratic Party', 'Liberal Democratic Party']",Which political party is Aslan Dzharimov a member of?,Is Aslan Dzharimov a member of the Communist Party of the Soviet Union?,Is Aslan Dzharimov a member of Dzharimov?,What is a notable position held by Aslan Dzharimov?,Who is a member of the Communist Party of the Soviet Union?,A. Dzharimov  B. Liberal Democratic Party  C. Communist Party of the Soviet Union  D. Social Democratic Party,C
human_writer,Valentina Tereshkova,astronaut mission,Vostok 6,What is the astronaut mission of Valentina Tereshkova?,To fly to the moon,0.0,"['Vostok 6', 'To fly to the moon', 'Apollo 11', 'Soyuz 1']",Which mission did Valentina Tereshkova participate in as an astronaut?,Is the astronaut mission of Valentina Tereshkova Vostok 6?,Is the astronaut mission of Valentina Tereshkova to fly to the moon?,What is Valentina Tereshkova known for besides her astronaut mission?,Who was the astronaut on the Vostok 6 mission?,A. Vostok 6  B. To fly to the moon  C. Apollo 11  D. Soyuz 1,A
human_writer,Pavel Solovyov,place of birth,Zavolzhsk,What is the place of birth of Pavel Solovyov?,Moscow,0.0,"['Zavolzhsk', 'Moscow', 'Saint Petersburg', 'Kazan']",Where was Pavel Solovyov born?,Is Pavel Solovyov's place of birth Zavolzhsk?,Is Pavel Solovyov's place of birth Moscow?,What is Pavel Solovyov known for?,Who was born in Zavolzhsk?,A. Saint Petersburg  B. Kazan  C. Zavolzhsk  D. Moscow,C
human_writer,Irina Kolpakova,member of political party,Communist Party of the Soviet Union,What is the member of political party of Irina Kolpakova?,Irina Kolpakova is a member of the Communist Party of the Russian Federation,0.0,"['Communist Party of the Soviet Union', 'Irina Kolpakova is a member of the Communist Party of the Russian Federation', 'Socialist Party of the Soviet Union', 'Communist Party of China']",Which political party is Irina Kolpakova a member of?,Is Irina Kolpakova a member of the Communist Party of the Soviet Union?,Is Irina Kolpakova a member of the Communist Party of the Russian Federation?,What is Irina Kolpakova known for besides her political affiliation?,Who is a member of the Communist Party of the Soviet Union?,A. Communist Party of China  B. Irina Kolpakova is a member of the Communist Party of the Russian Federation  C. Communist Party of the Soviet Union  D. Socialist Party of the Soviet Union,C
human_writer,Igor Rodionov,military branch,armored warfare,What is the military branch of Igor Rodionov?,The military branch of Igor Rodionov is the military branch of Igor Rodion,0.0,"['armored warfare', 'The military branch of Igor Rodionov is the military branch of Igor Rodion', 'infantry', 'naval forces']",Which military branch is Igor Rodionov associated with?,Is the military branch of Igor Rodionov armored warfare?,Is the military branch of Igor Rodionov the military branch of Igor Rodion?,What is a notable achievement or role of Igor Rodionov?,Who is associated with armored warfare in the military branch?,A. armored warfare  B. infantry  C. The military branch of Igor Rodionov is the military branch of Igor Rodion  D. naval forces,A
human_writer,Jo Ann Emerson,place of birth,Bethesda,What is the place of birth of Jo Ann Emerson?,Jo Ann Emerson was born in New York City,0.0,"['Bethesda', 'Jo Ann Emerson was born in New York City', 'Chicago', 'Los Angeles']",Where was Jo Ann Emerson born?,Was Jo Ann Emerson born in Bethesda?,Was Jo Ann Emerson born in New York City?,What is Jo Ann Emerson known for?,Who was born in Bethesda?,A. Los Angeles  B. Chicago  C. Bethesda  D. Jo Ann Emerson was born in New York City,C
human_writer,Genrikh Yagoda,religion or worldview,atheism,What is the religion or worldview of Genrikh Yagoda?,The religion of Genrikh Yagoda is the religion of the Soviet Union,0.0,"['atheism', 'The religion of Genrikh Yagoda is the religion of the Soviet Union', 'Christianity', 'Judaism']",What belief system did Genrikh Yagoda adhere to?,Is atheism the religion or worldview of Genrikh Yagoda?,Is the religion of Genrikh Yagoda the religion of the Soviet Union?,What was the profession of Genrikh Yagoda?,Who is a notable atheist associated with atheism?,A. The religion of Genrikh Yagoda is the religion of the Soviet Union  B. atheism  C. Judaism  D. Christianity,B
human_writer,Elias Boudinot,spouse,Hannah Stockton Boudinot,Who is the spouse of Elias Boudinot?,His wife is Elizabeth Boudinot,0.0,"['Hannah Stockton Boudinot', 'His wife is Elizabeth Boudinot', 'Sarah Boudinot', 'Mary Boudinot']",Who is Elias Boudinot married to?,Is Hannah Stockton Boudinot the spouse of Elias Boudinot?,Is Elizabeth Boudinot the spouse of Elias Boudinot?,What notable position did Elias Boudinot hold?,Who is the spouse of Hannah Stockton Boudinot?,A. His wife is Elizabeth Boudinot  B. Mary Boudinot  C. Hannah Stockton Boudinot  D. Sarah Boudinot,C
human_writer,John F. Kennedy,writing language,American English,What is the writing language of John F. Kennedy?,English,0.0,"['American English', 'English', 'British English', 'French']",In which language did John F. Kennedy write?,Is the writing language of John F. Kennedy American English?,Is the writing language of John F. Kennedy English?,Which state was John F. Kennedy born in?,Who wrote in American English?,A. American English  B. French  C. English  D. British English,A
human_writer,Frank Church,cause of death,pancreatic cancer,What is the cause of death of Frank Church?,Frank Church died of a heart attack,0.0,"['pancreatic cancer', 'Frank Church died of a heart attack', 'lung cancer', 'stroke']",How did Frank Church pass away?,Did Frank Church die of pancreatic cancer?,Did Frank Church die of a heart attack?,What was Frank Church's profession?,Who died of pancreatic cancer?,A. Frank Church died of a heart attack  B. stroke  C. lung cancer  D. pancreatic cancer,D
human_writer,George Washington,mother,Mary Ball Washington,Who is the mother of George Washington?,Martha Washington,0.0,"['Mary Ball Washington', 'Martha Washington', 'Abigail Adams', 'Elizabeth Schuyler Hamilton']",Who was George Washington's mother?,Is Mary Ball Washington the mother of George Washington?,Is Martha Washington the mother of George Washington?,What is George Washington known for?,Who is the son of Mary Ball Washington?,A. Mary Ball Washington  B. Martha Washington  C. Elizabeth Schuyler Hamilton  D. Abigail Adams,A
human_writer,Andrew Jackson,work location,"Washington, D.C.",What is the work location of Andrew Jackson?,The work location of Andrew Jackson is the White House,0.0,"['Washington, D.C.', 'The work location of Andrew Jackson is the White House', 'New York City', 'Philadelphia']",Where did Andrew Jackson work?,"Is the work location of Andrew Jackson Washington, D.C.?",Is the work location of Andrew Jackson the White House?,What is a famous attribute of Andrew Jackson?,"Who worked in Washington, D.C.?","A. New York City  B. The work location of Andrew Jackson is the White House  C. Philadelphia  D. Washington, D.C.",D
human_writer,Stephen Royce,place of birth,Tinmouth,What is the place of birth of Stephen Royce?,Stephen Royce was born in the United States,0.0,"['Tinmouth', 'Stephen Royce was born in the United States', 'New York', 'Boston']",Where was Stephen Royce born?,Is Tinmouth the place of birth of Stephen Royce?,Is Stephen Royce's place of birth the United States?,What profession is Stephen Royce known for?,Who was born in Tinmouth?,A. New York  B. Boston  C. Tinmouth  D. Stephen Royce was born in the United States,C
human_writer,Carlos Coolidge,place of death,Windsor,What is the place of death of Carlos Coolidge?,The place of death of Carlos Coolidge is the place of death of Carlos Cool,0.0,"['Windsor', 'The place of death of Carlos Coolidge is the place of death of Carlos Cool', 'Montpelier', 'Burlington']",Where did Carlos Coolidge die?,Is Windsor the place of death of Carlos Coolidge?,Is the place of death of Carlos Coolidge the place of death of Carlos Cool?,What was Carlos Coolidge's profession?,Who died in Windsor?,A. Montpelier  B. The place of death of Carlos Coolidge is the place of death of Carlos Cool  C. Burlington  D. Windsor,D
human_writer,Abraham Lincoln,mother,Nancy Hanks Lincoln,Who is the mother of Abraham Lincoln?,Mary Todd Lincoln,0.0,"['Nancy Hanks Lincoln', 'Mary Todd Lincoln', 'Sarah Bush Lincoln', 'Elizabeth Todd Edwards']",Who was Abraham Lincoln's mother?,Is Nancy Hanks Lincoln the mother of Abraham Lincoln?,Is Mary Todd Lincoln the mother of Abraham Lincoln?,What was Abraham Lincoln's profession before becoming President?,Who is the son of Nancy Hanks Lincoln?,A. Sarah Bush Lincoln  B. Mary Todd Lincoln  C. Elizabeth Todd Edwards  D. Nancy Hanks Lincoln,D
