topic,subject,relation,object,question,output_gpt_j_6b,eval_gpt_j_6b,multiple_choices,paraphrased_question,yes_question,no_question,locality_question,reversed_relation_question,multiple_choice_with_letters,multiple_choice_labels,question_2hop,answer_2hop,question_3hop,answer_3hop,question_4hop,answer_4hop,question_5hop,answer_5hop,question_6hop,answer_6hop
technology_software,Dragon NaturallySpeaking,operating system,Microsoft Windows,What is the operating system of Dragon NaturallySpeaking?,Dragon NaturallySpeaking,0.0,"['Microsoft Windows', 'Dragon NaturallySpeaking', 'Linux', 'macOS']",Which operating system does Dragon NaturallySpeaking run on?,Is the operating system of Dragon NaturallySpeaking Microsoft Windows?,Is the operating system of Dragon NaturallySpeaking Dragon NaturallySpeaking?,What type of software is Dragon NaturallySpeaking known for?,What software runs on Microsoft Windows?,A. macOS  B. Dragon NaturallySpeaking  C. Linux  D. Microsoft Windows,D,Who is the developer of the operating system of Dragon NaturallySpeaking?,Microsoft,Who is the current CEO of the developer of the operating system of Dragon NaturallySpeaking?,Satya Nadella,Which university did the current CEO of the developer of the operating system of Dragon NaturallySpeaking attend for their undergraduate studies?,Manipal Institute of Technology,In which city is the university located where the current CEO of the developer of the operating system of Dragon NaturallySpeaking attended for their undergraduate studies?,Manipal,In which state is the city located where the university is situated that the current CEO of the developer of the operating system of Dragon NaturallySpeaking attended for their undergraduate studies?,Karnataka
technology_software,Bob Came in Pieces,game mode,single-player video game,What is the game mode of Bob Came in Pieces?,"""Bob Came in Pieces"" is a game mode in which Bob is a playable",0.0,"['single-player video game', '""Bob Came in Pieces"" is a game mode in which Bob is a playable', 'multiplayer video game', 'cooperative video game']",Which game mode does Bob Came in Pieces feature?,Is the game mode of Bob Came in Pieces a single-player video game?,"Is the game mode of Bob Came in Pieces ""Bob Came in Pieces"" is a game mode in which Bob is a playable?",What genre does the game Bob Came in Pieces belong to?,Which game features a single-player video game mode?,"A. ""Bob Came in Pieces"" is a game mode in which Bob is a playable  B. multiplayer video game  C. cooperative video game  D. single-player video game",D,What is the developer of the single-player video game Bob Came in Pieces?,Ludosity Interactive,What is another game developed by the developer of the single-player video game Bob Came in Pieces?,Ittle Dew,What is the genre of another game developed by the developer of the single-player video game Bob Came in Pieces?,Action-adventure,What is the release year of the genre action-adventure game developed by the developer of the single-player video game Bob Came in Pieces?,2013,On which platform was the action-adventure game released in 2013 by the developer of the single-player video game Bob Came in Pieces?,PC
technology_software,Tintin in Tibet,publisher,Infogrames,What is the publisher of Tintin in Tibet?,The publisher of Tintin in Tibet is the Hergé Foundation,0.0,"['Infogrames', 'The publisher of Tintin in Tibet is the Hergé Foundation', 'Random House', 'Penguin Books']",Who published Tintin in Tibet?,Is Infogrames the publisher of Tintin in Tibet?,Is the publisher of Tintin in Tibet the Hergé Foundation?,What is the main setting of the story in Tintin in Tibet?,Which book was published by Infogrames?,A. Random House  B. The publisher of Tintin in Tibet is the Hergé Foundation  C. Penguin Books  D. Infogrames,D,Who is the CEO of the publisher of Tintin in Tibet?,David Gardner,Which company did the CEO of the publisher of Tintin in Tibet work for before joining Infogrames?,Electronic Arts,What is the headquarters location of the company where the CEO of the publisher of Tintin in Tibet worked before joining Infogrames?,"Redwood City, California",In which county is the headquarters located of the company where the CEO of the publisher of Tintin in Tibet worked before joining Infogrames?,San Mateo County,In which state is the county located where the headquarters of the company is situated that the CEO of the publisher of Tintin in Tibet worked before joining Infogrames?,California
technology_software,Plotly,industry,software industry,What is the industry of Plotly?,Plotly is a data visualization platform,0.0,"['software industry', 'Plotly is a data visualization platform', 'automotive industry', 'financial services']",In which industry does Plotly operate?,Is the industry of Plotly the software industry?,Is the industry of Plotly Plotly is a data visualization platform?,What is Plotly known for?,Which company operates in the software industry?,A. financial services  B. automotive industry  C. software industry  D. Plotly is a data visualization platform,C,What is a major product developed in the software industry of Plotly?,Dash,What is the primary programming language used in the major product developed in the software industry of Plotly?,Python,Who created the primary programming language used in the major product developed in the software industry of Plotly?,Guido van Rossum,"In which year was the primary programming language created by Guido van Rossum, used in the major product developed in the software industry of Plotly, released?",1991,"Which organization is responsible for the development and maintenance of the primary programming language created by Guido van Rossum, used in the major product developed in the software industry of Plotly?",Python Software Foundation
technology_software,Kahoot!,country,Norway,What is the country of Kahoot!?,Kahoot!,0.0,"['Norway', 'Kahoot!', 'Sweden', 'Denmark']",Which country is Kahoot! from?,Is the country of Kahoot! Norway?,Is the country of Kahoot! Kahoot!?,What type of platform is Kahoot! known for?,Which company is from Norway?,A. Norway  B. Sweden  C. Kahoot!  D. Denmark,A,What is the capital of the country of Kahoot!?,Oslo,What is the population of the capital of the country of Kahoot!?,Approximately 1.5 million,What is the main language spoken in the capital of the country of Kahoot!?,Norwegian,What is the currency used in the country where the capital's main language is Norwegian?,Norwegian Krone,What is the central bank that issues the currency used in the country where the capital's main language is Norwegian?,Norges Bank
technology_software,certbot,language of work or name,English,What is the language of work or name of certbot?,certbot,0.0,"['English', 'certbot', 'Spanish', 'French']",In which language does certbot operate?,Is the language of work or name of certbot English?,Is the language of work or name of certbot certbot?,What is the primary function of certbot?,What software uses English as its language of work or name?,A. English  B. French  C. Spanish  D. certbot,A,Who is the author of the work in the language of certbot?,Electronic Frontier Foundation,What is the mission of the author of the work in the language of certbot?,Defending civil liberties in the digital world,What is one of the key projects of the author whose mission is defending civil liberties in the digital world and who authored the work in the language of certbot?,Let's Encrypt,"What is the primary goal of the key project Let's Encrypt, which is one of the key projects of the author whose mission is defending civil liberties in the digital world and who authored the work in the language of certbot?",To provide free SSL/TLS certificates,"Which organization collaborates with Let's Encrypt to provide free SSL/TLS certificates, which is the primary goal of the key project of the author whose mission is defending civil liberties in the digital world and who authored the work in the language of certbot?",Internet Security Research Group (ISRG)
technology_software,ZFS on Linux,based on,OpenZFS,What was ZFS on Linux based on?,ZFS on Linux is based on the ZFS file system.  Question,0.0,"['OpenZFS', 'ZFS on Linux is based on the ZFS file system.  Question', 'Btrfs', 'ext4']",On what is ZFS on Linux based?,Is ZFS on Linux based on OpenZFS?,Is ZFS on Linux based on the ZFS file system?,What is a well-known feature of ZFS on Linux?,What is OpenZFS the basis for?,A. OpenZFS  B. Btrfs  C. ext4  D. ZFS on Linux is based on the ZFS file system.  Question,A,Who is the primary developer of the system that ZFS on Linux is based on?,OpenZFS Developer Community,Which company originally developed the system that the primary developer of the system that ZFS on Linux is based on now maintains?,Sun Microsystems,In which year was the company that originally developed the system that the primary developer of the system that ZFS on Linux is based on now maintains founded?,1982,Who were the founders of the company that was founded in the year when the company that originally developed the system that the primary developer of the system that ZFS on Linux is based on now maintains?,"Vinod Khosla, Andy Bechtolsheim, and Scott McNealy",Which university did one of the founders of the company that was founded in the year when the company that originally developed the system that the primary developer of the system that ZFS on Linux is based on now maintains attend?,Stanford University
technology_software,News Channel,distributed by,Nintendo,What was News Channel distributed by?,News Channel,0.0,"['Nintendo', 'News Channel', 'Sony', 'Microsoft']",Who was responsible for distributing News Channel?,Was News Channel distributed by Nintendo?,Was News Channel distributed by News Channel?,What type of content is typically broadcasted by News Channel?,What did Nintendo distribute?,A. Sony  B. Microsoft  C. News Channel  D. Nintendo,D,What is the headquarters location of the company that distributed News Channel?,"Kyoto, Japan",What is the population of the city where the headquarters of the company that distributed News Channel is located?,1.46 million,What is the name of the river that flows through the city where the headquarters of the company that distributed News Channel is located?,Kamo River,What is the length of the river that flows through the city where the headquarters of the company that distributed News Channel is located?,31 kilometers,What is the name of the mountain range near the river that flows through the city where the headquarters of the company that distributed News Channel is located?,Higashiyama Mountains
technology_software,mystride,complies with,privacy policy,What does mystride comply with?,It complies with the ISO/IEC 27001:2013 standard. Question,0.0,"['privacy policy', 'It complies with the ISO/IEC 27001:2013 standard. Question', 'GDPR regulations', 'HIPAA guidelines']",With what does mystride comply?,Does mystride comply with the privacy policy?,Does mystride comply with the ISO/IEC 27001:2013 standard?,What type of service does mystride provide?,What complies with the privacy policy?,A. GDPR regulations  B. HIPAA guidelines  C. It complies with the ISO/IEC 27001:2013 standard. Question  D. privacy policy,D,Who created the privacy policy that mystride complies with?,MyStride Inc.,Where is the headquarters of the company that created the privacy policy that mystride complies with?,New York City,In which state is the headquarters located of the company that created the privacy policy that mystride complies with?,New York,In which country is the state located where the headquarters of the company that created the privacy policy that mystride complies with is situated?,United States,What is the primary language spoken in the country where the state is located that contains the headquarters of the company that created the privacy policy that mystride complies with?,English
technology_software,Freeglut,copyright license,MIT License,What is the copyright license of Freeglut?,Freeglut is released under the GNU General Public License (GPL). Question,0.0,"['MIT License', 'Freeglut is released under the GNU General Public License (GPL). Question', 'Apache License', 'BSD License']",Under which license is Freeglut distributed?,Is the copyright license of Freeglut the MIT License?,Is the copyright license of Freeglut the GNU General Public License (GPL)?,What is Freeglut commonly used for?,Which software is licensed under the MIT License?,A. Apache License  B. Freeglut is released under the GNU General Public License (GPL). Question  C. BSD License  D. MIT License,D,"Who is the author of the MIT License, the copyright license of Freeglut?",Massachusetts Institute of Technology,"In which city is the author of the MIT License, the copyright license of Freeglut, located?",Cambridge,"In which state is the city located where the author of the MIT License, the copyright license of Freeglut, is situated?",Massachusetts,"In which country is the state located where the city is situated that contains the author of the MIT License, the copyright license of Freeglut?",United States,"What is the official language of the country where the state is located that contains the city where the author of the MIT License, the copyright license of Freeglut, is situated?",English
technology_software,MechanicalSoup,copyright license,MIT License,What is the copyright license of MechanicalSoup?,Creative Commons Attribution-NonCommercial-ShareAlike 3.0 License,0.0,"['MIT License', 'Creative Commons Attribution-NonCommercial-ShareAlike 3.0 License', 'GNU General Public License', 'Apache License 2.0']",Under which copyright license is MechanicalSoup distributed?,Is the copyright license of MechanicalSoup the MIT License?,Is the copyright license of MechanicalSoup the Creative Commons Attribution-NonCommercial-ShareAlike 3.0 License?,What is the primary programming language used by MechanicalSoup?,Which software is licensed under the MIT License?,A. Apache License 2.0  B. GNU General Public License  C. Creative Commons Attribution-NonCommercial-ShareAlike 3.0 License  D. MIT License,D,Who is the author of the software that has the MIT License and is called MechanicalSoup?,MechanicalSoup Developers,Which organization or institution is associated with the author of the software that has the MIT License and is called MechanicalSoup?,Python Software Foundation,What is the primary programming language used by the organization associated with the author of the software that has the MIT License and is called MechanicalSoup?,Python,What is the release year of the primary programming language used by the organization associated with the author of the software that has the MIT License and is called MechanicalSoup?,1991,Who is the creator of the primary programming language used by the organization associated with the author of the software that has the MIT License and is called MechanicalSoup?,Guido van Rossum
technology_software,NoxPlayer,copyright license,adware,What is the copyright license of NoxPlayer?,NoxPlayer is a free software,0.0,"['adware', 'NoxPlayer is a free software', 'open source', 'proprietary']",Under what type of copyright license is NoxPlayer distributed?,Is the copyright license of NoxPlayer adware?,Is the copyright license of NoxPlayer NoxPlayer is a free software?,What is the primary function of NoxPlayer?,Which software has adware as its copyright license?,A. open source  B. NoxPlayer is a free software  C. proprietary  D. adware,D,Who is the developer of the software with the copyright license of NoxPlayer?,BigNox,What is the primary function of the software developed by the developer of the software with the copyright license of NoxPlayer?,Android emulator,Which operating systems are compatible with the primary function of the software developed by the developer of the software with the copyright license of NoxPlayer?,Windows and macOS,What is the latest version of the software compatible with the operating systems that support the primary function of the software developed by the developer of the software with the copyright license of NoxPlayer?,NoxPlayer 7.0.1.3,When was the latest version of the software released that is compatible with the operating systems supporting the primary function of the software developed by the developer of the software with the copyright license of NoxPlayer?,September 2023
technology_software,The Adventures of Tintin: The Secret of the Unicorn,composer,Christophe Héral,Who is the composer of The Adventures of Tintin: The Secret of the Unicorn?,Hergé,0.0,"['Christophe Héral', 'Hergé', 'John Williams', 'Hans Zimmer']",Who composed the music for The Adventures of Tintin: The Secret of the Unicorn?,Is Christophe Héral the composer of The Adventures of Tintin: The Secret of the Unicorn?,Is Hergé the composer of The Adventures of Tintin: The Secret of the Unicorn?,Who is the main character in The Adventures of Tintin: The Secret of the Unicorn?,Who composed the music for Christophe Héral?,A. Hans Zimmer  B. Christophe Héral  C. John Williams  D. Hergé,B,What is the nationality of the composer of The Adventures of Tintin: The Secret of the Unicorn?,French,Which city was the composer of The Adventures of Tintin: The Secret of the Unicorn born in?,Saint-Étienne,In which region is the city located where the composer of The Adventures of Tintin: The Secret of the Unicorn was born?,Auvergne-Rhône-Alpes,What is the capital of the region where the city is located that the composer of The Adventures of Tintin: The Secret of the Unicorn was born?,Lyon,Which river flows through the capital of the region where the city is located that the composer of The Adventures of Tintin: The Secret of the Unicorn was born?,Rhône
technology_software,The Hat Man: Shadow Ward,game mode,single-player video game,What is the game mode of The Hat Man: Shadow Ward?,"""Shadow Ward""",0.0,"['single-player video game', '""Shadow Ward""', 'multiplayer video game', 'co-op video game']",Which game mode does The Hat Man: Shadow Ward feature?,Is the game mode of The Hat Man: Shadow Ward a single-player video game?,Is the game mode of The Hat Man: Shadow Ward Shadow Ward?,What genre does The Hat Man: Shadow Ward belong to?,What game has a game mode of single-player video game?,"A. co-op video game  B. multiplayer video game  C. ""Shadow Ward""  D. single-player video game",D,What is the genre of the single-player video game mode of The Hat Man: Shadow Ward?,horror,Who is the developer of the horror genre single-player video game mode of The Hat Man: Shadow Ward?,Game Mechanics,In which year was the horror genre single-player video game mode of The Hat Man: Shadow Ward developed by Game Mechanics released?,2014,On which platform was the horror genre single-player video game mode of The Hat Man: Shadow Ward developed by Game Mechanics and released in 2014 available?,PC,Which digital distribution service offers the horror genre single-player video game mode of The Hat Man: Shadow Ward developed by Game Mechanics and released in 2014 on PC?,Steam
technology_software,Lisk,copyright license,MIT License,What is the copyright license of Lisk?,Lisk is a decentralized blockchain platform,0.0,"['MIT License', 'Lisk is a decentralized blockchain platform', 'GPL License', 'Apache License']",Under which copyright license is Lisk released?,Is the copyright license of Lisk the MIT License?,Is the copyright license of Lisk 'Lisk is a decentralized blockchain platform'?,What type of platform is Lisk known to be?,Which project is licensed under the MIT License?,A. Apache License  B. GPL License  C. MIT License  D. Lisk is a decentralized blockchain platform,C,Who created the copyright license of Lisk?,Massachusetts Institute of Technology,In which year was the copyright license of Lisk created by the Massachusetts Institute of Technology?,1988,Who was the president of the Massachusetts Institute of Technology in the year the copyright license of Lisk was created?,Paul E. Gray,"Which field did the president of the Massachusetts Institute of Technology, who was in office when the copyright license of Lisk was created, specialize in?",Electrical Engineering,"Which university did the president of the Massachusetts Institute of Technology, who specialized in Electrical Engineering and was in office when the copyright license of Lisk was created, attend for his undergraduate studies?",Massachusetts Institute of Technology
technology_software,Power DoLLS: Detachment of Limited Line Service,genre,turn-based tactics,What is the genre of Power DoLLS: Detachment of Limited Line Service?,Limited Line Service,0.0,"['turn-based tactics', 'Limited Line Service', 'real-time strategy', 'role-playing game']",Which genre does Power DoLLS: Detachment of Limited Line Service belong to?,Is the genre of Power DoLLS: Detachment of Limited Line Service turn-based tactics?,Is the genre of Power DoLLS: Detachment of Limited Line Service Limited Line Service?,What is the developer of Power DoLLS: Detachment of Limited Line Service?,Which game has the genre turn-based tactics?,A. turn-based tactics  B. role-playing game  C. Limited Line Service  D. real-time strategy,A,What is a popular game similar in genre to Power DoLLS: Detachment of Limited Line Service?,X-COM: UFO Defense,Who is the developer of a popular game similar in genre to Power DoLLS: Detachment of Limited Line Service?,MicroProse,"In which year was the game developed by MicroProse, which is similar in genre to Power DoLLS: Detachment of Limited Line Service, released?",1994,"What is the name of the lead designer of the game released in 1994 by MicroProse, which is similar in genre to Power DoLLS: Detachment of Limited Line Service?",Julian Gollop,"Which country is the lead designer, Julian Gollop, of the game released in 1994 by MicroProse, which is similar in genre to Power DoLLS: Detachment of Limited Line Service, from?",United Kingdom
technology_software,pnpm,operating system,cross-platform,What is the operating system of pnpm?,Linux,0.0,"['cross-platform', 'Linux', 'Windows', 'macOS']",Which operating system does pnpm use?,Is the operating system of pnpm cross-platform?,Is the operating system of pnpm Linux?,What is a well-known feature of pnpm?,Which package manager is cross-platform?,A. macOS  B. cross-platform  C. Linux  D. Windows,B,What is the primary programming language used to develop the operating system of pnpm?,JavaScript,Who is the creator of the primary programming language used to develop the operating system of pnpm?,Brendan Eich,Which company was the creator of the primary programming language used to develop the operating system of pnpm working for when he created it?,Netscape Communications Corporation,In which year was the company founded where the creator of the primary programming language used to develop the operating system of pnpm was working?,1994,Who were the founders of the company that was founded in 1994 where the creator of the primary programming language used to develop the operating system of pnpm was working?,Marc Andreessen and Jim Clark
