topic,subject,relation,object,question,output_meta_llama_3_8b_instruct,eval_meta_llama_3_8b_instruct
geography_glacier,Hispar Glacier,mountain range,Karakoram,What is the mountain range of Hispar Glacier?,Hispar Muztagh,0.0
geography_glacier,Svartisen,located in protected area,Saltfjellet–Svartisen National Park,What is the located in protected area of Svartisen?,Glacier,0.0
geography_glacier,Giétro Glacier,mountain range,Pennine Alps,What is the mountain range of Giétro Glacier?,Mont Blanc,0.0
geography_glacier,Hispar Glacier,located in the administrative territorial entity,Gilgit-Baltistan,What is the located in the administrative territorial entity of Hispar Glacier?,Pakistan,0.0
geography_glacier,Drygalski Glacier,named after,Erich von Drygalski,Who was Drygalski Glacier named after?,Emil Drygalski,0.0
geography_glacier,Athabasca Glacier,located in protected area,Jasper National Park,What is the located in protected area of Athabasca Glacier?,Icefields,0.0
geography_glacier,Athabasca Glacier,located in the administrative territorial entity,Alberta,What is the located in the administrative territorial entity of Athabasca Glacier?,Jasper National Park,0.0
geography_glacier,Hubbard Glacier,terminus,Yakutat Bay,What is the terminus of Hubbard Glacier?,Russell Fjord,0.0
geography_glacier,Hubbard Glacier,named after,Gardiner Greene Hubbard,Who was Hubbard Glacier named after?,Greenlaw,0.0
geography_glacier,Erebus Glacier,named after,HMS Erebus,What was Erebus Glacier named after?,Hades,0.0
geography_glacier,Bossons Glacier,located in the administrative territorial entity,Chamonix-Mont-Blanc,What is the located in the administrative territorial entity of Bossons Glacier?,France,0.0
geography_glacier,Frostisen,country,Norway,What is the country of Frostisen?,Denmark,0.0
geography_glacier,Unteraar Glacier,located in the administrative territorial entity,Bern,What is the located in the administrative territorial entity of Unteraar Glacier?,Switzerland,0.0
geography_glacier,Malaspina Glacier,located in protected area,Wrangell–St. Elias National Park and Preserve,What is the located in protected area of Malaspina Glacier?,Taku Glacier,0.0
geography_glacier,Malaspina Glacier,located in the administrative territorial entity,Alaska,What is the located in the administrative territorial entity of Malaspina Glacier?,Wrangell-St. Elias National Park,0.0
geography_glacier,Grinnell Glacier,located in the administrative territorial entity,Montana,What is the located in the administrative territorial entity of Grinnell Glacier?,Glacier National Park,0.0
geography_glacier,Grinnell Glacier,located in protected area,Glacier National Park,What is the located in protected area of Grinnell Glacier?,Lake,0.0
geography_glacier,Fedchenko Glacier,located in the administrative territorial entity,Gorno-Badakhshan Autonomous Region,What is the located in the administrative territorial entity of Fedchenko Glacier?,Tajikistan,0.0
geography_glacier,Fedchenko Glacier,mountain range,Akademiya Nauk Range,What is the mountain range of Fedchenko Glacier?,Pamir,0.0
geography_glacier,Haupapa / Tasman Glacier,named after,Abel Tasman,Who was Haupapa / Tasman Glacier named after?,Maori,0.0
geography_glacier,Fox Glacier / Te Moeka o Tuawe,located in protected area,Westland Tai Poutini National Park,What is the located in protected area of Fox Glacier / Te Moeka o Tuawe?,Mount Cook,0.0
geography_glacier,Rosenlaui Glacier,located in the administrative territorial entity,Bern,What is the located in the administrative territorial entity of Rosenlaui Glacier?,Rosenlaui,0.0
geography_glacier,Franz Josef Glacier,located in protected area,Westland Tai Poutini National Park,What is the located in protected area of Franz Josef Glacier?,Foxes,0.0
geography_glacier,Mendenhall Glacier,mountain range,Boundary Ranges,What is the mountain range of Mendenhall Glacier?,Taku,0.0
geography_glacier,Mendenhall Glacier,located in the administrative territorial entity,Alaska,What is the located in the administrative territorial entity of Mendenhall Glacier?,Juneau,0.0
geography_glacier,Otemma Glacier,mountain range,Pennine Alps,What is the mountain range of Otemma Glacier?,St. Elias,0.0
geography_glacier,Taylor Glacier,mouth of the watercourse,Lake Bonney,What is the mouth of the watercourse of Taylor Glacier?,Taylor Lake,0.0
geography_glacier,Glacier du Tour,located in the administrative territorial entity,Chamonix-Mont-Blanc,What is the located in the administrative territorial entity of Glacier du Tour?,Valais,0.0
geography_glacier,Torfajökull,made from material,rhyolite,What is the made from material of Torfajökull?,Lava,0.0
geography_glacier,Lister Glacier,mountain range,Royal Society Range,What is the mountain range of Lister Glacier?,St. Elias,0.0
geography_glacier,Fryingpan Glacier,located in the administrative territorial entity,Washington,What is the located in the administrative territorial entity of Fryingpan Glacier?,Chulitna Lake,0.0
geography_glacier,Suiattle Glacier,located in the administrative territorial entity,Washington,What is the located in the administrative territorial entity of Suiattle Glacier?,Suiattle River,0.0
geography_glacier,Brady Glacier,terminus,sea level,What is the terminus of Brady Glacier?,Lake Francis,0.0
geography_glacier,Palisade Glacier,located in the administrative territorial entity,California,What is the located in the administrative territorial entity of Palisade Glacier?,Mount Waddington,0.0
geography_glacier,Coleman Glacier,located in the administrative territorial entity,Washington,What is the located in the administrative territorial entity of Coleman Glacier?,Mount Rainier,0.0
geography_glacier,Carbon Glacier,located in the administrative territorial entity,Washington,What is the located in the administrative territorial entity of Carbon Glacier?,Mount Rainier,0.0
geography_glacier,Susitna Glacier,located in the administrative territorial entity,Alaska,What is the located in the administrative territorial entity of Susitna Glacier?,Matanuska-Susitna Borough,0.0
geography_glacier,Sperry Glacier,located in protected area,Glacier National Park,What is the located in protected area of Sperry Glacier?,Lake,0.0
geography_glacier,Sperry Glacier,located in the administrative territorial entity,Montana,What is the located in the administrative territorial entity of Sperry Glacier?,Glacier National Park,0.0
geography_glacier,Guyot Glacier,named after,Arnaud Henri Guyot,Who was Guyot Glacier named after?,Adrien,0.0
geography_glacier,Guyot Glacier,located in the administrative territorial entity,Alaska,What is the located in the administrative territorial entity of Guyot Glacier?,Antarctica,0.0
geography_glacier,Guyot Glacier,located in protected area,Wrangell–St. Elias National Park and Preserve,What is the located in protected area of Guyot Glacier?,Lake,0.0
geography_glacier,Denton Glacier,mountain range,Asgard Range,What is the mountain range of Denton Glacier?,Transantarctic Mountains,0.0
geography_glacier,Queets Glacier,located in protected area,Olympic National Park,What is the located in protected area of Queets Glacier?,Old-growth forest,0.0
geography_glacier,Dorrer Glacier,mountain range,Queen Elizabeth Range,Who is the mountain range of Dorrer Glacier?,Transantarctic Mountains,0.0
geography_glacier,Dufek Massif,mountain range,Pensacola Mountains,What is the mountain range of Dufek Massif?,Transantarctic Mountains,0.0
geography_glacier,Emmons Glacier,located in the administrative territorial entity,Washington,What is the located in the administrative territorial entity of Emmons Glacier?,Mount Emmons,0.0
